,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,model_id,middle_layer_entropy,weighted_shortcut_score,shortcut_drift,shortcut_reliance,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,edge_start_ratio_deep_vs_shallow,shortcut_vs_local_ratio,shortcut_vs_local_ratio_1,shortcut_vs_local_ratio_2,shortcut_vs_local_ratio_4,shortcut_vs_local_ratio_5,edge_start_ratio_deep_vs_shallow_1,edge_start_ratio_deep_vs_shallow_2,edge_start_ratio_deep_vs_shallow_4,edge_start_ratio_deep_vs_shallow_5,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v1,logit_contribution_ratio_deep_vs_shallow_1,logit_contribution_ratio_deep_vs_shallow_2,logit_contribution_ratio_deep_vs_shallow_4,logit_contribution_ratio_deep_vs_shallow_5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,test_rankme_id,test_alphaReQ_id,val_id_acc,val_id_f1,test_rankme_location_46,test_alphaReQ_location_46,test_ATC_location_46,test_EMD_location_46,test_AC_location_46,test_ANE_location_46,test_acc_location_46,test_f1_location_46,sharpness,shortcut_vs_deep_ratio,shortcut_vs_deep_ratio_1,shortcut_vs_deep_ratio_2,shortcut_vs_deep_ratio_4,shortcut_vs_deep_ratio_5
13,13,13,13,13,13,13,6.621129963764473,0.0591882206499576,8.354498790498239,8.354498790498239,0.0012339674158283,1.111892580986023,0.0254429152451805,0.0360437673749078,11.511900586809192,194.17718548012908,42.051256393124135,7.23486429910436,1.816420740279194,0.098158413,0.2030495403168186,0.2433111868627318,0.3449623782231037,0.001130878977487,14.449386049877898,1034416040.0563852,37.5494765605374,25.100563661490547,15.88582166958797,10.82030485826851,20.157236963796347,0.0013063061852793,0.0012940421905174,0.0184878261560516,0.1224322011151527,11.783207893371582,1.8101672124576909,0.5883084535598755,0.3322811722755432,13.027122497558594,1.93276159239552,52.89795918367347,1.970463275909424,0.4897097647190094,-1.396448850631714,0.2024489795918367,0.1227615550160408,0.4746094346046448,1.1907011654224593,7.353322883811742,2.7585499704779504,1.132572403882219,0.7223690508928289
14,14,14,14,14,14,14,6.8100408123389,0.0408273674547672,3.019420609185354,3.019420609185354,0.0,0.9097561240196228,0.1205353727693628,0.0475973165440901,11.553955202685612,122.58627924566473,38.71801699008506,8.21604734904369,2.413677285566779,0.1136421063403671,0.0477255911455025,0.1006674938723413,0.1760848202035003,0.0001176778578528,8.80115546247115,0.8199970274923787,1.947388297681448,2.0099691899952123,1.7179303542632225,1.4479705665170377,1.5680642969292269,0.00068563590359,0.0006363724905149,0.0301176922845078,0.0603888755068747,8.050695419311523,1.4581634601512172,0.461442768573761,0.2444573491811752,7.512555122375488,1.524584173116078,40.24489795918368,1.970654249191284,0.3989587724208832,-1.515091061592102,0.3175510204081632,0.1439762264490127,0.4617482125759125,1.1888099209672172,1.0827425045611254,0.9375539266634896,0.6669848589213708,0.5110998294815082
15,15,15,15,15,15,15,6.771894004750619,0.0464244484901428,3.234008754917864,3.234008754917864,2.167795901186764e-05,1.002674221992493,0.1187196908640879,0.0481931554892892,9.878973515805932,93.05288355741956,29.50601471918116,7.5172066439734,2.4789891826615262,0.1500386589383202,0.0548278396644654,0.1058207097553256,0.1859238093936893,-3.156722605979212e-05,8.064842151114084,0.7971893572491998,1.6262581218541508,1.3774124293968475,1.2315625964012684,1.15449961566604,1.0360517448630704,0.0006809915054617,0.0006163787916904,0.0340845205727439,0.0570254641823892,8.649744987487793,1.444875259206265,0.5149253606796265,0.3049166202545166,7.975096702575684,1.676901435126634,69.38775510204081,1.978633165359497,0.4029922783374786,-1.4611868858337402,0.3371428571428571,0.1570019423961639,0.2226496934890747,1.099304816282978,1.1779163121864655,0.8581074229355181,0.6493476120354748,0.5454203015036553
16,16,16,16,16,16,16,6.780807558200848,0.0273822527378797,3.066112742055035,3.066112742055035,0.0,0.9118633270263672,0.0983527464938448,0.045877298289692,10.46360530166562,127.59031371285202,35.35927837391397,7.650229712602011,2.355502658170058,0.1525926133885297,0.0539843587736572,0.1051691148377182,0.1870090746388032,2.7042836027391104e-05,8.397477945917146,1.292769491560486,2.766658798357737,2.1101394797315973,1.4585143878052391,1.2145488278901695,1.1949297671430177,0.0003870532014182,0.000359183049202,0.0318049160531217,0.0562664554729679,11.810389518737791,1.4838837239473104,0.5037313103675842,0.281194120645523,8.137102127075195,1.5026044076533276,77.9591836734694,1.9725570678710933,0.4023896753787994,-1.5257833003997805,0.3208163265306122,0.1371103823184967,0.2531439960002899,1.1409254686594106,1.5765363998261404,0.9851275927644948,0.6492171642229657,0.5286475566695836
17,17,17,17,17,17,17,6.687619157732626,0.0607017539441585,3.746046322176997,3.746046322176997,9.08002803043928e-05,1.0785030126571655,0.1302979758553809,0.0588875558314943,8.837120100334374,94.22668116702695,26.080016558663207,6.726397322875407,2.123139889042362,0.2004055390409553,0.0689307859922361,0.1289959453389907,0.2116381889705418,7.679843577079737e-06,8.205556635736434,0.9266060014714655,2.288289622779374,1.4799555430649762,1.295355891720903,1.1314965413811904,1.1587744266749818,0.0009782034885716,0.000902461130849,0.0394742227724875,0.0733438734301739,10.245018005371094,1.6296883051423905,0.5298507213592529,0.3349296450614929,9.076565742492676,1.8129208822461045,61.87755102040816,1.9856317043304443,0.4540409743785858,-1.3564317226409912,0.3036734693877551,0.151619404554367,0.1741753816604614,1.2133040895506353,1.4756232734983334,0.910638471644593,0.6894843059660551,0.5455223151889734
18,18,18,18,18,18,18,6.450005390726812,0.0293770413845777,4.310431405976193,4.310431405976193,1.1625364095380064e-05,0.901110291481018,0.0324685279031385,0.0193574957251106,7.0744257370430415,29.111686673209928,16.51639930016964,6.123540537158741,3.0021100036047565,0.057437639886451,0.028015955120069,0.055907790772776,0.0975238138753251,-0.0003229185836852,6.720473616507213,0.1926543128294133,0.2441358499597377,0.3682438196887029,0.4040318649461928,0.4761361791866677,0.4014513651075076,0.0001864729178526,0.0001832961195242,0.019898531789435,0.0367620428973087,8.371928215026855,1.4456485101909615,0.4738805890083313,0.2434597760438919,10.104766845703123,1.4420076720474868,60.57142857142858,1.9629744291305544,0.3819152116775512,-1.5944340229034424,0.3306122448979592,0.1352259665727615,0.0251779556274414,0.5480161272112357,0.2292190451619384,0.3262440581069283,0.334196009153146,0.3556196468502925
19,19,19,19,19,19,19,7.49724450996485,0.0120892832055687,5.418892756443809,5.418892756443809,6.568820117536234e-05,1.414047360420227,0.2743518406800085,0.1283969224397376,12.578392350454536,157.4823383152977,46.717981386457545,7.232450296562565,1.3393192186726235,0.3471640840522469,0.2100449566503397,0.2328879608367407,0.3303711645778038,0.0007875304676137,30.401538360080416,73.04937267370745,29.796218196024103,24.316441432099147,11.306010179364414,6.258754460560476,28.87225509304385,0.0009142444938952,0.0008766246258851,0.0403281985668693,0.3588815965772314,43.57108688354492,0.927943564684753,0.6293532252311707,0.3850306868553161,68.18162536621094,0.9352170027157553,39.265306122448976,1.9732493162155151,0.4218715727329254,-1.4536949396133425,0.4024489795918367,0.2634633779525757,0.3984255492687225,2.5948882328723277,5.378388866059928,2.9038450088592773,1.0528278724778155,0.5809233055929744
20,20,20,20,20,20,20,7.514089886672507,0.0105449799448251,5.685696654597546,5.685696654597546,3.636079691204941e-05,1.4209141731262207,0.2518189868375663,0.1296266959567209,12.75132858865982,171.10597369433248,49.67807469959727,7.329113881991596,1.3704145408208703,0.3687531048768272,0.2147199568446095,0.2362542365417159,0.335698586319708,0.0006919127237186,31.66174083034969,573028386.4977537,33.029402461847496,27.8089196625734,11.814566743694122,7.164079699014442,22.301134819798467,0.0008026838073647,0.0007552004931881,0.0405213477302349,0.3471047326810926,43.57108688354492,0.927943564684753,0.6256218552589417,0.3823764026165008,68.18162536621094,0.9352170027157553,34.53061224489796,1.974554657936096,0.4103371798992157,-1.505233645439148,0.430204081632653,0.2706363797187805,0.393379271030426,2.7277357162658498,6.077959502180075,3.154803065744969,1.08568307254233,0.5957517800013448
21,21,21,21,21,21,21,7.496071949992444,0.0146565856412053,5.669540866560768,5.669540866560768,4.984004772268236e-05,1.4281508922576904,0.2622606704091619,0.1358322785983066,12.917574312941044,169.87201855866883,50.176953353376135,7.434951469843077,1.378017439111595,0.2503224502936331,0.2318398748193665,0.2509154632155021,0.3506756270431638,0.0010456832937606,35.512512258773434,861432989.0406225,35.305984418265936,26.50842602123252,13.214647679003996,7.380662589541474,41.20595125852367,0.0011969756026815,0.0011229616106334,0.0422570397899938,0.3556323011647308,43.57108688354492,0.927943564684753,0.6554726362228394,0.4033916890621185,68.18162536621094,0.9352170027157553,38.85714285714285,1.984424352645874,0.4376491606235504,-1.4372286796569824,0.4122448979591837,0.266334980726242,0.4326187670230865,2.85098074895799,6.462948392714319,3.332445018415785,1.1434474783722397,0.61740416417049
22,22,22,22,22,22,22,7.489245804479544,0.0138942431658506,5.581529043998375,5.581529043998375,3.043767355848104e-05,1.4011309146881104,0.2685669624377352,0.1362666022990002,12.998999356645632,169.76432164986508,50.55222235857958,7.472423616051487,1.37592714068076,0.2530132700948854,0.2332797809999725,0.2502413757144022,0.3478318119358737,0.0009709942598554,35.77967416451785,788400602.6870339,35.157482444437704,26.516989358081663,13.320483970794632,7.389683544542535,41.10383095200471,0.0011112975337397,0.0010464816939332,0.0430524428364757,0.3549754234426084,43.57108688354492,0.927943564684753,0.6504974961280823,0.4009634852409363,68.18162536621094,0.9352170027157553,38.85714285714285,1.9805210828781128,0.4266166985034942,-1.4646193981170654,0.4318367346938775,0.2758870422840118,0.4262044429779053,2.879447198242158,6.574032275099917,3.3915033637524266,1.1493515228692248,0.6131499754287795
23,23,23,23,23,23,23,7.503093787810167,0.0185328982770442,5.915150076530944,5.915150076530944,5.865332241228316e-05,1.3574094772338867,0.2431765838714313,0.1378636136909917,12.689062885900931,168.58634228153323,49.05552185429429,7.302065990534776,1.3652683065929936,0.38785069016492935,0.2284166273084858,0.2627626199259383,0.3661287774257888,0.0012804246710054,38.02871947769243,1023314694.975852,35.370998064795025,25.967018946559094,14.18764482332482,7.3118322023233295,50.690421320760166,0.0014611052757658,0.0013669470572352,0.039756568805645,0.3497818339397784,43.57108688354492,0.927943564684753,0.6654228568077087,0.4227108061313629,68.18162536621094,0.9352170027157553,41.71428571428572,1.990489602088928,0.450533926486969,-1.4197887182235718,0.4375510204081632,0.2874715030193329,0.4693637788295746,2.820598574247059,5.92041996780894,3.174645436459935,1.1588679808663964,0.6339027533031388
24,24,24,24,24,24,24,7.497391830356216,0.0154539439827203,5.9769433423144935,5.9769433423144935,4.614641511579976e-05,1.3638335466384888,0.2434983508427905,0.1338196040372805,12.654971956976537,167.8962091213925,48.90170429102899,7.214310948060222,1.3573349972379778,0.3835097582873599,0.2219612803356329,0.2536587345417703,0.3549340906390388,0.0010030288868358,36.14904941168432,810954497.8651685,35.74570009588786,25.172377882390705,13.564458510928963,7.1686462976598255,48.71010323039116,0.0011560263646837,0.0010918533821913,0.0400738106333533,0.3436533316945924,43.57108688354492,0.927943564684753,0.6666666269302368,0.410422682762146,68.18162536621094,0.9352170027157553,44.326530612244895,1.9813473224639893,0.4375029802322387,-1.4514235258102417,0.436734693877551,0.2755091786384582,0.4219231605529785,2.757413698271113,5.937297709059119,3.12017428936435,1.1208791822417103,0.6175197445815415
25,25,25,25,25,25,25,7.527571574151025,0.0286076515913009,6.19672043526243,6.19672043526243,0.0002286140224896,1.3240365982055664,0.197670650865156,0.1026382687874557,12.092133158072429,241.3305140864807,42.64256649300666,6.751845569002217,1.1607979244456743,0.1536682202007273,0.1591671259075902,0.1833369019229867,0.3091627143519463,0.0017225225004864,20.10363202187543,1214472777.064657,78.01055418973114,56.20438514726634,20.61711218788207,12.397103202470076,91.48912137689902,0.001858991003516,0.0018247268774729,0.0281322364060266,0.2907094556796577,70.04369354248047,0.9032236164533812,0.7910447716712952,0.5847411751747131,105.3266830444336,0.8934915412806059,50.53061224489795,1.98974084854126,0.5471242070198059,-1.2813596725463867,0.3616326530612245,0.2151277214288711,0.9012320935726166,0.9700024565287084,6.729598349987542,2.227363486270241,0.7969016300498499,0.5102789318426051
26,26,26,26,26,26,26,7.48410524499295,0.0273524168878793,6.308896307894909,6.308896307894909,0.0001328100934188,1.580564022064209,0.2085780246514237,0.1053642783510951,13.737549233777798,312.62065590303826,48.69744078071706,7.215659090894469,1.1321407403345656,0.1728506049258319,0.1734339365030609,0.1900165878151221,0.3150205637481897,0.0016956613920733,21.21770691494808,1420001382.9395175,79.02631487618288,49.74859871203382,21.722197277779745,13.620650445223989,175.05755358963924,0.0018218436842758,0.001791610044215,0.0319290233737389,0.290909020708591,46.55587005615234,1.1321197595141477,0.7922885417938232,0.5690738558769226,68.67225646972656,0.9881032334656566,47.83673469387755,1.981583595275879,0.5457006096839905,-1.3174636363983154,0.3436734693877551,0.2077488005161285,0.8924210369586945,1.1552423935462708,10.007051294882183,2.7973029664357147,0.8869546293063266,0.5107662925788997
27,27,27,27,27,27,27,7.618149139706769,0.0589012168347835,5.545509727146887,5.545509727146887,0.0002022669032157,1.693611979484558,0.1812308730756783,0.1029647211023896,13.4774143129783,229.24602224326128,51.388647831910944,5.985134109252986,1.078417476617555,0.1471439455685017,0.1558784551695854,0.1965514828013827,0.3148339263444,0.0027134479021899,19.630745248829083,2385321386.100259,48.79084577277246,35.306135415878856,19.90019921269969,13.77701047604408,140.74973532238567,0.0028983370175126,0.0028627212629714,0.0269035236939925,0.2291042341882363,111.11122131347656,0.9064882641504048,0.8694029450416565,0.6844281554222107,122.60643768310548,0.8616170959292571,57.46938775510204,2.007784366607666,0.6379696726799011,-1.0199984312057495,0.3306122448979592,0.2037774622440338,0.7588833868503571,1.085005544668924,6.655462037906362,2.650637354443112,0.7637734265470455,0.4976722319339718
28,28,28,28,28,28,28,7.379929575366694,0.0298945121467113,7.320851410527239,7.320851410527239,0.0001948118151631,1.2460302114486694,0.0933444993757936,0.0717743566631177,12.713934617155632,316.7849753451142,54.788936766162045,5.49895429270198,0.9884406364832478,0.0724488008703177,0.1029229909790729,0.1670160116286691,0.306810891318374,0.0011114989729135,12.466762198263948,841032029.7116414,25.436039269871767,19.58341246374413,12.885542527766724,8.79644524627706,-72.18830910667396,0.0012490247787084,0.0012099019193598,0.0176588102817742,0.1685063706217641,32.11357879638672,1.342118170392537,0.7699005007743835,0.5548972487449646,55.71954345703125,1.260887916346367,77.3061224489796,1.988236665725708,0.680840253829956,-1.000564455986023,0.2138775510204081,0.1362315267324447,0.7710431516170502,0.7899754159309227,4.63794476467807,1.8879402499792337,0.6279563855310004,0.4668427911536816
29,29,29,29,29,29,29,7.52765050116605,0.0687561631202697,6.012806151363926,6.012806151363926,0.0001947254459082,1.4068937301635742,0.1731122550644434,0.1202312197627198,14.013149351442577,322.3410717640599,64.44163755634683,6.965488224355439,1.300429075745021,0.1838864267559198,0.2059818711348908,0.25218412906014,0.3524970666229577,0.0031934147745849,30.563675466109224,2449570711.17824,84.59001392710144,65.12013122149894,31.856513928648784,19.516934949837896,129.67671002355567,0.0034410858673794,0.0033861600284836,0.0367809622372699,0.2563419623121131,95.9380340576172,0.9718526969080232,0.8706467747688293,0.7776934504508972,115.72834014892578,0.962573532058332,71.10204081632652,2.0312302112579346,0.6971043348312378,-0.8690356016159058,0.3379591836734694,0.2062612920999527,0.4443128407001495,1.457470864015872,11.51210394713679,4.342861843524056,1.1076408484279925,0.5995536117494138
30,30,30,30,30,30,30,5.667828491865394,0.005487763788551,7.062904355376094,7.062904355376094,0.0001510507030388,1.0090711116790771,0.9724935838085828,0.1085731984,7.2624977518279215,55.4101631549929,17.034101081532544,4.687584163557181,1.161162875316543,0.1805842321502956,0.2068093277676428,0.21051824,0.6351140693671903,0.0004240901560272,18.43802038173391,423086342.0389141,3.8022222752104953,27.04648368174553,21.32529541487569,15.029182074386096,58.89485725766996,0.0004914841127074,0.0004904100525138,0.1391457790910448,0.5239303591740458,8.839876174926758,1.795896902210108,0.4863184094429016,0.2670682072639465,5.455611228942871,1.9705288192752943,41.95918367346938,1.9665478467941284,0.3934715390205383,-1.5291016101837158,0.3306122448979592,0.1638809442520141,0.0502969026565551,1.2448687801493807,0.6509524262826417,2.292706263069984,1.53597715370398,0.8394429318553871
31,31,31,31,31,31,31,7.415414955943067,0.0200994908809661,7.831676793216019,7.831676793216019,0.0006140795940154,0.918559730052948,0.5397393855192741,0.1469739359214801,4.289012368611807,69.05043377617685,9.357420685651574,2.924554998295672,1.1111514402935925,0.18642641913840358,0.2308169360759543,0.2423689982753343,0.3272691266796588,0.0005085769591328,9.097816913293071,5.395154875501333,0.2078503995780758,6.320884463584616,4.388758568012069,4.081564714082395,5.509954607808599,0.0006665596340553,0.0006533460308695,0.0803066570618863,0.2514610391422308,8.222853660583496,1.4157979055557386,0.4054726362228393,0.1623548567295074,12.596384048461914,1.505216037406044,39.42857142857143,1.964715600013733,0.3244301676750183,-1.6364903450012207,0.3322448979591836,0.1576171666383743,0.038595974445343,1.2968872200402386,0.1794750140394213,1.0353087692456353,0.5940369866797255,0.520553574452382
