Unnamed: 0,model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_acc_location_43,test_f1_location_43,test_acc_location_46,test_f1_location_46,test_acc_location_100,test_f1_location_100,train_acc,train_f1,val_AC,val_ANE,val_l2,val_EMD,test_AC_location_46,test_ANE_location_46,test_l2_location_46,test_EMD_location_46,test_AC_location_100,test_ANE_location_100,test_l2_location_100,test_EMD_location_100,test_AC_location_43,test_ANE_location_43,test_l2_location_43,test_EMD_location_43,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_0,inflow_from_1,inflow_from_10,inflow_from_11,inflow_from_2,inflow_from_3,inflow_from_4,inflow_from_5,inflow_from_6,inflow_from_7,inflow_from_8,inflow_from_9,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0,sharpness,test_ATC_location_100,test_rankme_id,test_alphaReQ_id,test_rankme_location_100,test_alphaReQ_location_100,edge_start_ratio_deep_vs_shallow,edge_start_ratio_deep_vs_shallow_1,edge_start_ratio_deep_vs_shallow_2,edge_start_ratio_deep_vs_shallow_4,edge_start_ratio_deep_vs_shallow_5,shortcut_vs_local_ratio,shortcut_vs_local_ratio_1,shortcut_vs_local_ratio_2,shortcut_vs_local_ratio_4,shortcut_vs_local_ratio_5,shortcut_vs_deep_ratio,shortcut_vs_deep_ratio_1,shortcut_vs_deep_ratio_2,shortcut_vs_deep_ratio_4,shortcut_vs_deep_ratio_5
28,28,False,0.0,ViT-B_16-clip-openai,False,0.03,0.8991295442908346,0.7470184564590454,0.227363184094429,0.1389427185058593,0.2566154897212982,0.1334842592477798,0.4576757550239563,0.2434712350368499,tensor(0.8563),0.7155858278274536,0.902694284915924,-0.3028283715248108,322.45717751782854,2.1804633140563965,0.6876081228256226,-0.9092299342155457,322.45717751782854,2.249136686325073,0.6764611601829529,-0.9638095498085022,322.45717751782854,2.18285608291626,0.63630211353302,-1.035673975944519,322.45717751782854,2.181436538696289,7.640845829143346,0.3537863194942474,25.471227645874023,0.0006260997033677,1.6398723125457764,0.1575083941961298,0.0036581269133009,32.98716723657245,32.989999621368106,33.679148583247255,65.65533061112666,100.39948866529252,183.8620102873592,0.003851278552382,0.0037849109550265,0.0328192388203289,0.2724990904656831,0.0017721431795507,0.200313001871109,1.7856500148773191,22,6.306641159068881e-05,-1.749397947009897e-05,8.862968975475454e-05,1222.96783475161,5.364878128037066,2.9605648086668737,0.3418912880171009,14.16,0.0249201447818914,8201292.475672412,0.0001414713806682,3117,0.6467316272769403,2.358431231513986,0.0104449813752139,0.0080877593412008,0.0061374571699351,0.5015711073202392,0.0005374298627987,-0.0001490775654139,0.0064361559571838,962406.67450272,0.0012055695388317,0.0104449813752139,0.0689210498258978,0.546097457408905,4.3317464587744325e-05,6.719486236572266,2.803195238113404,0.7189512848854065,1.0,0.0,0.0862663277810772,,,0.207649674522208,0.6946319369636329,,,,,,,,0.097718388514159,23,44,0.1739130434782608,1.0,0.4144333459078905,283.7093791890548,0.0004891108508431,1.0596982236168238,21,35,0.1666666666666666,1.0,0.1329133300574966,428.6744545870846,0.0004201468477822,0.4852344741696481,0.2275336511067641,0.1283712106855178,0.4689148508999251,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0019998978823423,0.0151207605376839,0.0026270768139511,0.0017721431795507,125,0.5802708864212036,55.85160893625744,70.08341979980469,0.9730702960980414,150.25636291503906,1.021230409723613,0.1119490426040644,0.1235909544267223,0.1010956719992539,0.1606137737196765,0.2670684875837927,13.15135199757412,244.9892912504688,52.46050074079948,6.427759841293986,1.2067339534080197,3.024853226922457,7.500755577405314,2.990440214380121,0.9299030307731116,0.584406415758773
#29,29,False,0.01,ViT-B_16-clip-openai,False,0.03,0.6134152585765489,0.2293759435415268,0.1895522475242614,0.0519561022520065,0.217249259352684,0.0494896583259105,0.2049600332975387,0.0438354462385177,tensor(0.6300),0.2027046233415603,0.6256695985794067,-1.055653095245361,175.71475954701373,2.0286755561828613,0.7096704840660095,-0.936878740787506,175.71475954701373,2.182259559631348,0.7546021938323975,-0.8628766536712646,175.71475954701373,2.1555116176605225,0.6548513770103455,-1.0512199401855469,175.71475954701373,2.1230480670928955,6.863196950957647,0.0577154345810413,68.29014587402344,5.6304974805243546e-05,0.9430156946182252,1.6433066620053831,0.0003102257910914,3.823824175788122,3.824171960096933,4.41570544037203,5.416155678295885,13.87228109924024,4.8916279060811805,0.0004850503401971,0.0004733504750813,0.1729073817473769,0.5600783260335385,0.0002029089228017,0.1758386045694351,1.8738105297088623,21,4.492551657132404e-06,-9.530737819768906e-08,5.59243075021259e-07,1551.6690390012118,2.902477747315105,2.490445501438967,0.1954874135023735,42.25,0.0198036947207874,138549726.14211386,5.652878137496007e-06,2352,0.8838567832216576,2.663155776559775,0.0036656089287668,0.0006456519976371,0.0025728799798119,0.5988726426698405,0.0016014814537694,-3.397467756132257e-05,0.0710654080736993,388666.26228034863,0.0020151085612413,0.0036656089287668,0.2301586575469329,2.704530477523804,0.0004405373474583,6.182043075561523,3.038836479187012,0.7171975374221802,1.0,0.0,0.1382667103431415,,,0.4341035172585538,0.1493634715888422,,,,0.009124989703924,0.0478136018658738,0.0634199651176752,0.1108288038914359,0.1853456505736948,11,19,0.3454545454545454,1.0,0.3587325490995259,450.2877410836854,0.0006344275390584,0.2085461070191824,28,58,0.1534391534391534,1.0,0.7658664950629123,428.3425392764795,0.0002234840616775,1.4209334291343882,0.1852602319232148,0.1020863901161701,0.888341837549498,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.000210035854252,0.0009222569060511,0.0002390467125223,0.0002029089228017,123,0.0287410169839859,84.56650953064153,5.819510459899902,1.622594761413465,8.743451118469238,1.6920515823976638,0.4517084162861715,0.1710020185557241,0.450874580823231,0.5894085954544321,0.6513102403012485,5.636536695097302,59.77767514527675,15.900845844146668,4.236881061755103,1.291149276123137,1.5010707861184875,2.150663634638408,2.4612503095861453,1.545577068958131,0.9942782329149381
30,30,False,0.0,ViT-B_16-clip-openai,False,0.003,0.8637992831541219,0.5253352522850037,0.2121890634298324,0.1152108609676361,0.2263965904712677,0.0954909324645996,0.4386144876480102,0.2463886588811874,tensor(0.8206),0.4457189440727234,0.8514918088912964,-0.4872665703296661,322.4437501714391,2.1012279987335205,0.685865581035614,-0.981018841266632,322.4437501714391,2.2016968727111816,0.6234556436538696,-1.1241683959960938,322.4437501714391,2.1620519161224365,0.6345997452735901,-1.047622561454773,322.4437501714391,2.1455724239349365,7.536907371549277,0.1902559846639633,17.14138412475586,3.3320215152343735e-05,1.5084819793701172,0.2440171426994916,0.0018941978184443,34.4643348953064,34.47034056905012,35.14173310666384,60.425772268996695,121.24312358351162,-136.47951915940243,0.0019887825114892,0.001942620379431,0.0238208272748735,0.1750237050620312,0.0017228911165148,0.24246646463871,1.789972186088562,22,2.002516416228414e-05,-1.241108704214684e-05,6.150966525180561e-05,1310.4478195953932,6.584840645840641,3.035234518206959,0.438212056807596,16.25,0.0272975050143575,18115817.54830797,0.0001257403174383,55960,1.1987472210731696,2.8336173333638,0.0141326530612244,0.0059760639170148,0.0078954081632653,0.5230551665614172,0.0002398518848752,-0.0001486540830135,0.0088242433946278,1512484.332631895,0.0015060576763507,0.0141326530612244,0.0715784506109636,0.6394869685173035,8.373651508009061e-05,4.109394073486328,2.951166868209839,0.6396895051002502,1.0,0.0,0.2781819971443365,,,0.2772164604195391,0.6347887870549751,,,,,,,,0.0879947525254858,27,49,0.1396011396011396,1.0,0.363219343210342,446.62087792082,0.000230527820318,1.1299617559899635,22,41,0.1774891774891775,1.0,0.0984709162664157,543.0374246954001,0.0003344763616466,0.5448733919986702,0.1625824260056832,0.0884842010367024,0.2983856954535963,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0020311279222369,0.0135298697277903,0.0025888164527714,0.0017228911165148,132,0.9866534322500228,47.960647673703626,48.836875915527344,0.9733956148889518,78.17784881591797,1.0585817238000297,0.1194271421489109,0.1187152828886065,0.10507843996858,0.1798896608963339,0.3019591309370997,25.0896334806811,631.5208161057944,127.8912756646928,10.51127325653841,1.402371130059742,3.675896169934157,10.708888837335103,5.384214080976735,1.2533614335224912,0.6161758027922596
31,31,False,0.01,ViT-B_16-clip-openai,False,0.003,0.8458781362007168,0.480067491531372,0.2004975229501724,0.0905090346932411,0.2198627889156341,0.0893117785453796,0.3418733477592468,0.1984752267599105,tensor(0.8065),0.4118362367153168,0.8361688256263733,-0.5353994965553284,303.7618654223297,2.086289167404175,0.6936091184616089,-0.9826746582984924,303.7618654223297,2.1970934867858887,0.6741442084312439,-1.0218249559402466,303.7618654223297,2.1593799591064453,0.6364124417304993,-1.0665149688720703,303.7618654223297,2.1400511264801025,7.543097616954069,0.1644668877124786,17.062530517578125,2.764768396446016e-05,1.6903561353683472,0.2445549569670144,0.0015931077768369,36.67589830816945,36.68410537446166,37.592937417112346,61.08271905421029,127.81209811502696,-373.1329787754746,0.0016783267580202,0.0016290935815042,0.0256178150618752,0.1690091583046214,0.0009716629865579,0.2458128780126571,1.7593525648117063,22,1.6125526145439092e-05,-9.146268514494646e-06,3.131762682393079e-05,1045.158713447739,6.772221647074593,2.98836691609952,0.4261948319995698,24.5,0.0341163389927666,22053603.53983549,0.0001167487957755,102282,1.2605852661829369,2.7073764839143823,0.0183086648165279,0.0039669495538978,0.0107530711752786,0.5279320294000132,0.0002461379091831,-0.0001396074242429,0.0072965585765357,1444824.0203031355,0.0017820382454632,0.0183086648165279,0.0605509961454281,0.6530948281288147,6.524511991301551e-05,4.100804805755615,2.939073085784912,0.6545897126197815,1.0,0.0,0.2725895338405034,,,0.2898978822784292,0.5891235699815568,,,,,,,,0.120978547740014,25,50,0.1666666666666666,1.0,0.4216825579401277,392.5341128586917,0.0003290377328549,1.2076044820453535,23,40,0.1581027667984189,1.0,0.0647573522562445,542.1020538007095,0.0003389804720969,0.5994235133600729,0.0964860022972863,0.0506883597460969,0.1609646604558992,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0012960678432136,0.009520836174488,0.0017554364167153,0.0009716629865579,115,1.0558491945266724,60.09428161508505,34.131248474121094,1.0528089625349433,51.624168395996094,1.1519659638037625,0.1194718450950798,0.0667391004236769,0.1061811564864768,0.1731149501078515,0.295041366796995,23.835338076217123,545.9278435013028,123.63534192927771,10.430795367448336,1.5789041944844866,1.9208449513538453,9.545980227849663,5.658876677634054,1.2810547418256766,0.6544322946904296
32,32,False,0.0,ViT-B_16-clip-openai,False,0.01,0.8929851510496671,0.6329585313796997,0.2534825801849365,0.151484727859497,0.2768702805042267,0.1288274526596069,0.5843410491943359,0.2959990501403808,tensor(0.8512),0.533469557762146,0.8942844271659851,-0.3392857313156128,322.44533026122764,2.1529877185821533,0.7195890545845032,-0.8454968929290771,322.44533026122764,2.2343897819519043,0.7061528563499451,-0.8977128267288208,322.44533026122764,2.1738386154174805,0.6710115671157837,-0.928791046142578,322.44533026122764,2.1763083934783936,7.558266244702391,0.3046614229679107,26.45917701721192,0.0001835501789173,1.4311907291412354,0.3674023912063067,0.0033697228783822,35.37816687774718,35.38173730797252,36.20570995371113,58.99038613932759,111.08041375852744,-2537.679419629236,0.0035484847671227,0.0034955920161223,0.0420340324286487,0.3035844136414573,0.0006387061439454,0.1918488591909408,1.8246042728424072,22,5.197532962585974e-05,-1.772197549348732e-05,3.4331154453701375e-05,1379.3386216422898,5.943687617693712,3.2328151306906667,0.4335271024483821,6.6875,0.0782071937788444,13561217.501056733,0.0001204622339433,26535,1.2727628360412293,3.1084292227916865,0.0109820523954262,0.0031339114063946,0.0064429618001046,0.4537780649945668,0.0006156863418236,-0.0002099299480943,0.0048174025055579,1144817.913379321,0.001426964527461,0.0109820523954262,0.0371235055169819,0.4945056736469269,3.816690878011286e-05,4.886927127838135,3.0015103816986084,0.6711227297782898,1.0,0.0,0.2117260639112949,,,0.1627871372185476,0.7215610218505881,,,,,,,0.0190309567818515,0.0966208841490127,23,39,0.1541501976284585,1.0,0.3904958360240656,411.5364911310398,0.0003110856634811,0.6481313295048894,26,54,0.1661538461538461,1.0,0.1653132869113846,361.5615408766428,0.0004132789560381,0.9504887989370836,0.2006899357790131,0.1115371606982603,0.3096439357935701,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0010148527799174,0.0119809061288833,0.0016195172211155,0.0006387061439454,131,0.9705445617437364,62.02090592334495,121.89299011230467,0.9397346155720194,170.26829528808594,0.9408588976572154,0.203992823851888,0.1944603178215794,0.1983222919552532,0.2985183360128008,0.439552753353396,14.85126706415934,309.658657505883,64.75881295240661,7.413246221650061,1.2328601949001168,3.548655845759654,10.864299787430692,4.600758519319079,1.3659556481677226,0.7676030292831031
33,33,False,0.01,ViT-B_16-clip-openai,False,0.01,0.8689196108550947,0.5602859258651733,0.1967661678791046,0.0897902771830558,0.1992812752723693,0.0768630132079124,0.3349047005176544,0.1635566353797912,tensor(0.8157),0.4743804037570953,0.8438453674316406,-0.5051952600479126,263.8709545273592,2.097442865371704,0.6631345152854919,-1.0862586498260498,263.8709545273592,2.201190233230591,0.6173610091209412,-1.1691288948059082,263.8709545273592,2.1624767780303955,0.6368915438652039,-1.1173187494277954,263.8709545273592,2.14749813079834,7.460045297939731,0.144373208284378,20.31206512451172,0.0001687305830273,1.6708242893218994,0.2507129186737808,0.0015205136888534,38.6169962438363,48.63213346950562,49.38871680794757,96.44503742080404,203.8152523454726,4181.685032264947,0.0015765843489603,0.0015458470346274,0.0405790912807694,0.2174864500204346,0.0005693581770174,0.2389653623104095,1.787293553352356,22,1.515571266551856e-05,-4.757271826049532e-06,1.5318087198802894e-05,1321.0032265761506,5.361421167989634,3.145656725748183,0.4513955861521503,12.5,0.0531712178405633,43920090.05002754,6.87419847827777e-05,119383,1.0616975038143632,2.8632407198800567,0.0139129389129389,0.0026960088104395,0.0079640947288006,0.4990530266208866,0.0003900870204842,-0.0001224455893473,0.0101478679712531,1706389.16766352,0.0017693233149551,0.0139129389129389,0.0693915263213889,0.707807183265686,6.274323823163286e-05,4.959080696105957,2.9368937015533447,0.6692764163017273,1.0,0.0,0.2053002739375177,,,0.2679867040488726,0.659636831826713,,,,,,,,0.0723764641244144,24,54,0.1956521739130435,1.0,0.623142021299825,366.72517357735074,0.0003741085382023,0.9633648903910994,31,59,0.1268817204301075,1.0,0.1292323916634993,477.0564937162822,0.0002285060983354,0.796023967121668,0.1203055712436162,0.0640027279983008,0.1511331017816304,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.000690336280968,0.007223030552268,0.0010385764762759,0.0005693581770174,138,1.1029429137706757,51.895880303340846,37.15186309814453,1.323730151242904,37.90990447998047,1.4096510280801624,0.1518911235010966,0.1089345981232377,0.1467346422069747,0.2200218534926842,0.3408143797511963,19.7983360432004,592.550729721877,101.95369991471082,8.451662584550867,1.4694976612900976,2.19513569271437,20.58087762519099,6.857860206479644,1.4450218506210437,0.7467167792690278
34,34,False,0.0,ViT-B_16-clip-openai,False,0.03,0.8899129544290835,0.7199145555496216,0.2111940383911132,0.1193474903702735,0.2531852126121521,0.1200843453407287,0.4691535234451294,0.234309121966362,tensor(0.8505),0.6825447082519531,0.905116319656372,-0.2997590601444244,322.4573856513679,2.1694328784942627,0.6844004392623901,-0.9179468750953674,322.4573856513679,2.2467942237854004,0.674288809299469,-0.9668458104133606,322.4573856513679,2.190368413925171,0.6182476878166199,-1.0619261264801023,322.4573856513679,2.1773271560668945,7.661886649730089,0.326820433139801,26.45234680175781,0.0011562260260689,1.545539379119873,0.203159845738397,0.0034102713712798,41.40411199876251,41.40901153891316,42.2496121357265,72.816321531057,160.1208890711885,255.5459160978714,0.0035656061776307,0.0035337194157136,0.0478778134053616,0.2860140942222325,0.0010869342368096,0.185165598988533,1.835394263267517,22,5.295628002848616e-05,-2.39788599362738e-06,5.08816731673271e-05,1319.8405282431038,5.0183300442317895,3.064393635854397,0.370988790351938,50.5,0.0495786010892234,16963424.93155143,0.0001048163313137,22838,0.71704874930956,2.654512291554817,0.0111764705882352,0.0054525195110264,0.0064850955062001,0.5049943345544722,0.0007110820201076,-3.219813885291375e-05,0.0091741500777691,1263314.0031059715,0.0014074442008582,0.0111764705882352,0.0732148966790543,0.5096713304519653,5.391683225752786e-05,6.739034175872803,2.791340112686157,0.7063116431236267,1.0,0.0,0.1482514918893321,,,0.2149007528341055,0.7239240056277754,,,,,,,0.0117394438428219,0.0494357976952971,23,44,0.1739130434782608,1.0,0.3863891056840164,386.3812243214646,0.0003826118112453,0.7194062165056291,29,50,0.1231527093596059,1.0,0.1391468604617362,466.5547438076978,0.0002555173241674,0.7672886824398827,0.2566525505272441,0.1472182441915776,0.35675609223101,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0012537505244836,0.011789827607572,0.0017949178582057,0.0010869342368096,133,0.4450290948152542,49.9487599918016,86.91876220703125,1.0183776148806367,162.69129943847656,0.9784365100143352,0.1507918367689928,0.143042900706115,0.1385008620500135,0.2067894723095868,0.3020740895040836,11.217581901921308,201.4534492976836,42.51374559563853,6.459715038277404,1.324254197706263,3.2752724171139525,8.73699132477891,3.5557134406286233,1.2436371538900972,0.7011679276957421
35,35,False,0.01,ViT-B_16-clip-openai,False,0.03,0.6902201740911418,0.3070776760578155,0.0922885611653328,0.0575489997863769,0.1355766057968139,0.0471760742366313,0.2197171598672866,0.079951986670494,tensor(0.6807),0.2559453248977661,0.6714068651199341,-0.963435709476471,175.19262149560143,2.034918785095215,0.5886936187744141,-1.1698938608169556,175.19262149560143,2.1895430088043213,0.6968380212783813,-0.9530137181282043,175.19262149560143,2.160408973693848,0.6020762324333191,-1.1345887184143066,175.19262149560143,2.123332262039185,6.783432380905705,0.0819855853915214,24.0127182006836,0.0003239777497583,1.3266828060150146,0.0693720505448902,0.000746805368287,17.846005562784924,17.85002728211162,18.598687992130618,30.40170692090496,56.05614659833936,55.47505012397769,0.000824307054529,0.0008191537170887,0.0369370632103741,0.2399215136469324,0.0009496842394582,0.1142555922269821,1.6958681344985962,22,1.0058601147952177e-05,-6.41161723519659e-06,1.9055996100661163e-05,1240.9038440322029,4.240332706212979,2.58151001975629,0.3303067304624604,30.25,0.0136657595355065,26870242.20236356,3.3165634361291285e-05,8020,0.5722637788984073,1.7974459234853664,0.0098661414450888,0.0039885828897431,0.005680284627653,0.6718452241736956,0.0004507326721551,-0.0002873088684889,0.0382643690692992,599639.3621229582,0.0014861743248274,0.0098661414450888,0.178731077213033,0.5037205815315247,0.0001567983126733,7.219448089599609,2.1563305854797363,0.7497090697288513,1.0,0.0,0.0768004424074341,,,0.2370329117955114,0.6690440078291543,,,,,,,0.0270141836645811,0.066908896710753,17,31,0.2279411764705882,1.0,0.3064107062452471,380.79606558137056,0.0004770898246003,1.1082130513355424,22,44,0.1904761904761904,1.0,0.3883413247863121,589.1072975800554,0.0002203534733691,0.4616428656614713,0.2150720415014931,0.1204934016958382,0.4658840361224347,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0011444840347394,0.0055317305959761,0.0013958148192614,0.0009496842394582,117,0.6014424711465836,82.90633326501332,6.364011764526367,1.5915495848000245,8.001466751098633,2.08046289683922,0.0860418395500915,0.0405164867896097,0.0678538151812468,0.1204088050099825,0.1748506093930135,12.325444239128018,130.15040115312203,36.855321878169775,7.210859582368417,1.901860751805572,1.828997336463364,6.629789732090048,3.562635683178257,1.5771338795266432,0.8832150080350671
36,36,True,0.0,ViT-B_16-mae,False,0.003,0.5944700460829493,0.1827695071697235,0.1895522475242614,0.0522224642336368,0.2138190120458603,0.0483408421277999,0.2049600332975387,0.0438540391623973,tensor(0.5966),0.1608735620975494,0.5797679424285889,-1.1767935752868652,624.426543620897,2.0340912342071533,0.5789753794670105,-1.2152949571609497,624.426543620897,2.169659376144409,0.5430452823638916,-1.3304859399795532,624.426543620897,2.139974594116211,0.5484633445739746,-1.2348240613937378,624.426543620897,2.121655941009521,7.349257972489264,0.0553631000220775,29.98770523071289,0.0002785859637697,1.0394072532653809,0.3672343256640822,0.000139131981528,1.6154324468983676,1.6155039039714143,1.6534792269877507,2.2008345663074023,3.048590922950328,1.7714217960690848,0.0003737617875092,0.0003440993116949,0.0290163837197602,0.1863831446710227,0.0004903615335933,0.233937993645668,1.8272846937179563,20,1.3174325533210134e-05,-2.7364598163794546e-06,3.73484208732951e-06,1368.8371316016005,3.853149043006845,2.467370233250783,0.2624186466826934,10.6875,0.018606102990347,22266018.14247773,1.751309350130282e-05,176,0.7849425650647361,2.2045674711855323,0.0066740823136818,0.0015180486776808,0.0042071197411003,0.615574809878439,0.0010227662879442,-0.0002124404035995,0.0225096257072578,286810.1680512548,0.0013595991486918,0.0066740823136818,0.1178511180805182,0.6202673316001892,0.0001926406548591,7.375776290893555,2.7551095485687256,0.7195028066635132,1.0,0.0,0.0919424818777214,0.2017679785640094,0.0730196346677222,0.6424625832488081,,0.0459913713821764,0.0264630592645356,,0.010295372872748,,,,,21,48,0.2285714285714285,1.0,0.3653284203286598,346.32858739892646,0.0005453083714192,1.0586913099832924,10,8,0.1777777777777777,0.7,1.231653667943533e-16,349.97522704020423,0.0006490324019419,0.3373395643546679,0.3019845628310197,0.1778455932853615,0.89519461913315,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0005435782950371,0.0025038295425474,0.0006449253996834,0.0004903615335933,106,0.1434750854969024,13.73232219717155,6.519371032714844,1.4629429348255678,7.540251731872559,1.4874744913568736,0.0701085961491571,0.0043344193285112,0.0681536138048621,0.1187878617653898,0.2125350465381299,5.432320316675745,69.27111843581505,20.63854453173888,3.373683760419173,0.9786201397541796,0.3381340635764144,0.10333481747676593,0.7557313304201759,0.38955558271153545,0.37582911677373243
37,37,True,0.01,ViT-B_16-mae,False,0.003,0.5944700460829493,0.1824245750904083,0.1895522475242614,0.0522049032151699,0.2139823585748672,0.0483611784875392,0.2049600332975387,0.0438540391623973,tensor(0.5961),0.1606249660253524,0.5787060260772705,-1.1813772916793823,624.4262440760027,2.033949613571167,0.5778041481971741,-1.2195861339569092,624.4262440760027,2.169597625732422,0.5432313680648804,-1.3322246074676514,624.4262440760027,2.139978408813477,0.5473147034645081,-1.2396105527877808,624.4262440760027,2.121607780456543,7.348991524110781,0.0546859577298164,29.943500518798828,0.0002759236322162,1.038649559020996,0.3675099412667461,0.0001385077254996,1.623020473459193,1.6230934788875728,1.660500492912394,2.2109250131469325,3.0617951193001693,1.7808225191362788,0.0003691133871717,0.0003405764037234,0.0291634848378484,0.1864835696684931,0.0004857629537582,0.2336864620447158,1.8293805122375488,20,1.2932863997220212e-05,-2.7429237418004504e-06,3.646192412590572e-06,1368.8380232541397,3.849364241828914,2.4645104887673264,0.2620997021344621,10.6875,0.0185096973422143,22681403.22879927,1.7206064181194845e-05,176,0.7838477589012253,2.2026096606790606,0.0066740823136818,0.0015005752070567,0.0042071197411003,0.6166549906422262,0.0010218257532127,-0.0002167184183028,0.0227616563168684,287069.98272557545,0.0013594513671392,0.0066740823136818,0.1185604693930833,0.6194005012512207,0.0001948373683262,7.375969409942627,2.7546231746673584,0.719301164150238,1.0,0.0,0.0917334889181361,0.2013079440810177,0.0728335645583126,0.6434886505604888,,0.0458666458800751,0.0262881713225602,,0.0102150235975453,,,,,21,48,0.2285714285714285,1.0,0.36832509012614,347.77817028948,0.0005422645694239,1.0579877390508932,10,8,0.1777777777777777,0.7,1.925083290227356e-16,351.1674259300814,0.0006471474466961,0.3377831545811658,0.3021145531839703,0.1779357693126545,0.8944038478134804,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0005381547962315,0.0024700579233467,0.000638046010863,0.0004857629537582,106,0.1350777000188827,13.875794220127077,6.519371032714844,1.4629429348255678,7.540251731872559,1.4874744913568736,0.0700175014485471,0.0043306706738978,0.0682744489335269,0.1185810373294298,0.2122833039445844,5.435913331212643,69.34248126144487,20.64488192489649,3.372852839335789,0.9776612966537244,0.3381735503214053,0.1035743947976529,0.7584248329904902,0.3891373779048597,0.37542969185919456
