domain,middle_layer_entropy,weighted_shortcut_score,shortcut_drift,shortcut_reliance,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_1,logit_contribution_ratio_deep_vs_shallow_2,logit_contribution_ratio_deep_vs_shallow_4,logit_contribution_ratio_deep_vs_shallow_5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_10,inflow_from_11,inflow_from_6,inflow_from_8,inflow_from_9,mass_pos_frac,mass_neg_frac,signed_algebraic_connectivity,signed_spectral_radius,frustration_mass_frac,avg_clustering_pos,avg_clustering_neg,modularity_pos,modularity_neg,avg_path_length_abs,node_importance_entropy_pos,node_importance_entropy_neg,edge_score_gini_abs,normed_mass_pos_frac,normed_mass_neg_frac,normed_signed_algebraic_connectivity,normed_signed_spectral_radius,normed_frustration_mass_frac,normed_avg_clustering_pos,normed_avg_clustering_neg,normed_modularity_pos,normed_modularity_neg,normed_avg_path_length_abs,normed_node_importance_entropy_pos,normed_node_importance_entropy_neg,normed_edge_score_gini_abs,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0,srcc,pearson,cosine,residual_norm_L2,residual_norm_Linf,kendall_tau_c,kendall_tau_b,abs_srcc,abs_pearson,abs_cosine,abs_residual_norm_L2,abs_residual_norm_Linf,abs_kendall_tau_c,abs_kendall_tau_b,weighted_jaccard,binary_jaccard,spec_L2,spec_Linf,degree_dist_L1,mcs_approx,laplacian_spectral_dist,netlsd_dist,motif_counts_dist,degree_distribution_dist,ged_approx,trim_srcc_w,trim_srcc,trim_tau_b,trim_rbo,trim_sign_agree_w,inflow_from_7,inflow_from_5
hospital2_slide26,7.167836620550517,0.38982462882995605,5.6129723297682155,5.6129723297682155,0.0,0.0,0.0026464223772981253,0.0005683637740681036,4.497094864517372,5.302868605927069,6.694736259663891,4.87454106224064,2.9071444365163472,11.311573609754829,0.0007922331787995063,-0.0002717129590052991,0.0010783633678894465,-0.002944678236774205,0.07591048628091812,0.1865871697664261,1.6095796823501587,22,0.00023368212423172146,-1.4480735492376404e-05,0.05230677461359535,6229.308011157517,4.374484692180749,2.5352034735175617,0.21616397857597058,536.0,0.0023334457198389384,5191915.618893653,0.0003544855848566193,0.40351184616708596,1.7710026880101064,0.004813032210292484,0.21549068301326688,0.0018608081765976504,0.7387426905916933,0.0003180821736560816,-1.9710814873494947e-05,0.0969137941133359,3814290.712478706,0.0004825167724420107,0.004813032210292484,0.2933204380891634,1.0145245790481567,0.0002876989892683923,5.612971782684326,2.3473846912384033,0.7370232939720154,1.0,0.0,0.11134470858190382,,,,,,0.9999999999960737,0.0,0.0002338291165357545,0.21959054206399808,0.05703463229498497,0.002536607855077347,0.0,0.20712279494196872,0.0,4759.15596528276,1.7962506788244152,0.0,0.7340426370047595,0.999999999999,0.0,0.0009180927963277416,0.8621873006984184,0.05703463229515187,0.002536607855077347,0.0,0.20712279494196878,0.0,1212.1097554289995,1.796250678824415,0.0,0.7340426370047627,64,246,0.12202380952380952,1.0,0.3916583360575987,1216.0482886684244,5.5712252808488104e-05,1.7798608985753197,11,21,0.38181818181818183,1.0,0.5965128988157885,1606.0857330344033,0.0002088128363658085,0.05631864946010886,0.0819102259822853,0.04270406270438145,1.4544067865175503,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0785311907529831,0.2546900808811188,0.08549828082323074,0.07591048628091812,392,0.23873584754896313,0.7552545245986385,0.7551787328264752,0.0800557970994372,0.06942458497360349,0.1795869761073181,0.1795869766176022,0.5975919105519224,0.7699996228447553,0.7692926191756236,0.07984878213626881,0.06942458497360349,0.4276244210434892,0.42762442347222307,0.1226371754959283,0.23190546528803546,0.27949765650885516,0.11002042923750044,1.347323396519954,,0.8330590975034708,0.04352947903858248,0.2821731795216823,0.07763651512203143,,0.33909274779185156,0.041772169452648715,0.037382234006939755,19.396653416533137,0.9999999999977658,,
hospital2_slide27,7.298203447480048,0.4089537560939789,5.677878893256619,5.677878893256619,0.0014346092648338526,0.0,0.0022407090918433966,0.0005317091933658702,4.496776984715591,3.866861985961676,6.510076187602263,4.846778220411493,2.533764112073894,15.414468893807417,0.0007369898441993428,-0.0003295557251021819,0.0007164564479239973,-0.003774266686661059,0.06888722628355026,0.20710201561450958,1.6058498620986938,20,0.00021528125550552847,-2.3750794973129814e-05,0.04885906791729462,5682.001056005824,4.470543777458945,2.8906771031129455,0.24555484377305992,461.5555555555556,0.0043823031216614,4127931.2285957765,0.0006228931464049717,0.5288533177695709,2.1885154401940783,0.00530416951469583,0.20467814593489436,0.002109434531123194,0.6263362468938519,0.0002092828284424342,-2.3089014535504645e-05,0.04617425851679885,4246245.36115544,0.0006055373276178983,0.00530416951469583,0.1989751549197072,0.8769224286079407,0.00019812167738564312,5.677878379821777,2.503483295440674,0.7139796018600464,1.0,0.0,0.1266691258000176,,,,,,0.9999999999966401,0.0,0.00021580450186194176,0.212497249674573,0.03778558088485793,0.00466823731971802,0.0,0.2257474113203338,0.0,3351.2815229894995,2.1769106099099944,0.0,0.6275990479557945,0.9999999999989999,0.0,0.0007250891295185766,0.7139769766721431,0.03778558088494709,0.00466823731971802,0.0,0.22574741132033382,0.0,997.4244685588734,2.1769106099099944,0.0,0.6275990479557968,61,219,0.11967213114754098,1.0,0.42354188905844736,1039.378235173634,6.69390605354668e-05,1.6394072461372022,16,29,0.24166666666666667,1.0,0.5289712908661175,1261.4915947258428,0.0001723851982384952,0.10446589767568235,0.1280634280935576,0.068412268885336,1.225887403860105,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.07184353470802307,0.2976248264312744,0.07865247875452042,0.06888722628355026,377,0.22481679519683978,0.7379814387798803,0.7379103183469274,0.07554612094698344,0.06240132497623563,0.1700706461519593,0.17007064663520338,0.5919731900401224,0.7773641622457627,0.7781784702109766,0.07495218673851156,0.06240132497623563,0.42275827287315765,0.4227582748751069,0.1141018344739448,0.2465753424657534,0.14619538726770062,0.0909561481166727,1.3075756723382153,,0.841755920354361,0.016003760017282005,0.4865625195763832,0.06743391143505177,,0.41714892410606536,0.22313595911783915,0.16375385910375564,16.764432427785746,0.9999999999983331,,
hospital2_slide28,7.280183996929321,-0.17648448050022125,5.4521448696045915,5.4521448696045915,0.0008168452186509967,1.0545283555984497,0.04863578675956404,0.010501058557274234,56.3994218499709,225.31708839492984,127.28945978948896,57.2688642690343,23.745590567265523,-557.1161175420037,0.010855464766564182,0.010520529361201625,0.013977344499056583,4.764292644683081,0.04852065443992615,0.2216881662607193,1.6319760084152222,22,0.00021955043962545412,-8.540590118555854e-05,0.01959699978229446,6024.611845712309,6.237591390533524,3.1481646922122697,0.3217899867067933,43.1875,0.004125547488372859,6765209.134171613,0.0004690158763091362,0.7135189569447287,2.5705015049570497,0.006327832337754378,0.12913091215122494,0.0023966010985399743,0.6016628590081077,0.00028269189571112084,-0.00010996815499597087,0.03248984791393643,5254146.518173425,0.0006039021705298134,0.006327832337754378,0.16626822615762932,,1.4068125892663375e-05,5.452145099639893,2.654967784881592,0.666903555393219,1.0,0.0,0.16734403782395554,0.09962916518660682,0.8383210161432617,,,0.06204981867013144,0.9999999999953024,0.0,0.00022016530555076666,0.13460004076036058,0.03535088264140778,0.004489385728488779,0.0,0.31516946281519614,0.0,4959.642271682481,2.5340535132054174,0.0,0.5985869684468277,0.999999999999,0.0,0.001034239656250164,0.632291720709635,0.03535088264153849,0.00448938572848878,0.0,0.3151694628151962,0.0,1055.7912274670307,2.5340535132054174,0.0,0.5985869684468308,59,203,0.11864406779661017,1.0,0.3684973169598984,903.1995416317571,8.44074080860417e-05,1.4506621588526418,26,60,0.18461538461538463,1.0,0.13876948984504067,1227.4849368884384,0.0001442273681815497,0.2520384625742242,0.14864968928656735,0.08029257803148229,0.5897897002239914,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.04867986962199211,0.21287649869918823,0.050887685269117355,0.04852065443992615,417,0.2802399248311001,0.6335074466293101,0.6333505010927606,0.05231195121419166,0.04203475313261151,0.21648407927529442,0.21648407989029284,0.6237090057573493,0.6994247206051566,0.7012701040689087,0.05128755793041961,0.04203475313261151,0.4492083018629955,0.44920830441556187,0.1898367586279017,0.25768667642752563,0.060960283633628445,0.03756500512110916,1.247509614036016,,0.4213859350085341,0.014447515352464827,0.2712340656169321,0.04200492562943066,,0.46976435758383694,0.1967719047305372,0.1384845091452034,19.240984473316942,0.9999999999978137,,
hospital2_slide29,7.3454043364382455,-0.03960996866226196,5.318736830209714,5.318736830209714,0.00038455902540590614,0.0,0.004646128022602182,0.0011098048762132606,5.999298477771645,10.29986981440156,9.672226130650177,6.881901423156545,3.4306361708332007,7.114385364996167,0.0015277363725090254,-0.00022481635346593976,0.0014880394810190896,-0.00663822770853083,0.055813293904066086,0.21729858219623566,1.6044865846633911,22,0.00039282839768806305,-9.752181187136835e-05,0.03871630726956604,6461.882563458939,5.192961913056725,3.0001629228170046,0.2705090915838907,88.6875,0.003663431031049805,4310620.655732094,0.0005803100060330945,0.6042838134700681,2.3747697421409093,0.00528402875449289,0.1759140170461026,0.001983152581679285,0.6167259490021924,0.0003826230729747867,-9.49882819700736e-05,0.036730807906681734,4425593.570343416,0.0005652340788704654,0.00528402875449289,0.17134392907248924,1.3366726636886597,7.708273187745363e-05,5.318737030029297,2.5927743911743164,0.6865320205688477,1.0,0.0,0.16291321239845982,,,,,,0.999999999996486,0.0,0.00039382528247121395,0.18429974035985802,0.09883204753233209,0.003926431323541021,0.0,0.2531660225898905,0.0,3653.388867108863,2.3443589758640795,0.0,0.6232605584786229,0.999999999999,0.0,0.001383905225122114,0.6476307769583007,0.09883204753258054,0.0039264313235410206,0.0,0.2531660225898905,0.0,1039.6643328226342,2.3443589758640795,0.0,0.623260558478625,65,229,0.11009615384615384,1.0,0.4084232664675158,1025.754590855591,6.403021598154634e-05,1.6222638492125596,16,30,0.25,1.0,0.365572550154098,1464.6023504226764,0.0001803536737082177,0.09185266068697621,0.14294174505023238,0.0769721384179727,1.556206907684059,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.059682734310626984,0.28457531332969666,0.06713584065437317,0.055813293904066086,413,0.18416456613202364,0.7592999159767355,0.7591586818839225,0.06823904357585915,0.04932739259675145,0.13997204313288103,0.13997204326543972,0.6073653389098879,0.789869221676843,0.7909329035925355,0.06776357273800683,0.04932739259675145,0.43506121633744693,0.4350612183976561,0.11392897782325641,0.2266857962697274,0.09225669280545729,0.04693300500126513,1.2497219939240014,,0.2819301324377004,0.006944806969914084,0.3310403706333959,0.11855486683057827,,0.39282953075174737,0.18567742857835193,0.14226746142141922,17.618549861438513,0.9999999999983293,,
hospital3_slide30,7.25739851404386,0.24430061876773834,5.339585982128678,5.339585982128678,0.0,0.7854130268096924,0.007988147348315535,0.0015163475874802046,15.085798361060224,47.641292319535545,37.69937554068219,16.514150421420585,6.407093997998479,-80.36179025146467,0.0017777691761011738,-0.0013412037079660877,0.0031585905083712264,-0.027134658729819128,0.04192480444908142,0.20009715855121613,1.630326747894287,22,6.655275070049331e-05,-0.00014857297176392597,0.02488194470909336,5377.709791668839,4.893421461449703,2.5182731225310695,0.21480928170670954,320.6666666666667,0.006146109486715604,9684581.750963718,0.000283090491239366,0.3757385398838203,1.7608574552551004,0.006202131202131202,0.1434598995585447,0.0024368635479746588,0.7497104190092425,0.00011824510591766712,-0.0002639714573898848,0.07854502264109853,5450843.3103244165,0.0005029704305420863,0.006202131202131202,0.2548870062211081,1.0696797370910645,0.00020342550124041736,5.3395867347717285,2.4241838455200195,0.692832887172699,1.0,0.0,0.14398861360221268,1.0,,,,,0.9999999999947585,0.0,6.661197383819014e-05,0.15398891620857974,0.003047083230816181,0.006874743241995405,0.0,0.19445562678341644,0.0,6423.366123278785,1.7353069293899155,0.0,0.7462682316006969,0.9999999999989999,0.0,0.000349139276180242,0.8071158328897936,0.003047083230829105,0.006874743241995403,0.0,0.19445562678341644,0.0,1225.5083439425803,1.7353069293899155,0.0,0.7462682316007018,63,235,0.12032770097286226,1.0,0.4138386657786458,1180.4115502652544,5.690576638612871e-05,1.797957525137509,15,28,0.26666666666666666,1.0,0.49901584271634764,2139.9790133258725,9.885672738935073e-05,0.07606659122525748,0.06298794181861685,0.03251809484229788,0.828063158924651,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.04695236310362816,0.1907891035079956,0.05450265482068062,0.04192480444908142,398,0.2212055018235079,0.8132088950895916,0.8130999723721408,0.0474448046234589,0.03543890314176679,0.16789612994397501,0.16789613042107462,0.6278926151753429,0.8307519727659357,0.8302281630640315,0.047172081126345106,0.03543890314176679,0.45230846616753173,0.4523084687375165,0.1732074308405812,0.25748502994011974,0.1713152739969453,0.08248114220551439,1.293020424567152,,0.36906890096088674,0.028406018667684305,0.49574759902013693,0.054680930832332615,,0.382872931360408,0.08938780484122305,0.08098904925898696,22.504097715177398,0.9999999999971938,,
hospital3_slide31,7.407695120151981,0.04078138619661331,5.903511820290477,5.903511820290477,5.285003499011509e-05,0.0,0.014687156369797585,0.0006893183201852615,7.988837763000283,22.375186712351933,14.585810029259276,8.879683648813495,5.032910725547527,-69.37098677333836,0.0008758154064025803,-0.0006104435941551856,0.0036899585541213305,-0.16233563057335634,0.004550609737634659,0.23066169023513794,1.6825134754180908,22,8.494223334598842e-05,-2.391228318562012e-06,0.0009711105064929885,5876.011795594887,4.535720611176374,3.2961088357084316,0.218532397653419,137.6875,0.01646375926877201,18018299.139797505,0.00014069661447025777,0.640349941825074,2.59130137076877,0.005788013752148774,0.026211597882230382,0.0022231168366434067,0.5493490532755418,0.0003578777571221119,-1.0074700230151043e-05,0.017238152552713965,4276640.641916465,0.0005927815544167476,0.005788013752148774,0.11043443917602344,0.9444929361343384,9.431149919691961e-06,5.9035115242004395,2.718169689178467,0.671488881111145,1.0,0.0,0.1689126690697091,,,,,,0.9999999999833605,0.0,8.515602895400076e-05,0.032218609693883196,0.13979572005643442,0.01847475665507205,0.0,0.20165861030267968,0.0,12555.006104292306,2.4214456530454798,0.0,0.5760673978512447,0.9999999999989999,0.0,0.0014169564883733624,0.5361025944126276,0.13979572005862076,0.018474756655072044,0.0,0.20165861030267968,0.0,754.5287890682623,2.4214456530454798,0.0,0.5760673978512576,64,225,0.11160714285714286,1.0,0.444499082674036,758.3368650803244,9.272230094518632e-05,1.5104299828071384,17,31,0.22794117647058823,1.0,0.4646700008541274,1018.1534179911056,0.00021282324670088406,0.13638947345855598,0.17659027186715276,0.09684618280937844,1.2947500081141703,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.005327677354216576,0.060097843408584595,0.007199062034487724,0.004550609737634659,411,0.26649999934962465,0.6186947863849604,0.6185871715487581,0.010343439897966203,0.004237516783177853,0.2066228283523072,0.20662282893921297,0.6346443777488314,0.7236299440846136,0.7279646854058416,0.008995565087002073,0.004237516783177853,0.45874765907616194,0.4587476616816632,0.24486317861610868,0.27313432835820894,0.20128115787261516,0.11422846380864621,1.1347226403589048,,0.4327921301633496,0.03152685969991221,0.27202563001751456,0.05967595558318864,,0.21963488641232992,0.05061791052351105,0.029375321679788027,21.855348863010835,0.9999999999949846,,
hospital3_slide32,7.353128058720929,0.15781354904174805,4.649394906833061,4.649394906833061,0.0,1.3224892616271973,0.12370671077701935,0.009868497743923399,60.844826351255264,295.56561278109876,183.43038820840653,61.87804692983874,26.434455800220054,-371.3805928332218,0.01020378871817229,0.009907211069730693,0.02994336448915692,0.2211132064782314,0.013506627641618252,0.22059933841228485,1.7318660020828247,22,9.141296559205824e-05,-3.5408197348005054e-05,0.0036259734709986123,6078.394925177899,6.279784016073094,3.30724625377762,0.3963673830290094,133.0,0.01054144644293673,17217512.762587834,0.00025454826084196234,0.8657284344502749,2.8838053801845147,0.008083824388172215,0.051750967132851405,0.0029605943928194566,0.5990264311586568,0.00026825461151311206,-0.00010390662292310802,0.031225068863006696,5867201.662090554,0.0007469809593722812,0.008083824388172215,0.1518650582273357,0.7486684918403625,2.9156262826290913e-05,4.649394989013672,2.761507987976074,0.6554656028747559,1.0,0.0,0.18951997632620596,0.042448118742886023,0.9081599146761696,,0.008687348031467403,0.04070461854947691,0.9999999999906132,0.0,9.222032426472871e-05,0.056378523924195234,0.05066357201288071,0.011169373979296224,0.0,0.37125030116071833,0.0,11409.101512346571,2.7975390350892155,0.0,0.6047717002754789,0.9999999999989999,0.0,0.0008656552513971295,0.5292148524754849,0.05066357201330562,0.011169373979296224,0.0,0.371250301160718,0.0,1215.4388705430351,2.7975390350892155,0.0,0.6047717002754857,60,220,0.12429378531073447,1.0,0.4593846142323262,1080.3625918819782,6.834210893008094e-05,1.3741524810842558,32,88,0.1774193548387097,1.0,0.15951381311432072,1036.271118915532,0.00014821513849941695,0.4450274275665428,0.09041004567460105,0.047345266699698456,0.20315612044177317,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.016167806461453438,0.10653239488601685,0.01917739398777485,0.013506627641618252,429,0.6833518247601521,0.9092083355014698,0.9091851566936479,0.009965554644745639,0.0070207263343036175,0.5554422146691024,0.5554422162474667,0.7493169720713122,0.9116299303529706,0.9123506776484915,0.00988089054825727,0.0070207263343036175,0.5663609678806841,0.5663609705626563,0.4859155498033136,0.5121527777777778,0.14927341369622843,0.08758948778581305,1.2047468224102031,,0.3387038149467546,0.015808498307152634,0.0699391779743489,0.0741271383369721,,0.6256523791872822,0.46459665796325744,0.3203952023095283,31.159373851244798,0.9999999999954945,,
hospital3_slide33,7.409753844464697,0.04390688240528107,5.537505459895101,5.537505459895101,9.56784570007585e-05,0.0,0.018447593525859608,0.0010456684555397722,17.43261777512513,48.460393935428826,36.21176552345297,19.220468699463023,7.1705262470034,930.3960453895535,0.0012230723318964465,-0.0011179869128170594,0.004966933772103136,-0.13366942873386162,0.008451307192444801,0.2221374660730362,1.6773103475570679,22,8.90575477089941e-05,-1.77317135753779e-06,0.0013349313340935115,6105.826982458517,4.914503625187933,3.2124862462462707,0.2348328241991561,112.8888888888889,0.009488025134669413,19441777.781203303,0.00014429293355941022,0.6163602442977677,2.558939765060662,0.005677633750902435,0.031985787067924466,0.0021841270260543407,0.578632272603,0.0003616627151602326,-7.2008450360727585e-06,0.022015317073388118,4787435.881341458,0.0005859736249512368,0.005677633750902435,0.12989428739300793,0.8007864952087402,1.2988478374609258e-05,5.537505149841309,2.6799540519714355,0.6805201768875122,1.0,0.0,0.15454592345694126,,,,,,0.9999999999852403,0.0,8.934906087501613e-05,0.03905224010440629,0.07694608843726071,0.010925142161689067,0.0,0.21222332694237495,0.0,13365.680582029983,2.3959174745221716,0.0,0.6061638594884552,0.9999999999989999,0.0,0.001318760190576535,0.5763971002959754,0.07694608843831947,0.010925142161689067,0.0,0.21222332694237492,0.0,905.555851998929,2.3959174745221716,0.0,0.6061638594884668,66,242,0.11282051282051282,1.0,0.46978712799242484,889.3261211765653,7.863236025542249e-05,1.5649188169639812,17,32,0.23529411764705882,1.0,0.5096471776630397,1148.8640389778682,0.0001775712214952502,0.131816415374983,0.1516323838305179,0.08203583665069702,1.1503300510726502,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.008818475529551506,0.06775231659412384,0.010441715829074383,0.008451307192444801,431,0.27083672091221,0.6992745139724562,0.6991793197845432,0.009743199291064084,0.0035546744475141168,0.2093132004235875,0.20931320101793982,0.6360813223644566,0.7808765558240344,0.7838090261379834,0.008287046859574024,0.0029692037496715784,0.4595962713478925,0.4595962739557999,0.28834444048106517,0.29910714285714285,0.15169971515400762,0.08406199977893719,1.1877751284098386,,0.3453301790260069,0.02764498184590646,0.2172370668292765,0.07546291166481213,,0.279816822928072,0.08986201743588741,0.053165077804742694,23.207103166248015,0.999999999995031,,
hospital3_slide34,7.2144266939886155,0.17314165830612183,5.791366278626132,5.791366278626132,0.0002794580432237126,0.782058596611023,0.006905524168827319,0.0008119724250139626,12.334631189315989,28.33056336869096,24.105680999391335,13.44620754034976,6.146290284565978,-405.74506549391697,0.0009632415337677003,0.0006286147110046159,0.0021255049485339153,0.020951319132149156,0.017693614587187767,0.2321174293756485,1.653041124343872,22,0.00010441206237369844,-8.966047714851283e-05,0.006416095411060364,5883.872796397463,4.692654288326428,3.050459546368182,0.22118220805322197,61.2,0.010098409475176406,6140189.007562858,0.0002880244999966106,0.5841831662855862,2.343268784607959,0.007365119961027888,0.071389605036741,0.0025908941390452972,0.6092129277462301,0.0002303980273196836,-0.000197846833693304,0.031241147953883622,2782618.453950426,0.000635561395905802,0.007365119961027888,0.15752992461768495,0.764326810836792,4.8646179493516684e-05,5.791365623474121,2.5514864921569824,0.6961812973022461,1.0,0.0,0.15457328478780522,,1.0,,,,0.9999999999923753,0.0,0.00011741962139027697,0.08183199861109833,0.005008327806220498,0.011204693657707083,0.0,0.19634852463320274,0.0,5737.512113102271,2.230227216086518,0.0,0.6252266354950117,0.999999999999,0.0,0.0008952796854684769,0.6239376784762003,0.005008327806253677,0.011204693657707083,0.0,0.19634852463320265,0.0,752.4983655694566,2.2302272160865186,0.0,0.625226635495018,55,226,0.15218855218855218,1.0,0.487637488240497,663.8457958690839,0.00014430934030177967,1.6378891098335042,15,27,0.2571428571428571,1.0,0.20426748385589766,1222.8223190212925,0.00017140895079336492,0.10633837084641924,0.12788625966003822,0.06831115914827646,1.2026351226006635,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.019813021644949913,0.1311541348695755,0.023370275273919106,0.017693614587187767,391,0.3814053686774977,0.8256085521977521,0.82552638887938,0.016732700184655773,0.011207713279873133,0.29318445623172223,0.29318445706484564,0.6248610215644229,0.8376152252071897,0.8393014072716625,0.016451714417637556,0.011207713279873133,0.45126132446144734,0.4512613270258508,0.2591347277638874,0.32643312101910826,0.27901488834743776,0.1416607861866433,1.2794099557321341,,0.6856970989983866,0.03980613956641398,0.18532072651469383,0.050705359737390834,,0.31558051703938717,0.17279614241833646,0.14020632500223604,24.241726909109452,0.9999999999966274,,
hospital3_slide35,7.258353814809544,0.22937756776809692,5.602222672918252,5.602222672918252,0.00034627862623892725,0.0,0.007307056273148033,0.0010158847995285214,6.310854738312507,15.547082016431686,9.817458727776804,7.044558877861275,4.597160920812468,-81.15535633637016,0.0013475185738656137,-0.001115147679129791,0.0023496462449652334,-0.029776097984753492,0.029803341254591942,0.22390584647655487,1.639559030532837,22,0.00026155636722122004,-2.395982026243544e-05,0.013204280860353312,5486.117770898065,4.040180913016963,2.863666775544985,0.22532704275682625,204.2222222222222,0.010239821790583338,5097582.518995694,0.0003475121034316017,0.49302569475990277,2.169069126224663,0.00691146023626842,0.10206198076316372,0.0025799772924597606,0.6555626433712368,0.0004560727354792303,-4.177845626146477e-05,0.040146933282647665,2923448.5716238185,0.0006059527240609693,0.00691146023626842,0.17796426493905954,0.9617429375648499,0.00013699087139684707,5.602222442626953,2.5591416358947754,0.6734126806259155,1.0,0.0,0.17658558303681812,,,,,,0.9999999999941925,0.0,0.00026273596795618314,0.11524419736001931,0.06312156497274071,0.011483168416348643,0.0,0.19634814459836136,0.0,4500.403054153012,2.067352086746027,0.0,0.6613914055819506,0.999999999999,0.0,0.0015258097801087037,0.6692678006766866,0.06312156497304415,0.011483168416348643,0.0,0.19634814459836092,0.0,774.9444052859635,2.067352086746027,0.0,0.6613914055819559,56,214,0.13896103896103895,1.0,0.4117239619410844,720.9990625709454,0.00011512447396387336,1.6672224215196798,14,30,0.32967032967032966,1.0,0.626046136806556,1226.957733149605,0.0002359932163749285,0.09733707160315308,0.11772025343858347,0.06254131653577903,1.209408209017561,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.031008878722786903,0.1721944510936737,0.03549302741885185,0.029803341254591942,386,0.30195722108429424,0.7478475689789487,0.7477686186919998,0.029699886472202872,0.023317439947277308,0.23089288546192252,0.23089288568058663,0.6313105285474806,0.7774833032314257,0.77921374591068,0.02916513132035762,0.023317439947277308,0.45609771931832055,0.45609772191020803,0.20574060708241085,0.29780564263322884,0.4737584891573173,0.2001856292141641,1.2915617608921681,,0.8558922974382432,0.06524626560020493,0.21449402732918627,0.08509184393565461,,0.3691199815744616,0.17591108506996994,0.13995118905726772,21.76028215341505,0.9999999999972085,,
