model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,test_id_acc,num_edges,total_nodes,middle_layer_entropy,longest_path_to_logits,circuit_instability,normed_circuit_instability,weighted_shortcut_score,early_to_deep_edge_importance,path_depth_entropy,logit_contribution_ratio_deep_vs_shallow,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,object_edge_score,bg_edge_score,object_vs_bg_diff_mean,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy
109,True,0.0,ViT-B_16-clip-laion2b,False,0.01,0.9837397933006288,0.9399999976158142,130,42,7.554574112494968,3,5.911848347750492e-06,12469680128.0,14.950135231018066,0.003159145766403526,1.1484448909759521,37.99500402134576,0.12964841723442078,1.8671008348464966,22,0.15890812873840332,0.1556386649608612,-0.013914573795790964,0.0014973317520276287,-0.00028277647277042566,0.08169097222587329,1339.6458161797118,4.623853398937327,2.6913779805178875,0.357387249971833,32.666666666666664,0.018305537726659032,391595.4057747987,0.0025529176483939982,8362,1.4842928978304955,2.8126284894248625,0.012354819976771196,0.23344224428724497,0.006993041118886579,0.6254279292910622,0.0007445644066035099,-0.0001406136514569556,0.020199589193509192,787505.0547139401,0.0012694659137732754,0.012354819976771196,0.11608168009970644,0.21397383511066437,0.00019628471636679024,3.6571154594421387,3.0866756439208984
110,True,0.01,ViT-B_16-clip-laion2b,False,0.01,0.979674756526947,0.928749978542328,132,47,7.530368425795527,3,5.567365860770224e-06,11108158464.0,15.056428909301758,0.004872665158472955,1.183247685432434,37.04532797545404,0.1310303509235382,1.8811986446380615,22,0.15750710666179657,0.15429818630218506,-0.0141000933637385,0.0005837449892279931,-0.00013343691144339907,0.07716241609025487,1258.713107673405,5.027508055679476,2.722929997725178,0.36111364310528316,37.55555555555556,0.0175562846589075,685265.8029137845,0.0027995800382348258,6975,1.4129319632240893,2.849505628779341,0.011141946757117894,0.22879462357056685,0.0065437284845543744,0.6207647647891954,0.000307182413535537,-7.021812046542381e-05,0.021367425899810985,1302224.5116480787,0.0014732148387427567,0.011141946757117894,0.1203979268149164,0.2912704050540924,0.00019821942260023206,3.726252317428589,3.0814876556396484
111,True,0.0,ViT-B_16-clip-laion2b,False,0.03,0.979674756526947,0.9362499713897704,129,47,7.537961061158913,3,7.488010851375293e-06,14830704640.0,15.049474716186523,0.005355886241886765,1.0884137153625488,42.811282854981265,0.13194000720977783,1.879346251487732,22,0.1797841191291809,0.17581191658973694,-0.012195712113915548,0.0006626259382578135,-0.0004908870029333523,0.10792297574086626,1216.345148291096,5.294376625415871,2.6975362108189636,0.3475829132138584,53.6875,0.015383010706556854,593035.8443915133,0.003217630744928961,3676,1.4357901208366395,2.843739952146741,0.009065679925994451,0.27176014537028065,0.005600524205982116,0.6350566644638705,0.0002956174647804343,-0.0002189995029966573,0.021480144846556668,1329288.654586683,0.001435482323343739,0.009065679925994451,0.12124041459810589,0.2582189440727234,0.00020189271890558302,3.7318170070648193,3.0795629024505615
112,True,0.01,ViT-B_16-clip-laion2b,False,0.03,0.9806910157203674,0.9437499642372132,135,46,7.5607275054097745,3,6.7005712480749935e-06,13657743360.0,14.969823837280273,0.006418948294594884,1.1524382829666138,30.78299204572694,0.1342799812555313,1.858791708946228,22,0.16241487860679626,0.15912294387817383,-0.01653595743274504,0.0010488827073103424,-0.0003263242022609699,0.084561153420824,1306.9637501381137,4.829894576626932,2.7331005962541433,0.3474540295893013,26.25,0.017545370895886238,518398.52458495315,0.0027362166320149236,3004,1.4597029067840506,2.8652745835622175,0.009475186649099692,0.24189596978892652,0.005757825694198972,0.6127533140263938,0.0004884559466738353,-0.0001519665026998401,0.01833867229814474,1113179.6549346591,0.0012742333768772473,0.009475186649099692,0.11264894430983274,0.03964698314666748,0.00017004969413392246,3.859670400619507,3.087498188018799
113,True,0.0,ViT-B_16-clip-laion2b,False,0.03,0.9806910157203674,0.9375,135,43,7.590747241126515,3,8.750565939408261e-06,17362288640.0,14.794074058532715,0.005866850493475795,1.151655912399292,33.300343501131344,0.13216713070869446,1.8620328903198242,22,0.19197776913642883,0.18809421360492706,-0.012623934166170922,0.0013712230892406329,-0.00039919017582510145,0.11599410442524777,1396.2806407923536,4.981582712601131,2.752286620741496,0.3606313639214646,43.555555555555564,0.01500283046314833,329436.31033133774,0.003047031071578521,4232,1.526166595183524,2.847081211962603,0.012289657780298733,0.27961590239073353,0.006761562632237617,0.6278375856714303,0.0005521244633402046,-0.00016073436403171736,0.01880588056445641,818168.1937301155,0.0012268903648484898,0.012289657780298733,0.11258764829164389,0.134473517537117,0.00018314651970285922,3.910938024520874,3.082667589187622
114,True,0.01,ViT-B_16-clip-laion2b,False,0.03,0.9806910157203674,0.9437499642372132,120,40,7.539645084470047,3,8.35959508549422e-06,17772443648.0,14.874677658081055,0.008412562776356936,1.121928095817566,33.58914894310664,0.1313619166612625,1.875122308731079,22,0.18613821268081665,0.1820729374885559,-0.01224320840769383,0.0015390866766076938,-0.0006247882786443362,0.10874008326071267,1244.210429812169,4.860605065231967,2.6856600265397623,0.3483403277338406,33.55555555555556,0.01588059913504643,270459.3007750729,0.0031961904731967177,3678,1.48667165377032,2.832171318824289,0.011420377867746289,0.2712152916762248,0.006667811355311355,0.618346464029964,0.000636931302400636,-0.0002585606130490306,0.01862295931293019,653540.3560480737,0.0013227024631655346,0.011420377867746289,0.1122389743433963,-0.02742944099009037,0.0001771860261214897,3.7209982872009277,3.086855173110962
115,True,0.0,ViT-B_16-clip-laion2b,False,0.009,0.9806910157203674,0.9449999928474426,128,44,7.553158706768768,4,5.736666480515851e-06,11435617280.0,15.142847061157227,0.005557437718380243,1.2098023891448975,37.01324776829189,0.13121098279953003,1.8807053565979004,22,0.1607532948255539,0.15747366845607758,-0.012802758594924215,0.0013038350252590656,-0.0002134878822404741,0.07916345253435186,1279.041049813395,4.836612707859593,2.6914323872564947,0.3398194703677442,37.55555555555556,0.01654339910238764,479270.37434106815,0.0027184006227027767,4985,1.3916098981840432,2.8435592122649735,0.01130071478908688,0.23405645870594455,0.006569012382965869,0.6297368440898079,0.0006701423077427227,-0.00010972803484569481,0.020912863453132643,932472.8500420627,0.001397197653308617,0.01130071478908688,0.1202998316305281,0.12000734359025955,0.0001885363890323788,3.757573366165161,3.082946300506592
116,True,0.01,ViT-B_16-clip-laion2b,False,0.009,0.9806910157203674,0.9437499642372132,136,46,7.525911668332135,3,5.2441573643591255e-06,12050960384.0,14.876221656799316,0.002867479284759611,1.1539623737335205,34.38070862324222,0.13217197358608246,1.8677715063095093,22,0.1561191827058792,0.15297441184520721,-0.012896727036376033,0.0012499969294138607,-0.00025032575829609435,0.07350092934635183,1350.4216470922024,5.068906462694975,2.740054685811811,0.3678228296615531,27.555555555555554,0.019105271358456598,545438.8113611245,0.002463346229110291,6455,1.4846596057952477,2.8716798503103718,0.010990338164251207,0.22293738530404855,0.0063652173913043494,0.6214465313271267,0.0006639705033787592,-0.00013296746505872168,0.020738269766178707,1026848.0841764972,0.0013084746046601412,0.010990338164251207,0.11841937080731674,0.2331385761499405,0.00019363671890459955,3.734194040298462,3.0859038829803467
117,True,0.0,ViT-B_16-clip-laion2b,False,0.009,0.9827235341072084,0.9387499690055848,134,43,7.552935138043617,3,5.767378297605319e-06,12096408576.0,14.96426773071289,0.003102460061199963,1.1311001777648926,37.77326789152891,0.1295817643404007,1.8685742616653442,22,0.15829060971736908,0.15506619215011597,-0.013914573795790964,0.0013947573082167552,-0.00011141761890592992,0.08061514641379999,1398.266266816624,4.60278884717653,2.703944908012466,0.3576945081575372,32.888888888888886,0.017658348065628823,430621.60909697117,0.0024542574156957535,9708,1.481344188476913,2.8276199890850724,0.01199254517462118,0.2319039072524069,0.006757060926090988,0.6268312637537029,0.0007024946220697139,-5.611747836853701e-05,0.020450567478632546,854971.1607419559,0.0012361309027950592,0.01199254517462118,0.1168025774193325,0.21697735786437988,0.00019825210620183498,3.666975498199463,3.086430072784424
118,True,0.01,ViT-B_16-clip-laion2b,False,0.009,0.9786584973335266,0.9274999499320984,132,48,7.528831647432805,3,5.392693765315926e-06,10782643200.0,15.057332038879395,0.004785416822414845,1.1828464269638062,37.193624068316325,0.1309950351715088,1.8811837434768677,22,0.15392476320266724,0.15071572363376617,-0.013442725890673518,0.0005779046724745387,-1.5025603873836026e-05,0.07498845579394214,1252.9499546136562,5.104434647876456,2.726832812569458,0.3609214868281946,42.666666666666664,0.01715272026735106,790910.9366350141,0.0027529259881806387,6975,1.4150182860691047,2.8586329979091927,0.011120104841196424,0.22565318760002587,0.0065696534624920715,0.622064590440328,0.0003085986510342492,-8.02361244293026e-06,0.021383070260193395,1481118.3315121992,0.0014700508586268093,0.011120104841196424,0.1204978500911373,0.2889910936355591,0.00019847323710564524,3.7177629470825195,3.0817978382110596
119,False,0.0,ViT-B_16-mae,False,0.01,0.9593495726585388,0.8937499523162842,135,50,7.2379670448505085,5,3.6802648537559435e-06,4993481728.0,10.045214653015137,0.010459542274475098,1.551870584487915,28.830324838711554,0.1584537774324417,1.82500159740448,20,0.12718543410301208,0.12565244734287262,-0.008472621565646538,0.001664122478856143,-0.0007433077863146979,0.11477538266254894,1367.4429222110389,7.031610232170459,3.0494007108091417,0.4828338616947646,7.76,0.01554594262368268,334495.4160438589,0.005678471429158655,14509,1.830981361693305,3.069991084398957,0.012718917354175713,0.22833724441560826,0.007083987441130298,0.5375706710077515,0.0005028787669070001,-0.00022461911607836145,0.010481049276298816,1106909.6132124197,0.0017159690750162132,0.012718917354175713,0.0690009011048561,0.3231814205646515,7.38786839065142e-05,3.822068214416504,2.9805104732513428
120,False,0.01,ViT-B_16-mae,False,0.01,0.9430893659591676,0.875,133,46,7.210277159945324,4,2.033851387750474e-06,3128532480.0,10.59815788269043,0.0025712887290865183,1.4284929037094116,40.290494263018275,0.1631941795349121,1.7727643251419067,20,0.10476566106081009,0.10433021187782288,-0.007529344856456714,0.001141398174276554,-0.0001914372207310385,0.06799228684344097,1504.2614540446443,6.293805349031413,3.1107808924939158,0.4931487411094756,8.559999999999999,0.02534675993400201,351868.94807039853,0.004498488217106332,50888,1.819008638196397,3.127346942481341,0.014251207729468597,0.17150985616263187,0.007469623773971601,0.524883503710974,0.00048301151115735883,-8.101149802848691e-05,0.012175877145209058,831496.9112205185,0.0019036490556779476,0.014251207729468597,0.0725787342587199,0.49006229639053345,9.185291128233075e-05,3.7283456325531006,2.9996373653411865
121,False,0.0,ViT-B_16-mae,False,0.01,0.9491869807243348,0.9012500047683716,151,49,7.2883128529151735,5,1.804327098398062e-06,2627354880.0,10.221917152404785,0.014712118892930448,1.4124207496643066,56.45821002680988,0.17530174553394318,1.7722091674804688,22,0.10766059160232544,0.10652296245098114,-0.0069068051791628835,0.0009208698877970341,-0.000555903463876008,0.05297898873995945,1682.2596847094933,6.685610181636179,3.2247872539658524,0.4702102293435393,10.959999999999999,0.021017970465595632,401600.58808674937,0.00439000100536481,8828,1.6968912881485572,3.294141566470662,0.012990302503980315,0.15468617961460684,0.0065547052154195,0.49619017103389024,0.0003708569703918598,-0.00022387601570620155,0.008592509295949716,997208.9363143104,0.0017679614747666951,0.012990302503980315,0.062295931023299646,0.3341009318828583,6.986821972532198e-05,4.058912754058838,3.01354718208313
122,False,0.01,ViT-B_16-mae,False,0.01,0.9380080699920654,0.8337500095367432,127,47,7.1730236785482475,4,1.1703499467330403e-06,1789828992.0,10.388073921203613,0.001231015776284039,1.4410353899002075,19.872214635562056,0.16000737249851227,1.8041677474975586,20,0.08359943330287933,0.08310496807098389,-0.011993773834875177,0.00089745161528011,-0.00038440614154640655,0.04639766388727018,1322.1504966203447,6.809386471282199,3.022595612850899,0.4825466396345208,21.1875,0.009717045946021676,501983.3705240371,0.0036359484790790754,12076,1.5255953417051593,3.090977424748332,0.014256347003803063,0.16383176204019606,0.00795559666975023,0.5391802000140812,0.0004535506273211281,-0.00019426969405865398,0.011850196644243374,993286.66244879,0.0018375215655736363,0.014256347003803063,0.08279666063673577,0.3718281090259552,7.906259997980669e-05,3.9719550609588623,2.9851036071777344
123,False,0.0,ViT-B_16-mae,False,0.03,0.9542682766914368,0.8987500071525574,136,49,7.257988670642175,5,3.344163133078837e-06,4963302912.0,10.016036987304688,0.0035838026087731123,1.5118473768234253,33.15021177556584,0.16145789623260498,1.8071285486221313,20,0.14107494056224823,0.13946087658405304,-0.010502273044410681,0.0010730653271116023,-0.0005812070245724548,0.11090862236374224,1474.674238861315,7.305743279341711,3.1171589849844357,0.5084425667976237,6.959999999999999,0.02062876059607994,362586.5888790334,0.005060894113745965,39034,1.948302887981868,3.205477278430496,0.016319293674916774,0.2259998552942466,0.008487654320987654,0.5530522509675528,0.00030917229704991367,-0.0001674577666646117,0.009206914997597411,1258453.9198848135,0.0014581482130216457,0.016319293674916774,0.06511522857582526,0.38656583428382874,6.92617759341374e-05,3.291329860687256,2.9697611331939697
124,False,0.01,ViT-B_16-mae,False,0.03,0.9268292188644408,0.8162499666213989,145,49,7.196639578518617,4,1.266402591681981e-06,898722432.0,10.468002319335938,0.002356557175517082,1.3426158428192139,42.341787943207954,0.17168961465358734,1.795091152191162,20,0.09080690890550613,0.09061361849308014,-0.010837182177716093,0.0008143258789779259,-0.00046091413975236245,0.1306374941569905,1679.4650700282702,6.619934926448334,2.9208574860372063,0.47688016073887135,19.1875,0.011825914396510002,459057.0335440401,0.004293168809119973,124050,1.3433951505159814,2.8675904965729457,0.017251049355912578,0.2785937840731536,0.0082583380574452,0.6059251515538822,0.0003845290336262071,-0.0002176461409897934,0.029129273177022314,972155.5184066205,0.0020272572447680853,0.017251049355912578,0.1315534769049607,0.64200359582901,0.00021228226250968874,3.8766651153564453,2.968554973602295
125,False,0.0,ViT-B_16-mae,False,0.03,0.9461382031440736,0.8574999570846558,153,47,7.295262428786541,4,2.8815952646255028e-06,3286539776.0,10.338638305664062,0.0034332285868003964,1.5175226926803589,49.408395884578304,0.15735545754432678,1.8117308616638184,22,0.13484585285186768,0.13393159210681915,-0.00857904757183461,0.0015552813491051742,-0.0005357571154591594,0.12800650358310003,1898.9741206436065,6.363735318848102,3.0767457148321835,0.48998173816285473,9.040000000000001,0.018806380147173445,296309.89727017726,0.004298156432802707,70542,1.4563716539975375,3.104726291625476,0.014204954260458423,0.24811258416610865,0.006777674992291088,0.581222557974683,0.0005394602983107774,-0.00018583112420531163,0.01540043774578968,854270.943968343,0.0014908458549104146,0.014204954260458423,0.08605959532109915,0.49736830592155457,0.00012237633927725255,3.3990795612335205,3.0065958499908447
126,False,0.01,ViT-B_16-mae,False,0.03,0.9075202941894532,0.7599999904632568,120,48,7.207050731751531,5,2.5646866106399102e-06,5773177344.0,8.949112892150879,0.0,1.6827889680862427,20.746297884147516,0.22511731088161469,1.7493786811828613,20,0.07427912950515747,0.07412964105606079,-0.024506432183224264,0.0012406590060803106,-8.064965971619131e-05,0.06174396287656136,1191.2086043323577,8.179498422461922,3.0924539421201382,0.4851938002931552,5.4399999999999995,0.013099049307946684,417593.2109401863,0.0049046634063570505,15447,1.4709178396727323,3.0076904226748993,0.012806429232192414,0.15488029754320032,0.007613031914893617,0.5030583685346035,0.00044804579635379465,-2.912543899799547e-05,0.008052568381598483,1156334.4419880433,0.0017712471945477972,0.012806429232192414,0.055932744654312576,0.3445263206958771,4.520320726442151e-05,3.7654964923858643,2.888064384460449
127,False,0.0,ViT-B_16-mae,False,0.009,0.9623983502388,0.8887499570846558,144,47,7.328994299146371,4,2.039388618868543e-06,2561944064.0,10.885551452636719,0.008387683425098658,1.4449886083602905,23.72221996887017,0.16283512115478516,1.8601702451705933,20,0.14009113609790802,0.13874828815460205,-0.0052933167615648235,0.0015707712209030128,-0.00029065750000725147,0.07895243662077533,1633.1200049659121,6.693674678259867,3.0469584447142486,0.45252888423271703,9.440000000000001,0.017834684886024358,335382.0911742822,0.0039006577748469285,53484,1.8779103928089949,3.1273908954503153,0.01473943879124268,0.2149561224003958,0.007500382672585336,0.5461018809961781,0.000602369803575494,-0.0001114632733981043,0.011610904242239725,874560.004801008,0.0014958502056536323,0.01473943879124268,0.08243280312725212,0.3221937119960785,8.657050784677267e-05,3.807762622833252,3.0000734329223633
128,False,0.01,ViT-B_16-mae,False,0.009,0.9430893659591676,0.8837499618530273,132,46,7.2026622751882545,4,2.010426214837935e-06,3563975424.0,10.051047325134277,0.0041266256012022495,1.4713176488876343,41.09814984172751,0.1655513197183609,1.7600924968719482,20,0.09656886756420135,0.09626098722219467,-0.010059653645316918,0.001270010078974829,-0.0006915713072764488,0.06839777363426794,1458.4611989733905,6.841897063471376,3.1508748218625553,0.491514432046213,9.36,0.028255658524528538,309449.97799370106,0.005091876129885226,31611,1.6681445249402251,3.1583724748090622,0.01600790513833992,0.1664701392124636,0.008294314381270903,0.49608116603467267,0.0004891741729607419,-0.00026637491633176404,0.010147397320452372,803404.2126564202,0.0019612555349625845,0.01600790513833992,0.0641198775491562,0.4983387291431427,8.05656673037447e-05,3.8544440269470215,2.990412712097168
129,False,0.0,ViT-B_16-mae,False,0.009,0.9502032399177552,0.89124995470047,154,54,7.248666983728878,5,2.4607625164208002e-06,4456475136.0,9.628320693969727,0.017714833142235875,1.6124744415283203,43.82434784186361,0.18405334651470184,1.7751647233963013,22,0.10265617817640305,0.10182330012321472,-0.007633391296389505,0.000934495470144779,-0.00018713465233446708,0.06886813157971405,1677.1928005632387,6.963481111083308,3.2906617634342457,0.464592871531983,12.25,0.02080606221935644,534180.7536996852,0.005335891301887517,54971,1.6207963013152382,3.2709287339674136,0.014977422996290922,0.15954800291005272,0.007483304871784192,0.4727540917842325,0.00031895782107446577,-6.387195461717395e-05,0.008022881865332723,1565064.3061593384,0.0018212225644354293,0.014977422996290922,0.05445621141803339,0.3758472502231598,5.455090285977349e-05,3.944007158279419,2.991093158721924
130,False,0.01,ViT-B_16-mae,False,0.009,0.9400405883789062,0.8424999713897705,120,48,7.245988155368953,4,1.310515131081047e-06,3013131008.0,10.595887184143066,0.0007755726110190153,1.4617245197296143,19.762263945200985,0.16279692947864532,1.7966570854187012,20,0.087295763194561,0.08686751872301102,-0.009679475806311344,0.00035901886694173586,-0.0003211680946386807,0.046626508754393774,1114.723302274801,7.79404322429307,2.952479435860181,0.48360013702926957,20.0,0.010119381478775816,763716.0885917968,0.00377473905483378,10195,1.594298623671639,3.0067068695353956,0.013018424298489054,0.17004626560315844,0.007856444118366349,0.545681423925912,0.00017310091367911292,-0.00015485116953370127,0.010839196217430555,1583980.5710416425,0.0018199900914623868,0.013018424298489054,0.0819877920098061,0.3250470459461212,7.662716234335676e-05,4.075462818145752,2.9753732681274414
131,False,0.0,ViT-B_16-mae,False,0.01,0.9623983502388,0.8987500071525574,132,50,7.2983720087657975,5,3.773972593990038e-06,4356135936.0,10.02981185913086,0.009791125427000225,1.5782084465026855,26.059129774851947,0.16265477240085602,1.826054573059082,20,0.1295623481273651,0.12800246477127075,-0.011300094825526087,0.0014791383833499293,-0.0006649587626652625,0.09564739488114507,1279.5109979309707,7.418526399601084,3.110117375818043,0.49303475985042433,31.25,0.01409559587423646,348666.20110598754,0.005783711509988168,13045,1.957499818853179,3.1543184889520473,0.012755102040816327,0.22662806181002237,0.007334083239595052,0.5311602323750454,0.00044848771143448366,-0.00020162131881200444,0.008793395656088832,1149921.2796368499,0.0017536719752314063,0.012755102040816327,0.0687156117718016,0.3157225549221039,6.582869536941871e-05,3.6388628482818604,2.953078508377075
132,False,0.01,ViT-B_16-mae,False,0.01,0.9410568475723268,0.8675000071525574,131,45,7.174517343700739,5,1.6679017562637455e-06,2739463424.0,10.481204986572266,0.005248721688985825,1.4230763912200928,41.272745709914474,0.15200498700141907,1.774950623512268,20,0.09527546912431717,0.09482429921627045,-0.01106979972238749,0.0008469544085442383,-5.402278390161325e-05,0.050594690830254876,1469.7051518507146,6.51618907203634,3.1382129609136378,0.48541440163938254,10.6875,0.022348673503862004,380895.9292150568,0.004088747055290944,17173,1.7667008901958339,3.2340663444631086,0.01656095842142354,0.1625888957262436,0.008417508417508416,0.5063385804793191,0.00037536504740250684,-2.3942563994931102e-05,0.009937852472655509,859434.0037114548,0.0018121078677153252,0.01656095842142354,0.07205840998205426,0.42447301745414734,7.377206929959357e-05,3.8532121181488037,2.9879233837127686
133,False,0.0,ViT-B_16-mae,False,0.01,0.9532520174980164,0.8787499666213989,131,47,7.262939922879812,4,1.7562255152370199e-06,2585998080.0,10.595626831054688,0.013682867283932865,1.3558405637741089,46.39160682452279,0.1593930721282959,1.7922264337539673,22,0.1109030470252037,0.1098518818616867,-0.004357398170604607,0.0009269007264494759,-0.0003934879493408827,0.05661541637739609,1371.2735686628876,6.198968888386864,3.0695483547961104,0.44364346292419826,8.25,0.022752080873903374,425375.39494534285,0.004420254268157093,5334,1.956686540745588,3.112417428314342,0.01303249890206412,0.16110295805050592,0.007050839659535312,0.5291179040254388,0.000382478911036769,-0.00016236996171261215,0.009640137919620251,1030856.2244327527,0.0018239860921189332,0.01303249890206412,0.06647797576336899,0.3767772614955902,8.518407412339002e-05,3.7565314769744873,3.0049691200256348
134,False,0.01,ViT-B_16-mae,False,0.01,0.9380080699920654,0.8349999785423279,138,53,7.261623824550621,5,1.6787721506261732e-06,3186128640.0,10.180852890014648,0.002467826707288623,1.5470961332321167,21.02670376778467,0.16772352159023285,1.7968943119049072,20,0.0808686912059784,0.08057254552841187,-0.01651662370282239,0.00097804196892147,-0.0004465299802609796,0.040464593454946504,1394.6575012843277,7.819973000565575,3.162889400931895,0.4789604731311308,10.24,0.012150025552772588,586532.9391669013,0.003699970347387154,33539,1.9388572667774069,3.2241170463208184,0.013936651583710406,0.15885271980031587,0.007776101893748953,0.48674998422824717,0.000470454626412169,-0.00021478842459461873,0.009362583085245733,1219360.5847224747,0.0017797479334315089,0.013936651583710406,0.0764108280343095,0.2917323708534241,6.181983189890161e-05,4.0173420906066895,2.951076030731201
135,False,0.0,ViT-B_16-mae,False,0.03,0.9603658318519592,0.8999999761581421,130,46,7.311097852690846,4,2.3965983473317465e-06,3805017344.0,10.26899528503418,0.0063624989707022905,1.4479155540466309,26.065337444165998,0.16368049383163452,1.8289088010787964,20,0.125383198261261,0.12414952367544174,-0.00705185405512589,0.0009967931506950603,-4.2137951362619577e-05,0.08236746434333334,1413.7530283410529,6.98015507366168,3.0252408586342314,0.4841200221604895,6.959999999999999,0.015977858839431657,406590.87957022904,0.004220557347803876,7652,1.6930303617143443,3.1113050195757785,0.013098375054896794,0.19839864471046492,0.007118055555555556,0.5613929138128169,0.000335563179762599,-1.4185444342663305e-05,0.009334567865920303,1207781.5029056,0.0014208200095774796,0.013098375054896794,0.06678946562880578,0.3107161819934845,7.434358121827245e-05,3.7799108028411865,2.9845964908599854
136,False,0.01,ViT-B_16-mae,False,0.03,0.929877996444702,0.8312499523162842,132,46,7.089787707380308,6,1.9329056613059947e-06,2216310016.0,9.663787841796875,0.0,1.62272047996521,39.70996586899975,0.1763445883989334,1.7294162511825562,20,0.09129519760608673,0.09099523723125458,-0.015330086543085809,0.0009376717816985963,-0.00046091175215560813,0.10126238949124586,1502.2580759077568,6.671760746203234,3.071172944247143,0.47975177557675597,14.75,0.01580708088388089,312417.2039175723,0.004956910311320914,86291,1.3449657003613789,2.996499817609949,0.01991655687307861,0.21959056137382071,0.009661835748792272,0.5419224123746219,0.00037186807701962014,-0.00018279141177551453,0.01592664422359365,787765.380461579,0.0019658442746661154,0.01991655687307861,0.08708667768808441,0.5446401238441467,0.00010534313332755119,3.8466897010803223,2.960960865020752
137,False,0.0,ViT-B_16-mae,False,0.03,0.9563007950782776,0.8774999976158142,158,54,7.35340255381396,4,2.3024344955047127e-06,2650003712.0,10.629324913024902,0.00236617517657578,1.5266242027282715,56.737573003825986,0.1676599532365799,1.7856144905090332,22,0.1317179650068283,0.13082070648670197,-0.009648341467679069,0.0008884186178649214,-0.000661903915576051,0.06407726401485388,1755.3267846251933,6.910991832598054,3.2647508239037224,0.4698848364933317,12.24,0.030644470980995063,497729.64844846743,0.004259552700296031,36072,1.89044466922822,3.3535867664173047,0.011426050826716754,0.17661276804872345,0.006035554037773794,0.5144915334262818,0.0003405898646752512,-0.00025375175191089,0.009417423945438649,1298313.0783811784,0.0016329695109853451,0.011426050826716754,0.0677074064010597,0.36237624287605286,9.093664993997663e-05,3.3340046405792236,3.010833263397217
138,False,0.01,ViT-B_16-mae,False,0.03,0.9085365533828736,0.7587499618530273,129,50,7.165145457659352,5,1.352070398752403e-06,2805999872.0,10.879013061523438,0.0,1.593624234199524,19.282498559938258,0.16581986844539642,1.7979629039764404,20,0.07913725823163986,0.07881928980350494,-0.01418338007421888,0.0006332770977026593,-0.00033101601834185424,0.03784062593594406,1283.9190000578703,7.3544466357622005,3.0403784617876717,0.48226260761436307,4.0,0.009776591091640856,708231.6538192986,0.003252590423478384,22994,1.625052013237584,3.1100376070838207,0.01385204081632653,0.15943073260793394,0.007890085167925437,0.5346098490728638,0.0003461359801401814,-0.00018092641419701586,0.011304835083346627,1295753.4324933803,0.0017777977212170633,0.01385204081632653,0.08714149336971444,0.23530814051628113,7.965775876073167e-05,3.825591564178467,2.9636106491088867
139,False,0.0,ViT-B_16-mae,False,0.009,0.9583333134651184,0.9124999642372132,137,52,7.26274351350142,4,3.8891303120180964e-06,7147927552.0,9.11073112487793,0.012496652780100703,1.4973125457763672,18.10604126067628,0.1742853969335556,1.7753249406814575,20,0.11081774532794952,0.10967057943344116,-0.011151373826120987,0.0014732836486867646,-0.00027540127984840095,0.10491084105040341,1389.8866845971297,7.676168541929128,3.1542798940122765,0.5100072105384943,22.222222222222218,0.024384130383527762,407676.8802275385,0.005769719408953571,35895,1.674143465896877,3.099905225712977,0.014343891402714932,0.21661473112455482,0.007977207977207976,0.5134912161273436,0.00039706955554217466,-7.422431847274987e-05,0.007620453605060437,1512640.9417102344,0.001555016231594072,0.014343891402714932,0.05838055428368366,0.4094875752925873,4.9156296881847084e-05,3.9483535289764404,2.94378399848938
140,False,0.01,ViT-B_16-mae,False,0.009,0.947154462337494,0.8700000047683716,137,49,7.2143348224588175,5,2.5232807274733204e-06,3755335680.0,9.578618049621582,0.004982515471056104,1.6634656190872192,35.39359742781218,0.17972850799560547,1.7373735904693604,20,0.09243254363536835,0.09206940233707428,-0.012589569210958596,0.001048434772806298,-8.110464024723091e-05,0.05733055816506903,1477.2936930435512,6.798669282939718,3.248721709997055,0.47210690490037943,10.559999999999999,0.01594256469168756,410651.1571351645,0.0056052772314596575,25152,1.6853604077397977,3.2554802017926403,0.015179476045737444,0.1591373835050679,0.007854623330813807,0.4605761165464082,0.0003770703635863997,-2.9169356546615587e-05,0.007415631566176669,1141805.3295317083,0.0020159422217525358,0.015179476045737444,0.05723388155915079,0.42255014181137085,5.365845572669059e-05,4.1565728187561035,2.9605493545532227
