Unnamed: 0.1,Unnamed: 0,model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_acc_hospital1,test_acc_hospital2,val_AC,val_ANE,val_l2,val_EMD,test_AC_hospital1,test_ANE_hospital1,test_l2_hospital1,test_EMD_hospital1,test_AC_hospital2,test_ANE_hospital2,test_l2_hospital2,test_EMD_hospital2,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_1,inflow_from_10,inflow_from_11,inflow_from_2,inflow_from_3,inflow_from_4,inflow_from_5,inflow_from_6,inflow_from_7,inflow_from_8,inflow_from_9,inflow_from_0,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0,sharpness,test_ATC_hospital2,test_rankme_id,test_alphaReQ_id,test_rankme_hospital2,test_alphaReQ_hospital2,edge_start_ratio_deep_vs_shallow,edge_start_ratio_deep_vs_shallow_1,edge_start_ratio_deep_vs_shallow_2,edge_start_ratio_deep_vs_shallow_4,edge_start_ratio_deep_vs_shallow_5,test_f1_hospital1,test_bacc_hospital1,test_f1_hospital2,test_bacc_hospital2,shortcut_vs_local_ratio,shortcut_vs_local_ratio_1,shortcut_vs_local_ratio_2,shortcut_vs_local_ratio_4,shortcut_vs_local_ratio_5,shortcut_vs_deep_ratio,shortcut_vs_deep_ratio_1,shortcut_vs_deep_ratio_2,shortcut_vs_deep_ratio_4,shortcut_vs_deep_ratio_5
10,10,10,False,0.0,ViT-B_16-clip-openai,False,0.01,0.9908224076281288,0.9908209443092346,0.928125,0.899375,0.9905412197113036,-0.0294598489999771,322.4417725593946,2.408675193786621,0.9622200727462769,-0.0952802449464798,322.4417725593946,2.0932111740112305,0.9645056128501892,-0.0901330262422561,322.4417725593946,2.095843553543091,7.574465531439829,1.0628246068954468,40.6076774597168,0.0003168511757394,1.540199637413025,0.5734503231666359,0.0129723322145807,65.79561052256274,65.7987793537077,69.04552649953136,103.71477161716284,218.76639099022543,232.66398310471868,0.0138224808132463,0.0128603748572686,0.0807788656466534,0.4913609802872203,0.0029626223258674,0.1877438426017761,1.8187731504440308,22,7.36137300943287e-05,-1.7502482938099555e-05,0.0003704800388443,1295.3467756873267,5.826840517615542,2.9550547507861844,0.4518383474793728,6.888888888888889,0.0420130647935602,7829755.5454323795,0.00023721475391,26400,1.3008067140090451,2.8398631020095504,0.0160660008684324,0.0125001798164512,0.0089150739660943,0.588999208172667,0.0004301999664097,-0.0001022848341194,0.0126528370554842,1339789.7557429736,0.001386287309337,0.0160660008684324,0.0730512776397073,0.653420627117157,0.000147086509969,3.9653823375701904,3.025342464447021,0.6148228049278259,1.0,0.0,0.178425117910995,,0.0919892203947641,0.8124041609168728,,,,,,0.0088684886588567,0.0269770892093434,0.0597610408201628,,23,41,0.1620553359683794,1.0,0.3213705624616998,581.4216644719268,0.0002320862818151,0.6724482960028002,26,71,0.2184615384615384,1.0,0.311990200518613,380.332866694185,0.0005229070684276,1.1913587949198687,0.0680964545386655,0.0352483718447776,0.1012664541548365,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0039527560584247,0.0324669815599918,0.0056684259325265,0.0029626223258674,133,0.1784339863806963,96.043689891128,164.73028564453125,0.9115744086159832,187.8645172119141,0.9226059840258658,0.3732099567862689,0.3111074923098763,0.4018321354665431,0.5162385842531168,0.6078434073694166,0.9280460476875304,0.9279542169616,0.8993463516235352,0.9031819428660998,21.165944007230816,382.4426004322338,95.7321589371824,11.47012728886049,1.9939878252020988,4.310011719233422,27.796088005398833,12.566844300372992,3.353979047116988,1.3073773333534806
11,11,11,False,0.0,ViT-B_16-clip-openai,False,0.03,0.9894219308700836,0.9894199967384338,0.904375,0.795,0.9872152805328368,-0.0373477041721344,322.457026136879,2.408668279647827,0.9489054679870604,-0.1277126669883728,322.457026136879,2.077524185180664,0.9513121843338012,-0.1224985495209693,322.457026136879,2.07056736946106,7.417491459530497,0.8305350542068481,41.44927215576172,0.0001714578465907,1.2428584098815918,0.2195038110959624,0.0100058282890227,36.08244736549082,88.17246384806342,92.2360714248011,144.539694760166,245.0579539897716,228.0008420843313,0.0105870257032165,0.0100338920099147,0.0491051635665599,0.5007583811933394,0.008582298643887,0.2315539270639419,1.7685847282409668,22,7.865081384117873e-05,-5.29450523212829e-05,0.0007637495603551,1265.0136354515766,5.847784477727949,2.776037249885292,0.3737832614412709,6.5,0.0112303376457951,4623412.863915439,0.0002951816943488,5252,0.7505023580583392,2.3335746468175667,0.0149753347427766,0.0245421761921453,0.0081520765399362,0.5959237034818816,0.0003648032482781,-0.0002455731472678,0.0164309223035928,996798.0965065942,0.001369130665917,0.0149753347427766,0.1138330981782449,0.5046488046646118,6.525405478896573e-05,4.680039405822754,2.8443257808685303,0.629469633102417,1.0,0.0,0.1187432312770714,,0.201358372162491,0.6430256011814928,,,,,,,0.040094618710905,0.1155214079451111,,27,67,0.1908831908831909,1.0,0.4701574870072959,311.0822115584145,0.0004654330640822,1.4514219441832563,17,32,0.2352941176470588,1.0,0.2674188175827002,537.8874864186865,0.0003810302143532,0.418344291259176,0.0651168822787838,0.0336541684003499,0.155653808691373,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0086742909625172,0.0394034050405025,0.0096106771379709,0.008582298643887,130,0.0619409121572971,96.24356291297292,46.00331878662109,1.0896021414195451,77.34265899658203,1.0827183047975255,0.1643484302437932,0.1103055583705903,0.1600445176429297,0.2250447788674365,0.3174512277636365,0.9041413068771362,0.904101722723544,0.792312741279602,0.8039421607429758,29.27892187720966,700.1970245202357,151.85677093471753,17.06793059412173,2.127084174561488,0.4422965785630803,28.072842145254814,11.938242345579546,3.0251199041270254,0.9584709371395916
12,12,12,False,0.0,ViT-B_16-clip-openai,False,0.003,0.98849821215733,0.9884958267211914,0.9275,0.94625,0.987564742565155,-0.0393573567271232,322.4395350405805,2.399822950363159,0.9541922211647034,-0.1183970049023628,322.4395350405805,2.0758824348449707,0.961111307144165,-0.1030783876776695,322.4395350405805,2.0843238830566406,7.438489494584743,1.3997416496276855,30.65459251403809,0.0005743015208281,1.5361027717590332,0.2790393914481975,0.0163092274482608,40.423349886718,40.42431157559603,42.354745346537605,79.61127999419688,167.963286571605,279.9606501399747,0.017521495707939,0.0161391278424218,0.0491334327076901,0.3534498082442092,0.0072559877298772,0.1764319390058517,1.809493064880371,22,0.0001820580464123,-9.90774974910742e-05,0.0012495848455533,1428.7361319573645,5.722559681207854,3.0720441509264003,0.4415989946408269,6.0,0.0264486213306116,3020764.2907297006,0.0004841995513685,123171,1.089143184408565,2.7364591995052376,0.0143096669750231,0.0261416879272638,0.007921200801256,0.5453056205629776,0.0005105238461867,-0.0002778312999844,0.0098260294456334,1077235.5663386444,0.0013577835357503,0.0143096669750231,0.0733060446254335,0.6917750239372253,6.483454490080476e-05,4.878151893615723,2.96229100227356,0.6331707239151001,1.0,0.0,0.2049941582276102,,0.1645700631997846,0.6533806179373693,,,,,,0.0100902404739363,0.0297384493784618,0.1422206290104478,,28,59,0.156084656084656,1.0,0.4125609134354381,393.1493650181799,0.0003060347188451,0.9488462215094372,20,47,0.2473684210526315,1.0,0.2066804176802055,384.6992086588349,0.0005543156391633,0.8126045450525344,0.1192746167190141,0.0634194751553444,0.1467806418819662,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0079387901350855,0.064174585044384,0.0106568383052945,0.0072559877298772,142,0.5927542243152857,96.71973099442708,222.6145477294922,0.8299839832541438,252.18760681152344,0.8002959142156474,0.1939512371503424,0.1283706261441189,0.1724562882573672,0.2790527388752743,0.3981583206305663,0.9272899627685548,0.9272002812609867,0.9460391998291016,0.9457267134292096,21.92066158949565,495.7319722025378,95.09594634206051,10.540388578922386,1.7888281457057953,2.9386633932201094,21.23337013859042,7.662161698294443,2.1288098031925275,0.9546117114353957
13,13,13,True,0.0,ViT-B_16-clip-openai,False,0.01,0.9231227651966628,0.9230453968048096,0.84875,0.890625,0.9106246829032898,-0.2265391647815704,322.44513485749656,2.3693981170654297,0.8519634008407593,-0.3399252295494079,322.44513485749656,2.023576736450196,0.8872123956680298,-0.2661734521389007,322.44513485749656,2.0314488410949707,7.513046053414119,0.6809620261192322,34.66437149047852,0.0004654588701669,1.4009146690368652,0.1743953027042754,0.0067298593599929,6.986980809657787,6.987040944552511,7.350330467017257,13.314261732408369,22.027932247506183,15.826938275020527,0.0082622908512632,0.0067722195744011,0.0278456353281308,0.3447397716795211,0.0021503979805856,0.2124069929122924,1.7328544855117798,22,0.0001005814666702,-7.767215837853736e-05,0.0003343557341926,1266.0161547428013,5.768949811854093,3.176362617790894,0.4096510260009941,5.6875,0.0480307689139333,4167298.915167304,0.0004119245399415,6662,1.2283086526824587,2.8415272335370174,0.0113269606331585,0.0131449741643737,0.0066271363794907,0.4362543641692691,0.0003389805817756,-0.0002617714095758,0.0037977158846801,1236510.4872678283,0.0013882718356989,0.0113269606331585,0.0443013120475564,0.6455565690994263,1.3468848919728773e-05,6.1968207359313965,2.917341709136963,0.7012995481491089,1.0,0.0,0.1431274667880485,,0.0749182813759125,0.7036816498807142,,,,0.1048646214875538,0.0848219033157488,0.0317135439400705,,,,30,57,0.1310344827586207,1.0,0.4062497245204204,309.6757813376534,0.0003835754213385,0.8569424136049787,16,32,0.2666666666666666,1.0,0.1600911035646078,316.64458632265104,0.0008935293823474,0.6149104937996482,0.2640735462976866,0.1521225428269044,0.42945038173918,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0031626471318304,0.0353440046310424,0.0048326193355023,0.0021503979805856,131,0.5862632431089878,90.33084863733627,141.5923309326172,0.9309861868199982,145.86705017089844,0.9416425124165682,0.1306545137997953,0.0878713025330501,0.1298306764250334,0.1889538327783936,0.3209051831389704,0.8482035398483276,0.849158170241025,0.8901336193084717,0.8896782789294251,11.195357052591238,119.9802084213561,40.628076141583485,6.768932295825774,1.2791404315748085,1.0531497631575772,3.4305853454416777,2.2840900257928642,0.9702602482859055,0.6527797192367917
14,14,14,True,0.0,ViT-B_16-clip-openai,False,0.03,0.926907032181168,0.926841676235199,0.856875,0.888125,0.9197056293487548,-0.2046443074941635,322.4491848216321,2.373879909515381,0.8673954010009766,-0.3092614114284515,322.4491848216321,2.028751850128174,0.8953716158866882,-0.2465797811746597,322.4491848216321,2.038184642791748,7.520326490537359,0.7369188070297241,34.179771423339844,0.001095642655855,1.3030962944030762,0.1727568140337571,0.0077539615361246,6.847924202649045,6.847973253656705,7.229883571092622,12.077338408019733,19.19707581727112,15.523654128403136,0.009586263796109,0.0071437433759911,0.0278721998050124,0.3313407522815205,0.0023962224368005,0.2094465643167495,1.7258996963500977,22,0.0001843966558663,-7.114681691477735e-05,0.0004600711438027,1280.5205189460771,5.353118970399337,3.171659399623662,0.4001020647675517,6.5,0.0470823421701211,3686077.259506112,0.0004529092377442,8253,1.1852511489703683,2.7959875894032744,0.0114766419981498,0.0159068262125859,0.0067347288949897,0.4284946145221368,0.0005361365383492,-0.0002068606208384,0.0038892847021091,1267774.657083644,0.0013168416318734,0.0114766419981498,0.0462493789995784,0.6705060601234436,1.1689315215335228e-05,6.2721357345581055,2.919784545898437,0.700908362865448,1.0,0.0,0.1466437000323748,,0.0858755558823901,0.7012249133118573,,,,0.0865342051391329,0.0872374100202008,0.0211072647035665,,0.018020650942852,,30,54,0.1241379310344827,1.0,0.5057459344775305,297.1128518430038,0.0003356037582439,0.8446805290824642,18,37,0.2418300653594771,1.0,0.1527600919665547,343.9404633386412,0.0007258110108467,0.6350704834596054,0.2601244937289653,0.1495075324593043,0.4095994074735028,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0035506433341652,0.0410200431942939,0.0054825437255203,0.0023962224368005,134,0.5783220659941435,90.73177040468408,141.5923309326172,0.9309861868199982,145.86705017089844,0.9416425124165682,0.1343573405143796,0.0838001047935002,0.1304172985473595,0.1943917485654533,0.3270626473704242,0.8564307689666748,0.8572561428180788,0.8875839710235596,0.8870292723069086,11.082043598903368,119.0782956492108,39.83731789491176,6.796350599978163,1.3041818964838066,1.067468738792846,3.2622683219371353,2.2441756787472156,0.9966038380122931,0.6703138666002805
15,15,15,True,0.0,ViT-B_16-clip-openai,False,0.003,0.9149582836710368,0.9148516058921814,0.82375,0.89875,0.8957920670509338,-0.2602127492427826,322.44248064023355,2.3642444610595703,0.8292649984359741,-0.3804453611373901,322.44248064023355,2.0183887481689453,0.8740665316581726,-0.2980538308620453,322.44248064023355,2.022865533828736,7.531525461010146,0.5691471695899963,34.78856658935547,0.0003354240616317,1.610463261604309,0.2017521100648596,0.005555224720382,7.381469615384484,7.38155410589674,7.826173575270756,15.035809150886609,25.6879334178062,17.225055453958834,0.0068127841852998,0.0058788254782058,0.0311957369336698,0.3593385525556693,0.0016498857876285,0.2135141789913177,1.753438115119934,22,0.0001254224505739,-3.927318933372295e-05,0.0001833710685992,1293.7262618201564,5.847903740205411,3.1571848041778643,0.3915872542706492,16.88888888888889,0.0464002008305469,4998004.907009028,0.0002846172531326,5439,1.1752527309274237,2.846099260064315,0.0117479139218269,0.0091466311176467,0.006703888492912,0.4459805281270323,0.0005743099611066,-0.0001798321119541,0.0038447928804716,1091504.7020091063,0.0013032636805133,0.0117479139218269,0.0418824646484273,0.566815972328186,1.563630939926952e-05,6.232792854309082,2.9241209030151367,0.7072655558586121,1.0,0.0,0.129855903989354,,0.0665416270602313,0.7134832537762192,,,,0.0791377221375247,0.0687128724879318,0.0343341350439788,0.0130829482313733,0.0247074412627408,,27,49,0.1396011396011396,1.0,0.389810132043675,309.8966544424753,0.0004254625630463,0.7436524763022483,19,39,0.2280701754385964,1.0,0.2508235930862886,377.0703607428055,0.0005408790641791,0.7073903848326416,0.2744785694325551,0.1590699278317811,0.3880156916431551,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0024245916865766,0.0261030942201614,0.0036511644721031,0.0016498857876285,130,0.5777006186544895,89.57720977261503,141.5923309326172,0.9309861868199982,145.86705017089844,0.9416425124165682,0.1372789995667533,0.099893512248539,0.1396031481400893,0.1983020259454945,0.3318983839132595,0.8226147294044495,0.8242821985233798,0.8984566330909729,0.8985696931697951,10.873761395470954,117.47424440249036,39.7957386810573,6.535720301638643,1.2298957258282703,1.0557020955374157,3.673978472584197,2.33874025445561,0.967834016983797,0.6505477453145556
16,16,16,True,0.0,ViT-B_16-clip-openai,False,0.01,0.9230333730631703,0.9229875206947328,0.853125,0.885,0.9110454320907592,-0.2244173288345337,322.4456601220484,2.370499610900879,0.8549425005912781,-0.3348666131496429,322.4456601220484,2.023702621459961,0.8864578008651733,-0.2656972110271454,322.4456601220484,2.032935380935669,7.512356297123215,0.7014135718345642,34.20417404174805,0.0006049126313882,1.367888331413269,0.1717951471702249,0.0070541801202921,6.995183793433665,6.995240161325461,7.344765348800299,12.956322209056484,21.20968855095833,16.333979590918588,0.0086420676598208,0.0069137409225277,0.0275331844415622,0.337146511433032,0.0023021360393613,0.2123497724533081,1.729841947555542,22,0.0001760712057242,-6.0681652222579504e-05,0.0003757527134577,1251.431991024562,5.668562680839585,3.153699158287496,0.3952092812851279,5.36,0.0450244634885866,3525843.6105559524,0.0004248757894105,6564,1.194770933026163,2.78904436612064,0.0117039964866051,0.0142445933039685,0.0068196457326892,0.4380703464479019,0.0005609540605203,-0.0001933287057447,0.0038139942891898,1106685.160192611,0.0013536330367604,0.0117039964866051,0.0453825619744221,0.6550189256668091,1.363318460789742e-05,6.207844257354736,2.9169230461120605,0.7008518576622009,1.0,0.0,0.1458634673688608,,0.0822726208078643,0.7163788225597265,,,,0.0824718931096313,0.0866029205282867,0.032273742994491,,,,30,58,0.1333333333333333,1.0,0.4311768849885469,298.02892294153395,0.0003913693908585,0.8822373785658324,16,32,0.2666666666666666,1.0,0.1618315139659663,313.4478067971865,0.0009101695092142,0.6174783500623686,0.2501421356858995,0.1429499737019777,0.4051026819978933,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0033472704235464,0.0370590984821319,0.0051034055650234,0.0023021360393613,130,0.5828796159476042,90.16624732522868,141.5923309326172,0.9309861868199982,145.86705017089844,0.9416425124165682,0.1302191585040362,0.0861062122838889,0.1283903651411319,0.1879360313535376,0.3192858542264319,0.8528352379798889,0.8534356810812922,0.8843274712562561,0.8835064069908696,11.212358713115648,119.9864747819779,40.63233020043807,6.79596566018482,1.284272670873506,1.053914796493561,3.3787987230549605,2.2664844923965406,0.9709816758174256,0.6524107871928441
17,17,17,True,0.0,ViT-B_16-clip-openai,False,0.03,0.9265196662693684,0.9264283776283264,0.855,0.891875,0.9197654724121094,-0.205199122428894,322.448949834868,2.3732781410217285,0.8660951256752014,-0.3118193447589874,322.448949834868,2.029082059860229,0.895677387714386,-0.2471808195114135,322.448949834868,2.0369174480438232,7.521183070773636,0.724442720413208,34.454105377197266,0.0010925236420007,1.3743842840194702,0.1742235010908737,0.0076096448505822,6.766729364670177,6.766778327096644,7.139370297062631,12.003675437857645,19.16186534350351,15.378874238161456,0.0094208668243709,0.0070261915610672,0.0279562636502797,0.3341625581516753,0.0022987364791333,0.2099305242300033,1.725475788116455,22,0.0001751779852836,-7.996239185436554e-05,0.0004242556053638,1265.9380566667369,5.319521414841402,3.16222736232218,0.4086207219654956,8.1875,0.0491148849675124,3554429.3888576906,0.0004434393683757,9125,1.1954092932347449,2.8029202187407662,0.0111830609517936,0.0150910468915444,0.0065816411640709,0.4273750606540501,0.0005198335608732,-0.000237285168905,0.0037359166179932,1197802.182388133,0.0013158883369658,0.0111830609517936,0.0447820697066447,0.6625875234603882,1.1554597222129814e-05,6.344144821166992,2.919989585876465,0.7022044062614441,1.0,0.0,0.1432313588474482,,0.0847666384944002,0.700043562201951,,,,0.0884614900520568,0.087043062489178,0.0222063866986388,,0.017478860063775,,29,54,0.1330049261083744,1.0,0.5155114576470661,281.6497138825692,0.0003830252056013,0.8469282896544222,18,36,0.2352941176470588,1.0,0.1421538921746779,344.80778311271456,0.0006558075644708,0.6326691553652456,0.2602012774901661,0.1495582644840661,0.4112754277390836,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0034472304396331,0.0399158634245395,0.0053273076191544,0.0022987364791333,133,0.5858489070087671,90.46135396336446,141.5923309326172,0.9309861868199982,145.86705017089844,0.9416425124165682,0.1347576093101188,0.0842945329145321,0.1312789139373343,0.1947714084225538,0.3274292410836921,0.854408323764801,0.8554318528067503,0.8914424180984497,0.891143853599279,10.98748075255386,117.77903908492036,39.41158909387726,6.742289596618824,1.2988838387778918,1.0608482697746833,3.233090567221104,2.2302271576329185,0.9902997477096701,0.6687630362285157
18,18,18,True,0.0,ViT-B_16-clip-openai,False,0.003,0.9151072705601908,0.9149987697601318,0.82375,0.89875,0.8958248496055603,-0.2601559162139892,322.4424832906828,2.3642473220825195,0.8292827010154724,-0.3803732991218567,322.4424832906828,2.018421173095703,0.87408846616745,-0.2980427145957947,322.4424832906828,2.0228517055511475,7.531597243063593,0.5690616965293884,34.79496765136719,0.0003357608875376,1.610461711883545,0.2017511528037585,0.0055549796373952,7.384085945345325,7.3841705103530835,7.828884108075413,15.033207356233603,25.66705296090453,17.232454001018876,0.0068120501720443,0.005877857045192,0.0311936596313799,0.359399303250323,0.0016487662214785,0.2135146558284759,1.753460168838501,22,0.000125415886757,-3.925524108772902e-05,0.0001833347412885,1293.726318772348,5.847524199193258,3.15719690407639,0.3915804372821788,16.88888888888889,0.04643389617426,4998212.617745513,0.0002846032419933,5439,1.175272962875115,2.8460636359881093,0.0117479139218269,0.0091464227028739,0.006703888492912,0.4459167108817427,0.0005743023981335,-0.0001797569732851,0.0038443323387268,1091507.3091977187,0.0013032505626999,0.0117479139218269,0.0418831508817004,0.5668531656265259,1.563257865200285e-05,6.23307991027832,2.9241044521331787,0.7072495818138123,1.0,0.0,0.1298588983622173,,0.066544015353428,0.7135225425740458,,,,0.0791862007160694,0.0686733658875208,0.0342947674566003,0.013060019179893,0.0247190888324425,,27,49,0.1396011396011396,1.0,0.3898340363185408,309.8938092630018,0.0004254469968016,0.7436409009926311,19,39,0.2280701754385964,1.0,0.250730835073673,377.04738206583374,0.0005409925522155,0.7073802720464085,0.2744894134804801,0.1590772120582263,0.388036568628637,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0024239954072982,0.0260994881391525,0.0036504704039543,0.0016487662214785,130,0.5687927175313234,89.66656477061632,141.5923309326172,0.9309861868199982,145.86705017089844,0.9416425124165682,0.1372804675483056,0.0998888196532643,0.1396008660474332,0.198293118716333,0.3318741895837568,0.8226147294044495,0.8242821985233798,0.8984566330909729,0.8985696931697951,10.872901626583625,117.45098859418054,39.79124781992293,6.536104137262451,1.229956448807218,1.0556202017251533,3.67303582795529,2.3384553998325788,0.9678244918509378,0.6505238846508196
19,19,19,False,0.0,ViT-B_16-clip-laion2b,False,0.01,0.990315852205006,0.9903149008750916,0.926875,0.8975,0.9884560704231262,-0.0354820303618907,479.09792422918775,2.403776168823242,0.955025553703308,-0.1150601655244827,479.09792422918775,2.091799259185791,0.952231764793396,-0.1189689710736274,479.09792422918775,2.09244966506958,7.424040664028173,1.1855322122573853,24.01045608520508,0.0008099822152871,1.3196032047271729,0.2046735619890513,0.0118076417306909,58.70539089313041,58.70821319324476,60.324316959649884,166.1470665526028,284.2900054552131,1031.5985750604705,0.0123429111412178,0.0119760444259782,0.0498068771263231,0.2425499116723741,0.0074728103354573,0.1750252991914749,1.7558039426803589,22,0.0001655001743286,-4.427056608985011e-05,0.0015554744228963,1455.0736738680032,4.532766144974989,2.7751495962923545,0.4048122425318109,10.666666666666666,0.0283566876916995,3411381.088419824,0.0003455903440566,88738,0.6347649908085411,2.2777411591768244,0.0156683110171482,0.0336040925089106,0.0081676136363636,0.6176739639694039,0.0006678355151893,-0.0001786430561593,0.0253282376114054,845394.0421063004,0.0013945453907269,0.0156683110171482,0.1356011020555103,0.7663593888282776,0.000268411473371,5.893399238586426,2.8427677154541016,0.671328067779541,1.0,0.0,0.1271647053771218,,0.1046418239407178,0.7667703745690907,,,,,,,0.0159119433510828,0.1126758581391086,,19,43,0.2514619883040935,1.0,0.7890671812388736,269.6514390033353,0.0005653714687967,1.1701291542709462,26,60,0.1846153846153846,1.0,0.1869284407691028,482.66056804940473,0.0003455406518996,0.656529659348215,0.0866705931904195,0.0452983123982504,0.1320132182245411,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0091149788349866,0.0579931363463401,0.0119034983217716,0.0074728103354573,137,0.2271856917068362,94.63282150163424,162.05865478515625,0.9531286368033324,143.70587158203125,0.9731399702427888,0.2067763512585378,0.1138728805926641,0.1775303308491493,0.2911878994042353,0.3927520341227254,0.9267820715904236,0.9266885425211924,0.8973916172981262,0.8985148320858968,20.44566456716416,464.1313016274012,94.6860104941118,11.796371716477385,2.055919971246202,1.0941729462011822,22.954874160003417,9.228674542642871,2.7932088213815716,1.129183691192854
