Unnamed: 0,model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_acc_art_painting,test_acc_cartoon,test_acc_photo,train_acc,train_f1,val_AC,val_ANE,val_l2,val_EMD,test_AC_art_painting,test_ANE_art_painting,test_l2_art_painting,test_EMD_art_painting,test_AC_cartoon,test_ANE_cartoon,test_l2_cartoon,test_EMD_cartoon,test_AC_photo,test_ANE_photo,test_l2_photo,test_EMD_photo,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,sharpness,test_ATC_art_painting,test_rankme_id,test_alphaReQ_id,test_rankme_art_painting,test_alphaReQ_art_painting,logit_contribution_diff_deep_vs_shallow,edge_start_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_1,logit_contribution_ratio_deep_vs_shallow_2,logit_contribution_ratio_deep_vs_shallow_4,logit_contribution_ratio_deep_vs_shallow_5,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_10,inflow_from_11,inflow_from_4,inflow_from_9,inflow_from_0,inflow_from_6,inflow_from_7,inflow_from_8,inflow_from_5,inflow_from_3,inflow_from_1,inflow_from_2,mass_pos_frac,mass_neg_frac,signed_algebraic_connectivity,signed_spectral_radius,frustration_mass_frac,avg_clustering_pos,avg_clustering_neg,modularity_pos,modularity_neg,avg_path_length_abs,node_importance_entropy_pos,node_importance_entropy_neg,edge_score_gini_abs,normed_mass_pos_frac,normed_mass_neg_frac,normed_signed_algebraic_connectivity,normed_signed_spectral_radius,normed_frustration_mass_frac,normed_avg_clustering_pos,normed_avg_clustering_neg,normed_modularity_pos,normed_modularity_neg,normed_avg_path_length_abs,normed_node_importance_entropy_pos,normed_node_importance_entropy_neg,normed_edge_score_gini_abs,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0,algebraic_connectivity.1,spectral_gap.1,graph_energy.1,laplacian_energy.1,normed_laplacian_energy.1,laplacian_spectral_entropy.1,modularity.1,community_size_variance.1,avg_clustering.1,kirchhoff_index.1,avg_path_length.1,effective_path_depth.1,node_importance_entropy.1,avg_betweenness.1,spectral_radius.1,avg_edge_flow_centrality.1,edge_score_gini.1,normed_algebraic_connectivity.1,normed_spectral_gap.1,normed_graph_energy.1,normed_kirchhoff_index.1,normed_avg_path_length.1,normed_avg_betweenness.1,normed_spectral_radius.1,edge_start_ratio_deep_vs_shallow_1,edge_start_ratio_deep_vs_shallow_2,edge_start_ratio_deep_vs_shallow_4,edge_start_ratio_deep_vs_shallow_5,shortcut_vs_local_ratio,shortcut_vs_local_ratio_1,shortcut_vs_local_ratio_2,shortcut_vs_local_ratio_4,shortcut_vs_local_ratio_5,shortcut_vs_deep_ratio,shortcut_vs_deep_ratio_1,shortcut_vs_deep_ratio_2,shortcut_vs_deep_ratio_4,shortcut_vs_deep_ratio_5
0,0,False,0.0,ViT-B_16-clip-openai,False,0.01,0.9002557544757033,0.8730712532997131,0.5522388059701493,0.6478260869565218,0.5628742575645447,tensor(0.7765),0.772171676158905,0.7921288013458252,-0.6934880018234253,322.44194233989174,1.8196723461151123,0.4983106255531311,-1.390461564064026,322.44194233989174,1.687692403793335,0.4933625161647796,-1.3768694400787354,322.44194233989174,1.7168859243392944,0.5196356773376465,-1.3326280117034912,322.44194233989174,1.6561341285705566,7.712314933400456,0.0983774214982986,38.62508392333984,0.0001351240789517,1.4730509519577026,0.259055655471464,19.41747842638589,19.417477506705723,19.661611725645432,33.42111427457827,51.89534141848056,75.5911480802165,0.0011531486255615,0.0011301100952469,0.0431523914203501,0.4437049934111502,0.0002053118078038,0.200183093547821,1.8148306608200075,22,1.4694796868477115e-05,-5.731570481475241e-06,3.1529740272997e-06,899.9395336641207,4.397782371188892,2.872381202790993,0.421765298649276,4.0,0.0879497360451301,24994575.483423,3.7896689766404005e-05,1.3231293945491234,2.7699675381500963,0.0145891690009337,0.0010480091946178,0.0088800705467372,0.5071527869066011,0.0005498967361755,-0.0002144821765161,0.0044152521016563,667925.7874978787,0.0014181390994631,0.0145891690009337,0.039217747796719,0.6439659595489502,3.058177026105113e-05,5.165669918060303,2.8842475414276123,0.9325494766235352,38.42364532019704,24.43547248840332,1.3638983708372343,105.3056869506836,0.7253222799545431,0.0010801805187545,0.151253354369334,36.59718042420711,33.421111365510335,19.66161079440225,10.487245629284567,0.6972376108169556,1.0,0.0,0.1227148775502978,0.2349228382835152,0.7319685429370516,0.0098568671314647,0.0232517516479684,,,,,,,,,0.9999999996738854,0.0,1.5062215040043558e-05,0.0010485720991023,0.0691480787842523,0.0892015887149364,0.0,0.421106374998601,0.0,77122.84462587154,2.75004767153522,0.0,0.5019541822189849,0.999999999999,0.0,0.0049120079823031,0.3419546532245154,0.0691480788067333,0.0892015887149364,0.0,0.4211063749986012,0.0,236.4900208712738,2.75004767153522,0.0,0.5019541822198915,17,31,0.2279411764705882,1.0,0.3848794426134064,224.45148275935105,0.0007557024919648,0.816769252534294,18,36,0.2352941176470588,1.0,0.5184534584029217,234.99166575307697,0.0007334781798307,0.8232518596187881,0.1799894439234587,0.0988947252654776,0.2203675559100474,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0003388331679161,0.0030664068181067,0.0005136765539646,0.0002053118078038,93,1.4694796868477115e-05,-5.731570481475241e-06,3.1529740272997e-06,899.9395336641207,4.397782371188892,2.872381202790993,0.421765298649276,4.0,0.0879497360451301,24994575.483423,3.7896689766404005e-05,1.3231293945491234,2.7699675381500963,0.0145891690009337,0.0010480091946178,0.0088800705467372,0.5071527869066011,0.0005498967361755,-0.0002144821765161,0.0044152521016563,667925.7874978787,0.0014181390994631,0.0145891690009337,0.039217747796719,0.0914620683987309,0.1543410304573371,0.1927463680528655,0.2909243088537249,10.993462155940213,133.73280021307522,35.656277428480465,6.0009474447271,1.2011382271057447,1.3384801914751097,4.785310924795412,2.8992634867007125,0.9956469900814803,0.5937231108079128
1,1,False,0.01,ViT-B_16-clip-openai,False,0.01,0.9207161125319692,0.8954847455024719,0.5771144278606966,0.6826086956521739,0.5269461274147034,tensor(0.8124),0.7585664987564087,0.8013940453529358,-0.688281774520874,318.8902212065874,1.818957090377808,0.4962431192398071,-1.4209251403808594,318.8902212065874,1.6857647895812988,0.5449150204658508,-1.3067302703857422,318.8902212065874,1.7192890644073486,0.519187867641449,-1.3676342964172363,318.8902212065874,1.6560827493667605,7.706400707086885,0.0808141082525253,39.89908981323242,3.600717354856897e-05,1.511655330657959,0.4822098236456068,29.14709993805819,29.14709343200471,29.50269460986655,60.971170629625696,139.35765175732024,-603.9936159479826,0.0010126562716372,0.0009856122939986,0.0663491519529659,0.4866105409564198,0.0002150143263861,0.2056264132261276,1.8034476041793823,22,5.360838219626537e-06,-3.706636863894253e-06,1.7553427191320192e-06,1105.16436508971,5.5765279293370025,2.962795061374228,0.4671195565106282,22.88888888888889,0.0479013359388156,63641749.74317011,2.082934368572328e-05,1.7870972349801435,2.916556305681535,0.0134105826108094,0.0009914141156596,0.0080465725867902,0.5446573125247713,0.0003512412222758,-0.0002428582180527,0.0075354201184214,971335.672796684,0.0013647351006511,0.0134105826108094,0.0649572861125405,0.6765915751457214,7.072259177220985e-05,4.5135698318481445,2.9371979236602783,1.0053858757019043,46.30541871921182,15.425203323364258,1.3245265631374774,99.88357543945312,0.7130143005703313,0.0009661265754568,0.2152464674062269,114.73319392303728,60.97114059964789,29.5026880244392,14.277422977019016,0.6890357732772827,1.0,0.0,0.1412370996440263,0.1042461903677539,0.8823037958897827,,0.0134500137424633,,,,,,,,,0.9999999995532696,0.0,5.396522956666628e-06,0.0009914178110908,0.0444686248445227,0.0484307886125285,0.0,0.4681236994601346,0.0,183963.4117535048,2.906649492348236,0.0,0.542111620757912,0.999999999999,0.0,0.0024107908074603,0.4428964658396457,0.0444686248643437,0.0484307886125285,0.0,0.4681236994601346,0.0,411.7996350584827,2.906649492348236,0.0,0.5421116207590204,19,38,0.2222222222222222,1.0,0.4667890992229489,357.4686363185404,0.0004992757624418,0.6598243213918286,24,43,0.1557971014492753,1.0,0.168235151914315,446.4963706348197,0.0002764087793773,1.0743149171508368,0.132930380728667,0.0711973347734865,0.2014632932115395,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0002872617333196,0.0022384866606444,0.0003995980077888,0.0002150143263861,113,5.360838219626537e-06,-3.706636863894253e-06,1.7553427191320192e-06,1105.16436508971,5.5765279293370025,2.962795061374228,0.4671195565106282,22.88888888888889,0.0479013359388156,63641749.74317011,2.082934368572328e-05,1.7870972349801435,2.916556305681535,0.0134105826108094,0.0009914141156596,0.0080465725867902,0.5446573125247713,0.0003512412222758,-0.0002428582180527,0.0075354201184214,971335.672796684,0.0013647351006511,0.0134105826108094,0.0649572861125405,0.1972657779032648,0.2463339103858702,0.2606171888810678,0.3521281436676187,12.082236245336674,150.00834811360852,42.2365002623586,6.441888408239316,1.3793056472033642,1.91906185078952,9.586803108942474,4.88379557337787,1.321773867946287,0.7171119724945088
2,2,False,0.0,ViT-B_16-clip-openai,False,0.01,0.9104859335038364,0.7882182598114014,0.417910447761194,0.5304347826086957,0.4790419340133667,tensor(0.7539),0.6412400603294373,0.7120659351348877,-0.924269676208496,322.44191272378055,1.8060826063156128,0.3894502520561218,-1.60739266872406,322.44191272378055,1.6785016059875488,0.4617147743701935,-1.4800615310668943,322.44191272378055,1.706451177597046,0.4636570513248443,-1.4710692167282104,322.44191272378055,1.646880865097046,7.682308167647156,0.0549829080700874,76.02859497070312,0.0005168611505723,1.233307123184204,0.2061443964484837,15.548660851899172,6.548658756033027,7.027654219739399,11.060149054475824,19.366863336880805,-36.15018161903137,0.0007295807838261,0.0006061371080363,0.0287588250765384,0.8381494559843929,0.0002511857019271,0.1864747852087021,1.810291767120361,22,1.495600052991793e-05,-6.82257810004415e-07,2.42964916058772e-06,1030.042387820042,4.133872677260224,2.962284086074201,0.3588628553256224,2.6666666666666665,0.0297842359759834,41557694.31389487,3.0935586243044785e-05,1.3139550304969627,2.530847086181033,0.0058507549361207,0.0009271614793166,0.003864022156705,0.4741177403984419,0.0005895394366943,-2.6893416892126128e-05,0.0037751859160315,1054275.3531171712,0.0012194268143063,0.0058507549361207,0.0365470871487614,2.856361389160156,2.668664819793776e-05,8.597593307495117,2.862875938415528,0.9337735772132874,28.57142857142857,38.5799560546875,1.12381168818362,79.3874282836914,0.7483979422958139,0.0005760380653292,0.1173318346763388,14.894973375075091,11.060142255468689,7.027651970573821,4.648079687948478,0.735434353351593,1.0,0.0,0.0753064401801219,0.1239392243904773,0.6674490777758556,,0.1037927992180003,0.015764264317914,0.021157803635918,0.0171915689466785,0.050705261715156,,,,,0.9999999996354086,0.0,1.4991269664588109e-05,0.0009897860962246,0.2165909848923905,0.0300979860795272,0.0,0.3553158272518588,0.0,99998.78174496576,2.494235196156036,0.0,0.4743199147629151,0.999999999999,0.0,0.0054656877928416,0.360867485189623,0.2165909849711411,0.0300979860795272,0.0,0.3553158272518588,0.0,274.276314361098,2.494235196156036,0.0,0.4743199147637442,18,33,0.2156862745098039,1.0,0.2570825502069024,240.28980772162896,0.0007465925438397,0.8457173622731259,24,29,0.1050724637681159,1.0,0.3993672548147979,355.45881239253373,0.0002859385083109,0.5383471002933456,0.3079677687167642,0.18201058054503,0.5720617210512556,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.000287064758595,0.0027427964378148,0.0004176367365289,0.0002511857019271,109,1.495600052991793e-05,-6.82257810004415e-07,2.42964916058772e-06,1030.042387820042,4.133872677260224,2.962284086074201,0.3588628553256224,2.6666666666666665,0.0297842359759834,41557694.31389487,3.0935586243044785e-05,1.3139550304969627,2.530847086181033,0.0058507549361207,0.0009271614793166,0.003864022156705,0.4741177403984419,0.0005895394366943,-2.6893416892126128e-05,0.0037751859160315,1054275.3531171712,0.0012194268143063,0.0058507549361207,0.0365470871487614,0.0567475389164271,0.1021946192901808,0.1675587609625883,0.2797902279306853,6.264863155922314,51.32700987245872,16.426515667826614,3.967250366073474,1.047469050337121,0.6166626706298067,1.1910023914766121,0.9289089196220132,0.6021262353264514,0.5145073715342594
3,3,False,0.01,ViT-B_16-clip-openai,False,0.01,0.8695652173913043,0.8812583684921265,0.5870646766169154,0.717391304347826,0.5209581255912781,tensor(0.7548),0.7471045851707458,0.7336066961288452,-0.838097095489502,318.8902101079891,1.8124170303344729,0.463731974363327,-1.46160888671875,318.8902101079891,1.6899590492248535,0.5401918888092041,-1.3185206651687622,318.8902101079891,1.7209476232528689,0.4917916059494018,-1.4111547470092771,318.8902101079891,1.6609762907028198,7.717159623085579,0.0820506736636161,34.900875091552734,5.683956715074601e-06,1.4294742345809937,0.3852320757513505,29.11615449051865,29.11614801689512,29.44732472150765,48.2968709391697,77.25636932808185,-3720.527980467906,0.0010294151703362,0.0010073120126605,0.0600517200244675,0.4284682550883008,0.0002718128671403,0.2020309865474701,1.849408745765686,22,3.5434403497245058e-06,-8.082109828762941e-06,2.353910769586388e-06,1144.846075991105,4.968572064349786,2.8715534309514807,0.4779066897043073,16.0,0.0406247473968323,53213698.83624667,2.499292763786798e-05,2.2321248330910834,2.775862987891196,0.0224021592442645,0.0010874518168086,0.0116882338844955,0.5750685410795437,0.0002067093182001,-0.0004714761046552,0.0080105044607147,912196.7413973458,0.0014579816617277,0.0224021592442645,0.0634373396462344,0.3870501220226288,5.784201130154543e-05,3.9750163555145264,2.9164459705352783,0.8006684184074402,42.364532019704434,8.00037956237793,1.2499589030197258,95.79490661621094,0.7199342540253539,0.0009828803216329,0.2130787264243164,57.810414506338,48.296852294568026,29.44731817425244,18.033436790422503,0.6796524524688721,1.0,0.0,0.2027250200569056,0.2021569850873583,0.7668840969742206,,0.0176540105898885,,0.0133049073485326,,,,,,,0.9999999996090267,0.0,3.545884363773385e-06,0.0010881298307694,0.0186004894030745,0.0413125567785528,0.0,0.4775389831801168,0.0,168377.8295265269,2.768949639469368,0.0,0.5753355300182552,0.999999999999,0.0,0.0013863458579544,0.4254296330742528,0.0186004894103282,0.0413125567785528,0.0,0.4775389831801166,0.0,430.663322213969,2.768949639469368,0.0,0.5753355300193035,19,43,0.2514619883040935,1.0,0.4988649581853746,413.8477599095425,0.0005075119335613,0.6652921401139192,21,48,0.2285714285714285,1.0,0.2696917145924812,355.8546516161646,0.0005151605516453,1.1321110684466853,0.1012983957196976,0.0533514036599208,0.1522615248428339,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0003364958974998,0.0025577198248356,0.0004715361574199,0.0002718128671403,111,3.5434403497245058e-06,-8.082109828762941e-06,2.353910769586388e-06,1144.846075991105,4.968572064349786,2.8715534309514807,0.4779066897043073,16.0,0.0406247473968323,53213698.83624667,2.499292763786798e-05,2.2321248330910834,2.775862987891196,0.0224021592442645,0.0010874518168086,0.0116882338844955,0.5750685410795437,0.0002067093182001,-0.0004714761046552,0.0080105044607147,912196.7413973458,0.0014579816617277,0.0224021592442645,0.0634373396462344,0.1527521179532007,0.2267204285799277,0.2553545261577785,0.337521115472538,12.053657091506782,165.58255973246276,40.27402865309861,6.681718491194059,1.4376248819160848,1.982300331818031,9.05215933519031,4.593308289737206,1.3979740478915215,0.7272174337070585
4,4,False,0.0,ViT-B_16-clip-openai,False,0.03,0.7340153452685422,0.779396653175354,0.1492537313432835,0.2608695652173913,0.1317365318536758,tensor(0.6550),0.6831094622612,0.7411176562309265,-0.6662489175796509,322.4506794310967,1.8677630424499512,0.554458498954773,-1.1797593832015991,322.4506794310967,1.6929333209991455,0.5262556672096252,-1.1940041780471802,322.4506794310967,1.7481107711791992,0.6771025657653809,-0.9438077211380004,322.4506794310967,1.669926404953003,7.468304300822926,0.1686109602451324,30.189287185668945,0.0017161217001557,1.553225040435791,0.2292457938975063,8.625506102935784,17.62550363764414,18.54300362132278,31.093394099141413,55.5702159358935,-124.09167598616249,0.0019200095487121,0.0017399905091224,0.0216196804587565,0.3115410297419905,0.0021747201681137,0.1248741671442985,1.8101414442062376,22,6.575922021188771e-05,-3.154359735883406e-06,7.695216819498473e-05,687.4085067088013,4.019199949434136,2.5056688363258464,0.2935333449953421,1.5555555555555556,0.0201972658407413,4953007.976591875,0.0002372563606699,0.9074426072503448,1.611324398153705,0.0081572117167222,0.0079788552749963,0.0060980998674326,0.5981161618336708,0.0007404650448924,-3.551887557812976e-05,0.0097570087092018,439866.7322748257,0.0026715651896822,0.0081572117167222,0.0898438810720736,1.2213983535766602,3.921747702406719e-05,10.18858814239502,2.272818326950073,0.1680706143379211,37.93103448275862,15.980072975158691,1.428612042497434,6.990466594696045,1.7222007943051356,0.0017214649330945,0.0684799229559218,45.41677538979315,31.093385787337485,18.543001027700125,11.690096828325345,0.7810016870498657,1.0,0.0,0.0579144583045644,0.1295783489717539,0.8704216510282461,,,,,,,,,,,0.9999999999110354,0.0,6.587864388581749e-05,0.0082771562979167,0.1994783131437584,0.0209272410600944,0.0,0.2895104285581595,0.0,20190.274779298205,1.5802632023838754,0.0,0.596514846775926,0.999999999999,0.0,0.0058608627556011,0.73637334054463,0.1994783131613054,0.0209272410600944,0.0,0.2895104285581594,0.0,226.94746108344305,1.5802632023838756,0.0,0.5965148467762855,13,16,0.2051282051282051,1.0,0.2838174141698556,151.8545128863725,0.0014497445097874,1.0126829282924867,18,26,0.1699346405228758,1.0,0.2955668168947317,443.2109094233887,0.0003461323009257,0.3555247047602462,0.3158961834736335,0.187575243505594,0.8885351123114305,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0022978431079536,0.0112404339015483,0.002773591550067,0.0021747201681137,79,6.575922021188771e-05,-3.154359735883406e-06,7.695216819498473e-05,687.4085067088013,4.019199949434136,2.5056688363258464,0.2935333449953421,1.5555555555555556,0.0201972658407413,4953007.976591875,0.0002372563606699,0.9074426072503448,1.611324398153705,0.0081572117167222,0.0079788552749963,0.0060980998674326,0.5981161618336708,0.0007404650448924,-3.551887557812976e-05,0.0097570087092018,439866.7322748257,0.0026715651896822,0.0081572117167222,0.0898438810720736,0.0274107290323675,0.0469830148290911,0.0954034411997591,0.1652721848140122,7.53584956988713,64.88655927511759,21.31938527489393,4.44252833443715,1.2116715082365208,0.4909895623305372,1.1664757512151531,0.7505162422183308,0.43614106793469765,0.3445724801134512
5,5,False,0.01,ViT-B_16-clip-openai,False,0.03,0.7902813299232737,0.6359260678291321,0.572139303482587,0.6173913043478261,0.4790419340133667,tensor(0.6633),0.5166157484054565,0.6128545999526978,-1.1287134885787964,320.22763955884216,1.8001611232757568,0.4270592033863067,-1.531132698059082,320.22763955884216,1.6776317358016968,0.4671805799007416,-1.4380356073379517,320.22763955884216,1.7049007415771484,0.4678775072097778,-1.464289665222168,320.22763955884216,1.6439740657806396,7.597016925844285,0.048632875084877,32.53886413574219,1.5072991573106265e-05,1.520494818687439,0.3354173533626818,21.768281130228207,21.76827435341721,22.16101487601022,46.61863024709558,104.54875959871478,296.13493219101304,0.0006009711117194,0.0005764283105911,0.0521882856713679,0.3856723917235296,0.0001335280685452,0.2066296488046646,1.807042479515076,22,3.073445859147551e-06,-5.529630388035433e-06,7.057940319870241e-07,925.612581800518,5.105268660489188,2.936484676684356,0.4908463206430128,2.6666666666666665,0.0559418241578507,75830154.7423988,1.7895768904032327e-05,1.4517627878895134,2.8848458069168945,0.0181274391800707,0.0005556617214704,0.0107749129909794,0.5161007479992035,0.0002668989135131,-0.0004801946712996,0.005322558699668,873214.0326023406,0.0015540736621841,0.0181274391800707,0.0482538230016296,0.5537652969360352,4.0323433495359495e-05,3.5610148906707764,2.916325569152832,0.828632652759552,36.94581280788177,53.85026168823242,1.146065941793185,108.2561492919922,0.731662031769297,0.000563202411592,0.1752939286821276,83.88950070966507,46.61859662780706,22.16100797693498,12.919866118014916,0.6859121918678284,1.0,0.0,0.1939121467997887,0.1499363927938801,0.8109581391408928,,0.02299875554024,,,0.0161067125249869,,,,,,0.999999999327778,0.0,3.076351232290744e-06,0.0005556752269048,0.0362459438651261,0.0577768621095491,0.0,0.4914048573557258,0.0,257222.2841845192,2.862205052272953,0.0,0.5098521701775722,0.999999999999,0.0,0.0020679906751835,0.3735370576701249,0.0362459438894552,0.0577768621095491,0.0,0.491404857355726,0.0,382.6449028129429,2.8622050522729534,0.0,0.5098521701793735,20,42,0.2210526315789473,1.0,0.5188467159620083,299.4094777858694,0.0005218344021502,0.850328713568505,19,37,0.2163742690058479,1.0,0.1666487038779829,301.2857747752426,0.000589713801049,0.9936187615729408,0.0780262624292771,0.0405969451632041,0.0917601172161183,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0001835496659623,0.0014876041095703,0.0002604592300485,0.0001335280685452,99,3.073445859147551e-06,-5.529630388035433e-06,7.057940319870241e-07,925.612581800518,5.105268660489188,2.936484676684356,0.4908463206430128,2.6666666666666665,0.0559418241578507,75830154.7423988,1.7895768904032327e-05,1.4517627878895134,2.8848458069168945,0.0181274391800707,0.0005556617214704,0.0107749129909794,0.5161007479992035,0.0002668989135131,-0.0004801946712996,0.005322558699668,873214.0326023406,0.0015540736621841,0.0181274391800707,0.0482538230016296,0.1385611838804655,0.1851562405330108,0.2169616963228143,0.3234808047704363,13.408820703058923,193.01671004213847,48.40614724913015,7.278433944408541,1.4819770830619667,1.8230842726869037,9.365286220593134,4.532686147843522,1.2964109431753925,0.7160782475937914
6,6,False,0.0,ViT-B_16-clip-openai,False,0.03,0.731457800511509,0.7758013010025024,0.1691542288557214,0.2434782608695652,0.1317365318536758,tensor(0.6203),0.6546068787574768,0.7365362644195557,-0.6907260417938232,322.4520905258659,1.8607983589172363,0.6731017827987671,-0.8905103206634521,322.4520905258659,1.740225315093994,0.5978199243545532,-1.0433539152145386,322.4520905258659,1.7441818714141846,0.736624538898468,-0.7524499297142029,322.4520905258659,1.694237232208252,7.488407911975031,0.132118210196495,56.57516098022461,0.0007448857486451,1.0922560691833496,0.1606153703325254,6.189196550705667,16.18919516082537,16.97481119717415,25.985812090389945,42.576657307334216,219.54766532407268,0.0015923426394124,0.0015068203097712,0.0194584815637815,0.64524542442248,0.0013195844367146,0.1257097423076629,1.8156780004501345,22,2.776978384278261e-05,-3.1610049567939994e-05,1.663275163873072e-05,384.5309134939026,3.945657326335192,2.5281534506230723,0.3697112468519236,1.5555555555555556,0.0556867093219502,4574138.130454137,0.000154734650854,1.0093320579707912,1.874237397015302,0.0044871794871794,0.0034218397903037,0.0051076923076923,0.5067105565740605,0.0003393479161639,-0.000386276123418,0.0024837590692435,374314.44615195954,0.0018908638878761,0.0044871794871794,0.0418150242451379,2.590040445327759,1.0242936696158722e-05,7.961556911468506,2.250049352645874,0.1563715934753418,65.51724137931035,12.16176986694336,1.4537916585973645,9.410849571228027,1.915059958319532,0.0014248409046874,0.0527975582938675,31.018863772907224,25.985807890075293,16.974809739847007,10.260473968073718,0.7702837586402893,1.0,0.0,0.0232099946906225,0.1351555626172437,0.7367887094709438,,0.0808793739816779,,,0.0471763539301345,,,,,,0.9999999998536234,0.0,2.778955518851164e-05,0.0049528201171628,0.0040386062704232,0.0349441696592357,0.0,0.3542299757071641,0.0,24681.70431788434,1.640763419187951,0.0,0.5774041621071078,0.999999999999,0.0,0.0040677392312699,0.724976724504578,0.0040386062710104,0.0349441696592357,0.0,0.3542299757071642,0.0,168.61788460176962,1.640763419187951,0.0,0.5774041621079471,9,9,0.25,1.0,0.6709088752827156,107.175396496368,0.0023477921186056,0.9686089723528084,15,22,0.2095238095238095,1.0,0.3834811474289723,242.37424336362832,0.0007441868341197,0.4493738455074383,0.2910085910698766,0.1702808975804367,0.6475868455167128,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0008665060740895,0.0068316957913339,0.0013313746312633,0.0005026386934332,57,2.776978384278261e-05,-3.1610049567939994e-05,1.663275163873072e-05,384.5309134939026,3.945657326335192,2.5281534506230723,0.3697112468519236,1.5555555555555556,0.0556867093219502,4574138.130454137,0.000154734650854,1.0093320579707912,1.874237397015302,0.0044871794871794,0.0034218397903037,0.0051076923076923,0.5067105565740605,0.0003393479161639,-0.000386276123418,0.0024837590692435,374314.44615195954,0.0018908638878761,0.0044871794871794,0.0418150242451379,0.0204051120307266,0.037203425194731,0.0726799123927818,0.1358599868156312,10.316960112706523,74.2129882342486,29.01102578862819,5.015868378309077,1.1156655863458529,0.5302287432255189,1.0591899967693554,0.8444389178984435,0.3880005704044109,0.286112528800018
