,Unnamed: 0,model_id,middle_layer_entropy,weighted_shortcut_score,shortcut_drift,shortcut_reliance,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,edge_start_ratio_deep_vs_shallow,shortcut_vs_local_ratio,shortcut_vs_local_ratio_1,shortcut_vs_local_ratio_2,shortcut_vs_local_ratio_4,shortcut_vs_local_ratio_5,edge_start_ratio_deep_vs_shallow_1,edge_start_ratio_deep_vs_shallow_2,edge_start_ratio_deep_vs_shallow_4,edge_start_ratio_deep_vs_shallow_5,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v1,logit_contribution_ratio_deep_vs_shallow_1,logit_contribution_ratio_deep_vs_shallow_2,logit_contribution_ratio_deep_vs_shallow_4,logit_contribution_ratio_deep_vs_shallow_5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,test_rankme_id,test_alphaReQ_id,val_id_acc,val_id_f1,test_rankme_location_46,test_alphaReQ_location_46,test_ATC_location_46,test_EMD_location_46,test_AC_location_46,test_ANE_location_46,test_acc_location_46,test_f1_location_46,sharpness,shortcut_vs_deep_ratio,shortcut_vs_deep_ratio_1,shortcut_vs_deep_ratio_2,shortcut_vs_deep_ratio_4,shortcut_vs_deep_ratio_5
0,0,0,6.90021226900148,0.0433450415730476,3.1413063574472218,3.1413063574472218,0.0,1.088320255279541,0.1315170355441495,0.063644296039268,11.000439866964625,125.89235551397674,36.60592778932205,7.737719777702333,2.266402333202889,0.08427542059084726,0.0497451466456906,0.1045263481246945,0.1898572138680731,0.0002372755945234,17.653143483688062,1.90351136806558,2.7244663496037305,2.2259746650083403,2.033526641922809,1.629386438172574,2.182519794404252,0.0009208006157246,0.0007773336541481,0.0303740862026977,0.0713333251580137,57.33575439453125,1.1194976887402035,0.8039014935493469,0.4063765704631805,43.32937240600586,1.1138051289025206,45.46938775510204,2.013978719711304,0.532304584980011,-1.1938145160675049,0.3526530612244898,0.1543309837579727,0.947121798992157,1.690844366528476,1.2411590222841336,0.9106242159979908,0.6473521747591123,0.5211970303042043
1,1,1,6.813685426097273,0.0460203997790813,3.1059002530159607,3.1059002530159607,0.0,1.0604679584503174,0.1350056697807365,0.0685499078525983,10.490622840513726,115.0384238862306,32.99424295977537,7.55671095145153,2.2535163240433,0.09156521262947781,0.0524772385711922,0.1102107349043206,0.1995178307849277,0.0001746591180875,17.152475153786046,1.1342099162585084,2.671287067935248,1.841409186917731,1.7869479408381923,1.501164611379035,1.9517054237375773,0.0008696522464219,0.0007611347097622,0.0321269182034206,0.0661458088274615,57.33575439453125,1.1194976887402035,0.7967146039009094,0.4004363715648651,43.32937240600586,1.1138051289025206,48.89795918367346,2.014510154724121,0.5420469045639038,-1.1764119863510132,0.36,0.1616823375225067,0.8671601116657257,1.7267036487639102,1.2353057264366736,0.8670009514659636,0.6618626289446006,0.541162876229774
2,2,2,7.570623611341617,0.0274452269077301,6.118226698427328,6.118226698427328,0.0001186795143439,1.290919542312622,0.1835404219532557,0.0980649766413382,14.015975468784127,192.24812554683183,61.09118132162046,7.346034876958463,1.097508771337511,0.1824966639524949,0.116277725919045,0.148979692955436,0.2699849990694052,0.0011786078696509,24.213369320057584,1064282212.6101238,21.941987450462257,18.06225825532804,8.632230114084933,5.012857362352854,18.865238717579896,0.0014564338833844,0.0013964287209953,0.0234828139714109,0.3629360820079037,57.33575439453125,1.1194976887402035,0.8285421133041382,0.4736159741878509,43.32937240600586,1.1138051289025206,51.755102040816325,2.0329906940460205,0.5786085724830627,-1.1006864309310913,0.3706122448979592,0.1761331409215927,0.8708581030368805,1.4005938715963206,2.8886046874429123,2.098407961997319,0.6827614964476588,0.4459075533117213
3,3,3,7.572486059378789,0.0271233469247818,5.960208565894917,5.960208565894917,0.0002094204628519,1.2250359058380127,0.1825524213678485,0.0959881164870176,13.92709028225656,192.6939858125598,61.565258646617984,7.46990008645148,1.0967068811634284,0.19081406678779597,0.1117336707253503,0.1443634995684558,0.2643546286071075,0.0011208933042929,23.942524268688995,999932311.970042,22.584534722199127,17.15423213020355,8.63712963342338,4.11952550247189,17.40140106974945,0.001403851352407,0.0013138028807162,0.023800153824357,0.352700290841602,57.33575439453125,1.1194976887402035,0.826488733291626,0.4530349671840668,43.32937240600586,1.1138051289025206,48.97959183673469,2.0273234844207764,0.5628266334533691,-1.138872742652893,0.3714285714285714,0.174225702881813,0.8467733561992645,1.3602735875495293,2.990991065226043,2.038787880263213,0.6701720847357248,0.4383850514143709
4,4,4,7.594343014511717,0.0320554077625274,6.115357878429864,6.115357878429864,0.0003124288978142,1.2471096515655518,0.2083862730327831,0.1086563517264454,13.322200361480304,166.57173277952074,53.71560308624274,7.302569729160576,1.1255415830964135,0.23427263149141478,0.1303320888158029,0.1605974162748236,0.2815793870276286,0.0014956394016056,26.155793034224224,1290117885.218933,22.53854151947733,17.313408779026712,9.472317416755867,4.646652350497337,26.118733031753123,0.0018577019076335,0.0017413023367556,0.0272138621206244,0.3740872646155881,57.33575439453125,1.1194976887402035,0.8480492830276489,0.5480045080184937,43.32937240600586,1.1138051289025206,49.87755102040816,2.0421805381774902,0.5928106307983398,-1.0691274404525757,0.3844897959183673,0.195124477148056,0.9067141115665436,1.4572899955842002,3.112861312059797,2.02925642993654,0.720857156268108,0.4670086786103408
5,5,5,7.587250184960432,0.0287000630050897,5.967503767770054,5.967503767770054,0.0002226127671747,1.2458769083023071,0.2002623550354302,0.1033356133048406,13.529549938771591,174.16668169456463,56.33689563284491,7.390298789909509,1.1209887623785582,0.22221028875975013,0.1233334701113704,0.1530257834366166,0.2721520211624481,0.0012883471442819,26.576195387027823,1119416680.012364,27.48777083022012,20.19090783047101,9.5820430526838,4.374450146439562,20.20500827760772,0.0015898608335405,0.0014906285884208,0.0263943097864534,0.3630458467162571,57.33575439453125,1.1194976887402035,0.8398357629776001,0.5156537294387817,43.32937240600586,1.1138051289025206,46.04081632653062,2.021826267242432,0.565140962600708,-1.1456565856933594,0.3844897959183673,0.1832953691482544,0.8893545269966125,1.4221569375881642,3.118737228472072,2.0480687404209474,0.7021087549046057,0.4537440250393266
6,6,6,7.605025032509401,0.0379561595618724,6.166760864087425,6.166760864087425,0.0003904491459252,1.240386962890625,0.2093525992984528,0.1113277748523656,12.9112719531514,157.18286842450934,51.368164459089975,7.1663484616815945,1.1364880141925835,0.23392284706831487,0.1326472452692024,0.1650606033176946,0.287258313417855,0.0018203745458285,25.085439483375154,1548435124.277603,19.88314201869992,15.475969913780236,9.12926686198907,4.802512577241068,36.52499103042186,0.0022849276822611,0.0021190808429523,0.0272570412022014,0.3837313748818188,54.70491409301758,1.021486452874943,0.9466119408607484,0.8393526077270508,76.61678314208984,0.9588050133389048,60.89795918367346,1.9928480386734009,0.645555853843689,-1.073710560798645,0.3714285714285714,0.1863082647323608,1.1868921220302582,1.4471806315218638,2.895464913656703,1.9622406546952216,0.7271779756281355,0.4767682890040143
7,7,7,7.608048698733919,0.0330917537212371,6.078318225120118,6.078318225120118,0.0002895540928875,1.272575855255127,0.205131501238868,0.1082245971939095,13.307742761526082,165.11892324444582,53.94576663332109,7.248447375032275,1.133968154126724,0.22260179001287367,0.1284140483955171,0.1605428485629836,0.2810321607355232,0.0015359865351314,25.375433544688647,1250799483.3867998,20.032963831569266,15.787607709562549,9.195795664922782,4.858470101549278,30.50238059560949,0.0019168093753449,0.0018020023539264,0.0266284104830299,0.3756024990618523,38.43052673339844,1.1772479366181836,0.9414784908294678,0.7361628413200378,42.150367736816406,1.0774649512926768,53.30612244897959,1.9835079908370967,0.5845345854759216,-1.257009506225586,0.3224489795918367,0.1607970148324966,1.3135450184345243,1.4534079754140805,2.912465127399113,2.004892217419573,0.717580484724852,0.4681488097462713
8,8,8,7.616098561285533,0.0306577980518341,5.634988745272603,5.634988745272603,0.0002114137187163,1.4084126949310305,0.3080983365745047,0.1501490540610262,11.102458166933763,222.6249587732492,44.18762163102071,5.928483150579352,1.1303309601181546,0.1622988671391585,0.1773631459595623,0.2132523402716201,0.3652295530823116,0.0019800567232088,20.60835881945309,1626083918.3814824,38.50352045829189,42.00171379788712,21.165608343307888,13.099353919503384,986.0281484287428,0.0021373095534293,0.002085640164541,0.03071645455284,0.2926183101262326,85.21971893310547,0.9568302495556508,0.9620123505592346,0.9156898856163024,146.7625274658203,0.940289496272206,62.44897959183674,2.0185911655426025,0.6934492588043213,-0.9002553820610046,0.3779591836734693,0.2195961028337478,1.0582056045532229,0.9498679097980356,5.42260289618459,2.251148391960528,0.7723230493269746,0.5699113549986674
9,9,9,7.57922289907302,0.034139160066843,5.59577011973745,5.59577011973745,0.0001469394519517,1.543405532836914,0.1978650827881675,0.1134770367098209,12.910881167921804,227.0716200492536,51.31135871988466,6.653386836496272,1.177171261265513,0.0498124865058448,0.1342038865472041,0.1693373168636403,0.2990740284824594,0.0017131055458179,13.687385516682909,1225379215.611611,29.06236803413729,26.901189927628984,14.076253877310211,8.880510743490813,155.9306440997684,0.0019006366601317,0.0018568414346944,0.0251738991219753,0.2310145438153353,24.38329696655273,1.5328460473254468,0.9414784908294678,0.8520205020904541,43.81477737426758,1.4268338989893012,39.6734693877551,1.978533387184143,0.5665836930274963,-1.265878200531006,0.2293877551020408,0.1284806132316589,1.2731817662715912,0.5824582275545283,4.314912590026635,2.1413124276474838,0.7341241275468783,0.5012303883586615
