,Unnamed: 0.1,Unnamed: 0,model_id,middle_layer_entropy,weighted_shortcut_score,shortcut_drift_x,shortcut_reliance_x,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,edge_start_ratio_deep_vs_shallow,shortcut_vs_local_ratio,shortcut_vs_local_ratio_1,shortcut_vs_local_ratio_2,shortcut_vs_local_ratio_4,shortcut_vs_local_ratio_5,edge_start_ratio_deep_vs_shallow_1,edge_start_ratio_deep_vs_shallow_2,edge_start_ratio_deep_vs_shallow_4,edge_start_ratio_deep_vs_shallow_5,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v1,logit_contribution_ratio_deep_vs_shallow_1,logit_contribution_ratio_deep_vs_shallow_2,logit_contribution_ratio_deep_vs_shallow_4,logit_contribution_ratio_deep_vs_shallow_5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,test_rankme_id,test_alphaReQ_id,val_id_acc,val_id_f1,test_rankme_location_38,test_alphaReQ_location_38,test_ATC_location_38,test_EMD_location_38,test_AC_location_38,test_ANE_location_38,test_acc_location_38,test_f1_location_38,sharpness,shortcut_vs_deep_ratio,shortcut_vs_deep_ratio_1,shortcut_vs_deep_ratio_2,shortcut_vs_deep_ratio_4,shortcut_vs_deep_ratio_5
17,17,17,17,6.782690053409478,0.0565398707985878,2.7507444085141497,2.7507444085141497,8.448938115179772e-05,0.926838219165802,0.0710984119772392,0.058046281496185,10.101382874144006,116.5903986750036,30.40333327528065,7.65187337816521,2.5358859830995946,0.0259396600480723,0.0432379989693932,0.0894719217846579,0.1609966448518101,-7.22991188171207e-05,0.889032301065098,0.8284214253651571,2.138955094769419,1.3031052553370648,1.144593125235268,1.1014161441172297,1.0966283680396078,0.0007457402151693,0.0006840616599994,0.0263453305553563,0.0420538048326306,6.257339000701904,1.574399010545966,0.6498973369598389,0.2197429537773132,7.2636942863464355,1.5499538461138251,20.89093701996928,2.043916940689087,0.5410476326942444,-1.221236228942871,0.1090629800307219,0.0806019306182861,0.153251439332962,0.4809943069736861,1.1574398041318417,0.7514451987344415,0.5778104231348681,0.4903250861075834
18,18,18,18,6.324343120913245,0.0206540841609239,4.551621756892756,4.551621756892756,0.0,1.165626049041748,0.0524389233496924,0.0668889407365295,4.894865800312419,24.0884693470455,10.80800851702134,3.666085979541599,1.5537216909054736,0.0971143944023192,0.0480000951763924,0.1010750178741923,0.1644021603895847,-0.0001479257789327,0.503481656624399,0.6111283829659693,0.3790784593225293,0.5151709065031006,0.6888587298879683,0.7557473187347827,1.1204940830141417,0.0002052290048482,0.0002046402795485,0.0314648798604939,0.0526509912555129,69.49268341064453,1.0646440972929987,0.7885010242462158,0.4316101372241974,47.95712661743164,0.9104200624099342,49.15514592933948,2.087774515151977,0.5473403334617615,-1.1777267456054688,0.2032770097286226,0.1436146050691604,0.9141066074371338,0.6521850742804126,0.2942107883015459,0.3400286988010538,0.3641830357304498,0.3605604466399585
19,19,19,19,7.481862767604293,0.0185406021773815,6.025512136376716,6.025512136376716,0.0002464981043885,1.585920333862305,0.139068418430987,0.1188871868472852,13.62997040737097,145.4611590475979,46.93569932218551,7.543270593864976,1.3455988928069282,0.1105453981151626,0.1229502114606176,0.1752829715720908,0.2882177472176276,0.0009107791033149,6.314350278445181,40.21118515427852,15.621455910937076,10.950583938130118,6.553989262462393,4.478347742138622,19.326551410686903,0.001123229924655,0.0010433282018986,0.0249091063670051,0.2826166282664622,69.49268341064453,1.0646440972929987,0.7823408842086792,0.3901507556438446,47.95712661743164,0.9104200624099342,44.29083461341526,2.080986738204956,0.5242691040039062,-1.2188680171966553,0.2590885816692268,0.1528863161802292,0.8988918662071228,1.0295610388583052,3.088723873294631,1.9730337390880937,0.8864158036675179,0.5247895631162778
20,20,20,20,7.510130407510457,0.0181661285459995,5.996302261430763,5.996302261430763,0.0001629091784707,1.6567655801773071,0.1243066033622952,0.1145720257245673,12.908754839404144,150.75421980453206,45.654813443644606,7.475046905436167,1.38363249590807,0.1050715500078893,0.1167859936459157,0.1714441398245478,0.2850117421977771,0.0008882891668093,6.741029781940893,766453909.8186651,16.251274326051387,11.58313005230259,7.199613246146771,4.980570422443101,17.99282846249911,0.0011139706272018,0.0010325162847806,0.0232572999196741,0.2865690145926057,69.49268341064453,1.0646440972929987,0.8039014935493469,0.4272196590900421,47.95712661743164,0.9104200624099342,51.45929339477726,2.0967533588409424,0.5786548256874084,-1.1136785745620728,0.2626728110599078,0.1595614552497863,0.89615598320961,0.9491572890726792,3.0734682382623744,1.8370318830050527,0.865438275554501,0.5286825233643924
21,21,21,21,7.490604989199556,0.0235988646745681,5.926018808078764,5.926018808078764,0.0002403660073468,1.6953951120376587,0.1306751468511833,0.1154557072265077,13.344194304238936,148.5330701901907,45.29451487473921,7.61468777114136,1.4435993223261254,0.1137371468685843,0.120109830188957,0.1730302238246209,0.2898738544711076,0.0012637077490467,6.735637571652537,1039297188.9814364,18.12438192403483,10.832609828481996,7.09516254695166,4.495922489257784,38.58487191302752,0.0015632460234513,0.0014509282541865,0.0239505239628846,0.2843413869557947,69.49268341064453,1.0646440972929987,0.802874743938446,0.4247481524944305,47.95712661743164,0.9104200624099342,50.58883768561188,2.091923475265503,0.5689943432807922,-1.137938380241394,0.250384024577573,0.1518163681030273,0.8955751359462738,0.9884582592082218,3.3054752973781385,1.8934517160902304,0.889668635887962,0.5491510289090263
22,22,22,22,7.483306549798888,0.0220708325505256,5.992178920634143,5.992178920634143,0.0002009511408687,1.6639312505722046,0.1299026620986117,0.1143946772398316,13.739230695064377,153.1246102011863,46.831044929941,7.793084290950296,1.4533946133263629,0.1127375396707535,0.1191677465743308,0.1710043887370806,0.2871662955216307,0.001171463885548,7.0052049224890895,951734371.483326,18.443932771487844,11.20702907904069,7.373919213172181,4.680232907083172,34.83170236829015,0.0014384656331998,0.0013424343677712,0.0240283478329882,0.2838406313365649,69.49268341064453,1.0646440972929987,0.826488733291626,0.5438910126686096,47.95712661743164,0.9104200624099342,59.54941116231439,2.106367826461792,0.6191601753234863,-1.022667646408081,0.2334869431643625,0.155192032456398,0.9064150750637054,1.010485223305403,3.394253223471406,1.951782487949506,0.9011515337177336,0.547351375663655
23,23,23,23,7.495006080144295,0.0290950872004032,6.015335926894177,6.015335926894177,0.0003127138370473,1.489099621772766,0.1277780599220442,0.1140166342630588,12.91625128695505,145.30353042850635,43.23549675858935,7.392168031545219,1.4325360946361183,0.1109807964726603,0.1179911036407391,0.1723097600238476,0.2897884566947705,0.0014666501127251,6.1670901399275175,1188697082.3979936,16.72329876487165,9.65034228991463,6.49962295951056,4.036156208284518,46.518787827477055,0.0018448822567336,0.0017139067839195,0.0235330822582295,0.274960826651263,69.49268341064453,1.0646440972929987,0.8151950836181641,0.4897706210613251,47.95712661743164,0.9104200624099342,54.787506400409626,2.089931011199951,0.5903921127319336,-1.1066585779190063,0.2242703533026113,0.1487129628658294,0.9009985327720642,0.948829582726808,3.138831208990396,1.7771709862721818,0.8647325091651488,0.5465399206047826
24,24,24,24,7.4856255348413,0.0247718151658773,6.061509924245133,6.061509924245133,0.0002519318277336,1.3638930320739746,0.1277005241305404,0.1138458577051753,13.331771572234809,149.90011592569863,44.54568788521162,7.57852444863874,1.429613264556622,0.1094008941467291,0.1171300601474894,0.1717496390349232,0.2878576724675262,0.0012017059714679,6.626116301029355,959544224.315323,17.691930463253378,10.255461819709716,6.985075375062079,4.3458947863242665,37.73070935688252,0.0014919718564243,0.001396506273906,0.023776565337707,0.2717951245936546,114.86338806152344,0.9165019123611244,0.909650981426239,0.6319202184677124,128.34580993652344,0.8495480307197988,68.56118791602663,2.0974349975585938,0.7116347551345825,-0.8001039624214172,0.3189964157706093,0.2025124281644821,1.108794987201691,1.5592015427717998,3.207136125873191,1.82633262493412,0.8824202368249238,0.5430590928510639
25,25,25,25,7.617949564223687,0.0381219834089279,6.421816560281796,6.421816560281796,0.0001067426201188,1.6773717403411863,0.1335264399551222,0.0849224673338728,11.70939388152306,239.86434531075383,40.36918753903478,6.492756172928192,1.0403463959355013,0.1111697217251882,0.0962640453228509,0.1266790577392633,0.220939503260797,0.0020516970220825,11.664803943151089,1396288011.16487,28.855449579865763,22.023528791770463,12.008263704587076,8.87907800374422,69.90680534704957,0.0023101537487661,0.0022169087941108,0.0194488601603904,0.2568647550797915,60.063438415527344,1.021643426416562,0.9034907817840576,0.615178644657135,40.30463409423828,1.0338773915451485,61.69994879672299,2.0882301330566406,0.6709627509117126,-0.9280461072921752,0.3251408090117768,0.1992240846157074,1.0832326114177704,1.477397910091257,4.747317378788904,1.4457001055310308,0.6065645088678367,0.3692182274338748
26,26,26,26,7.554971178093329,0.0367579273879528,6.418054823089274,6.418054823089274,0.0002054614233202,1.594057321548462,0.1170282739874719,0.0962817169752716,12.768340347092602,260.6756700703134,43.28506232877778,7.422853569670911,1.1701183892129938,0.1190747316544866,0.1067625146897026,0.1366697938912761,0.2404493760506339,0.0016672861174313,12.11025808443965,1255503480.9338396,35.948011065988574,23.72864323189395,12.417891753079005,9.128668095003528,190.0938015348848,0.0018635214526909,0.0018016996121161,0.0217940133934142,0.2275152811623139,140.85191345214844,0.8841544181127354,0.9507187008857728,0.7917441725730896,153.73094177246094,0.8053312463099979,82.07885304659499,2.130955934524536,0.8136222958564758,-0.5207093358039856,0.3865847414234511,0.2228293120861053,0.9965368509292604,1.4357762156443412,5.983113166999617,1.8039972892659948,0.7413963145112568,0.4206569189494853
27,27,27,27,7.574677885955847,0.0789486542344093,6.469777028028877,6.469777028028877,0.0004203375792712,1.5185904502868652,0.0777221578575035,0.1001917418355973,13.270778708793037,254.99022012783405,50.05051973342423,6.387343803757728,1.0860353579184348,0.118104778492298,0.1061133984764921,0.1481454631991363,0.2851077277542129,0.0032413155587747,5.71841671012395,2614298158.7327085,65.9374239754078,35.20402919099212,18.252403230542143,11.297417112679607,-66.42866758957415,0.0034868235334215,0.0033504675797217,0.017678696548984,0.1969617970935376,38.7470588684082,1.324296010457972,0.909650981426239,0.6323354244232178,38.17628479003906,1.2500464210519642,63.799283154121866,2.134306192398072,0.7045606374740601,-0.8271088004112244,0.2037890424987199,0.1082384958863258,1.157496303319931,0.8284707576470391,5.521330361519544,1.8537334671298125,0.6341240909534549,0.4627976223833127
28,28,28,28,7.38945993166493,0.0474472194910049,7.8659767250655,7.8659767250655,0.0002773310880002,1.5730435848236084,0.0529785756412701,0.064332868173826,14.081029856891451,295.7920232499597,54.45751032365778,5.853630504446268,1.029923875163926,0.0714683485949062,0.0774643983908199,0.1036180990060901,0.1995676241746784,0.0009959544490243,7.492950491019894,527789870.83002,16.086556532802067,13.23686092487722,7.857484264178794,5.852070790082269,36.63267970371282,0.0012052617259712,0.0011312312899178,0.0136658026921455,0.164870724023462,110.36135864257812,1.0094988684843276,0.9671458005905152,0.9258636832237244,118.57210540771484,0.9807235931231698,87.3015873015873,2.176780462265014,0.8492844700813293,-0.3928410112857818,0.3794162826420891,0.1726057827472686,0.2972793579101562,1.3557855240645496,3.704452688047144,1.466496579398084,0.4633017274040667,0.3377109192161144
29,29,29,29,7.556607318366453,0.0670275539159774,5.9381289520304685,5.9381289520304685,0.0005076316738268,1.4897706508636477,0.1393554866997053,0.1433905436489861,12.408869629521892,173.20567898113418,42.79396288210411,5.787904268076133,1.1220016797468293,0.1485944923417452,0.1544396188347894,0.2082489207068148,0.3214379844724115,0.0028790503689464,6.457559783498862,1887523289.042292,33.39015477743468,35.24019314296039,20.9494453458017,14.134184980840717,151.668591834004,0.0031267805683228,0.0030624003308048,0.0295329413259735,0.2076322024308054,10.477466583251951,2.259659223636455,0.7433264851570129,0.3031274378299713,11.601633071899414,1.944747906084032,55.40194572452637,2.0459141731262207,0.5402486324310303,-1.1945945024490356,0.187916026625704,0.1066064462065696,0.6407681107521057,1.1052185662268972,5.097354261664369,2.373736835428048,0.8125572324289969,0.5161740096772078
30,30,30,30,5.813461250579936,0.023060780018568,8.878650593331141,8.878650593331141,0.0001292324798214,1.106342077255249,0.3819443115302587,0.1995048809188471,11.496274227399931,74.6436079289508,27.1987788385006,5.9752550120934105,1.0604067843867038,0.0117544622712846,0.159779694885574,0.2603029617130038,0.3681440885385504,0.0005048283861679,2.799674457818885,492741704.4200411,1.5638282246115751,18.47887629777783,17.00034159001513,13.042599114586377,171.53591232824306,0.0005907902718575,0.0005852048870309,0.0818266242804909,0.23684160211849,7.100247859954834,1.5375847630984916,0.6160164475440979,0.1889998018741607,6.519371032714844,1.4629429348255678,2.61136712749616,2.066735029220581,0.500115156173706,-1.260705828666687,0.0829493087557603,0.0659684836864471,0.0966341197490692,0.3503302591505615,0.4066919839869188,2.299720092910043,1.1314327811383558,0.5544200965462242
31,31,31,31,7.331233161827791,0.0185362733900547,6.941851830900527,6.941851830900527,0.0003777984256885,0.9431602954864502,0.4472590360175023,0.0902484785209912,5.282873255365946,58.70640482459874,15.457538209537152,3.4904002536578616,1.1181838119461425,0.0071474638137258,0.1023996830087879,0.1339775841314899,0.2273551666958048,0.0002805353707249,2.251295067926074,2.603068906028988,0.1516212479255647,3.011346477426971,2.297371094223966,2.155568847119757,2.4414889974749148,0.0005150614494464,0.0004929420864225,0.0399772023539045,0.191072610616248,7.100247859954834,1.5375847630984916,0.6149897575378418,0.1877291351556778,6.519371032714844,1.4629429348255678,2.867383512544803,2.062800407409668,0.5039193034172058,-1.2747958898544312,0.0829493087557603,0.0614220090210437,0.0958350002765655,0.381541764851065,0.1207860281271676,0.7767364457644814,0.404819190990232,0.3923721891796366
