,Unnamed: 0,domain,edge_start_ratio_deep_vs_shallow,srcc,pearson,cosine,residual_norm_L2,residual_norm_Linf,kendall_tau_c,kendall_tau_b,abs_srcc,abs_pearson,abs_cosine,abs_residual_norm_L2,abs_residual_norm_Linf,abs_kendall_tau_c,abs_kendall_tau_b,weighted_jaccard,binary_jaccard,spec_L2,spec_Linf,degree_dist_L1,mcs_approx,laplacian_spectral_dist,netlsd_dist,motif_counts_dist,degree_distribution_dist,ged_approx,trim_srcc_w,trim_srcc,trim_tau_b,trim_rbo,trim_sign_agree_w,model_id,AC,ANE,ATC,EMD,acc,alphaReQ,bacc,f1,l2,rankme,layer_vec_L1,layer_vec_L2,layer_vec_Linf,layer_vec_Lp,layer_pearson,layer_spearman,layer_spec_L2,layer_spec_Linf
10,10.0,hospital2_slide26,0.0121225632505987,0.2387358475489631,0.7552545245986385,0.7551787328264752,0.0800557970994372,0.0694245849736034,0.1795869761073181,0.1795869766176022,0.5975919105519224,0.7699996228447553,0.7692926191756236,0.0798487821362688,0.0694245849736034,0.4276244210434892,0.427624423472223,0.1124568178339115,0.1964285714285714,0.2665889030348426,0.1326986853544565,1.3503373666713203,0.9925373134328358,0.5366902349659101,0.0582775333083687,0.0976225261191598,0.0645590282427114,,0.3390927477918515,0.0417721694526487,0.0373822340069397,19.396653416533137,0.9999999999977658,0.0,0.996886432170868,-0.0149129489436745,99.8427260812582,2.1383676528930664,0.8689384010484927,0.8903066524938533,0.4992469879518072,0.4649368822574615,479.09810160932346,159.0005645751953,0.0098149417281603,0.0030909014543877,0.0023906958602654,0.0030909014543877,0.3627100665337276,0.8150617229714889,0.4869965585980371,0.4316131852073025
11,11.0,hospital2_slide27,0.0140755147898384,0.2248167951968397,0.7379814387798803,0.7379103183469274,0.0755461209469834,0.0624013249762356,0.1700706461519593,0.1700706466352033,0.5919731900401224,0.7773641622457627,0.7781784702109766,0.0749521867385115,0.0624013249762356,0.4227582728731576,0.4227582748751069,0.1068739120145215,0.2217391304347826,0.1912142097964219,0.0966112330943554,1.2014976115770628,0.9572953736654805,0.5104022313132796,0.0546736785152131,0.2874677836073324,0.1170452796402026,,0.4171489241060653,0.2231359591178391,0.1637538591037556,16.764432427785746,0.9999999999983332,0.0,0.9955020546913148,-0.0157911982387304,99.7,2.141218662261963,0.97725,0.8512840447301617,0.5406881871149279,0.5690017342567444,479.09810160932346,176.6604766845703,0.0121247806602392,0.0032497743302197,0.0022176443863101,0.0032497743302197,0.3646910853593257,0.7664301717699776,0.5165176284783082,0.4696207788038115
12,12.0,hospital2_slide28,0.0524018453818822,0.2802399248311001,0.6335074466293101,0.6333505010927606,0.0523119512141916,0.0420347531326115,0.2164840792752944,0.2164840798902928,0.6057090057573493,0.6994247206051566,0.7012701040689087,0.0512875579304196,0.0420347531326115,0.4492083018629955,0.4492083044155618,0.207736993050444,0.2146118721461187,0.278905736955388,0.1789064408907735,1.1470924016967448,0.962406015037594,0.4673186279582264,0.1490938531327163,0.1952529296155101,0.0750866331491799,,0.4697643575838369,0.1967719047305372,0.1384845091452034,19.240984473316946,0.9999999999978136,0.0,0.8862766027450562,-0.2573662400245666,86.6,2.1656806468963623,0.60275,0.8987834496769939,0.7643132601601899,0.5667523145675659,479.09810160932346,180.0482635498047,0.0078398229517122,0.0021252129438232,0.001531916201546,0.0021252129438232,0.5711668160664116,0.907031147036858,0.1646581680245885,0.1501656142924
13,13.0,hospital2_slide29,0.0226735009247049,0.1841645661320236,0.7592999159767355,0.7591586818839225,0.0682390435758591,0.0493273925967514,0.139972043132881,0.1399720432654397,0.6073653389098879,0.789869221676843,0.7909329035925355,0.0677635727380068,0.0493273925967514,0.4350612163374469,0.4350612183976561,0.1094559692694079,0.1751152073732718,0.4049205408544473,0.2103120344940677,1.2717375082753757,1.0,0.7220862305407687,0.0407271506439595,0.2025936184539962,0.0932733210883175,273.0,0.3928295307517473,0.1856774285783519,0.1422674614214192,17.618549861438513,0.9999999999983292,0.0,0.9473537802696228,-0.1297793686389923,94.55,2.1735260486602783,0.54125,0.8967051434080595,0.5665743340145813,0.4539990127086639,479.09810160932346,187.73843383789065,0.0114687403197156,0.0029891834226721,0.0018323665126506,0.0029891834226721,0.3772109564137922,0.843155559460528,0.3911906818564613,0.3473966027629728
14,14.0,hospital3_slide30,0.0189826628219168,0.2212055018235079,0.8132088950895916,0.8130999723721408,0.0474448046234589,0.0354389031417667,0.167896129943975,0.1678961304210746,0.6098926151753429,0.8307519727659357,0.8302281630640315,0.0471720811263451,0.0354389031417667,0.4523084661675317,0.4523084687375165,0.1585129946342469,0.2376681614349775,0.1751052265835989,0.1257590069941633,1.259774527817137,0.9782608695652174,0.3599059388542426,0.0437845459641278,0.3977112659938795,0.1249128637082669,,0.382872931360408,0.089387804841223,0.0809890492589869,22.5040977151774,0.9999999999971938,0.0,0.9978126287460328,-0.0084597487002611,99.9,2.161486387252808,0.998,0.950396131585052,0.642481485456692,0.6661658883094788,479.09810160932346,158.93309020996094,0.0073643120991141,0.0022252047184052,0.001455451487591,0.0022252047184052,0.4008839086229724,0.8935114000790757,0.2442313966881553,0.2025853114520235
15,15.0,hospital3_slide31,0.0334186090061609,0.2664999993496246,0.6186947863849604,0.6185871715487581,0.0103434398979662,0.0042375167831778,0.2066228283523072,0.2066228289392129,0.6346443777488314,0.7236299440846136,0.7279646854058416,0.008995565087002,0.0042375167831778,0.4587476590761619,0.4587476616816632,0.2108891793984666,0.1784037558685446,0.4206435394155644,0.1838339538503281,1.1456304080165591,1.0,0.7813156467067323,0.0765156288357133,0.3009516359658206,0.1087809373491761,257.0,0.2196348864123299,0.050617910523511,0.029375321679788,21.855348863010835,0.9999999999949846,0.0,0.9941084384918212,-0.0155988791957497,99.3075591459896,2.169469356536865,0.9838430467397576,0.8713590134842141,0.7723577235772358,0.8484784960746765,479.09810160932346,163.5071258544922,0.0024915653180241,0.0011325699685692,0.0010812976221139,0.0011325699685692,0.4197625447307521,0.8865812942055089,0.3202038209418103,0.262106422182865
16,16.0,hospital3_slide32,0.0967799002540138,0.6833518247601521,0.9092083355014698,0.909185156693648,0.0099655546447456,0.0070207263343036,0.5554422146691024,0.5554422162474667,0.6493169720713122,0.9116299303529706,0.9123506776484916,0.0098808905482572,0.0070207263343036,0.5663609678806841,0.5663609705626563,0.4674609940539079,0.4974358974358974,0.0930189963378061,0.0747876118834941,1.0983744766863566,0.8287671232876712,0.2879603860994937,0.0292113589492291,0.1113537605539302,0.0909178283872127,,0.6256523791872822,0.4645966579632574,0.3203952023095283,31.1593738512448,0.9999999999954944,0.0,0.9928674697875975,-0.0224206522107124,99.475,2.174875497817993,0.982,0.9079660987076208,0.9638664739186592,0.9751869440078736,479.09810160932346,172.51925659179688,0.0021403636579407,0.0006576424519641,0.0004961152819584,0.0006576424519641,0.8464062168223544,0.9511927250362432,0.0932191696631339,0.0799760770771004
17,17.0,hospital3_slide33,0.0320615339174856,0.27083672091221,0.6992745139724562,0.6991793197845432,0.009743199291064,0.0035546744475141,0.2093132004235875,0.2093132010179398,0.6180813223644566,0.7808765558240344,0.7838090261379834,0.008287046859574,0.0029692037496715,0.4595962713478925,0.4595962739557999,0.2832145335168408,0.2697674418604651,0.2451628071000484,0.129309706282158,1.1997320860892573,0.967032967032967,0.5156169277035287,0.0751270629425006,0.2814128506959752,0.1148808648180201,,0.279816822928072,0.0898620174358874,0.0531650778047426,23.20710316624801,0.999999999995031,0.0,0.9976315498352052,-0.0093880146741867,99.85,2.1603591442108154,0.9955,0.884657369127863,0.5525059823635955,0.5897809863090515,479.09810160932346,179.2763671875,0.0024335153758343,0.0011112062920867,0.0010633105893107,0.0011112062920867,0.4506197142515831,0.8935882792250582,0.2568027504967302,0.2093672371959183
18,18.0,hospital3_slide34,0.0166608792642605,0.3814053686774977,0.8256085521977521,0.82552638887938,0.0167327001846557,0.0112077132798731,0.2931844562317222,0.2931844570648456,0.6248610215644229,0.8376152252071897,0.8393014072716625,0.0164517144176375,0.0112077132798731,0.4512613244614473,0.4512613270258508,0.2510680821152237,0.2903225806451613,0.2322311089426867,0.1186655752730312,1.1064704142310395,0.9607142857142856,0.3709673558515229,0.0473938454969145,0.3396274214185401,0.1169628834834831,,0.3155805170393871,0.1727961424183364,0.140206325002236,24.24172690910945,0.9999999999966274,0.0,0.9934647083282472,-0.0197064504027366,99.49367088607596,2.180738925933838,0.9934177215189872,0.862386358394143,0.942861301211758,0.9584063291549684,479.09810160932346,196.4310607910156,0.0049078040756237,0.0014152848490877,0.0010691418193835,0.0014152848490877,0.40485795964647,0.8346000087861881,0.3067355868110424,0.2476494226148232
19,19.0,hospital3_slide35,0.018552906702851,0.3019572210842942,0.7478475689789487,0.7477686186919998,0.0296998864722028,0.0233174399472773,0.2308928854619225,0.2308928856805866,0.6133105285474806,0.7774833032314257,0.77921374591068,0.0291651313203576,0.0233174399472773,0.4560977193183205,0.456097721910208,0.2012190930925806,0.2536585365853658,0.5398969844002058,0.2454026308487062,1.2987338611419077,1.0,0.7557594292476039,0.0735837056932783,0.1949255235617455,0.1491773734150794,274.0,0.3691199815744616,0.1759110850699699,0.1399511890572677,21.76028215341505,0.9999999999972085,0.0,0.9978734254837036,-0.0087771462276577,99.9,2.1691970825195312,0.9725,0.8912315589075804,0.5299145299145299,0.5494683980941772,479.09810160932346,176.1542510986328,0.0064924481441584,0.0017238687909218,0.0010548865705003,0.0017238687909218,0.3962911692205271,0.8474937398409701,0.3484348488776506,0.2799377677886384
20,20.0,hospital3_slide36,0.029691802109091,0.203545402812016,0.4910356727563204,0.4909501302522502,0.0127273884742795,0.0062487098621204,0.1567547364848859,0.1567547364848448,0.6025138641865266,0.6295649975072934,0.6348679675625992,0.0107934366565643,0.0062487098621204,0.4468346971757506,0.4468346988684263,0.2027752910023401,0.1965811965811965,0.270555578729149,0.1413473577111691,1.1888666760746376,0.9928571428571428,0.5700828752426708,0.1252012804404677,0.659131963508364,0.1108027970924616,,0.2081466021076051,0.0080425493933575,0.0016038492381716,19.29181327579737,0.9999999999953608,0.0,0.9988716244697572,-0.0065646590664982,100.0,2.156638860702514,0.99925,0.8859794480207952,0.5,0.4998124241828918,479.09810160932346,169.72201538085938,0.0028175805238541,0.0011361990067554,0.0010671538237085,0.0011361990067554,0.4154488579405083,0.8865703114703687,0.3093009504766283,0.2414663626500775
21,21.0,hospital3_slide37,0.0385738836622513,0.2348369872182543,0.6764422095660515,0.6763325432844209,0.0103814642088865,0.0035376665182411,0.1820031707680225,0.1820031712852092,0.6355264802381478,0.7705537759124199,0.773883544297358,0.0086801754790913,0.0035376665182411,0.4597206881978071,0.4597206899392968,0.2315903852175634,0.2035398230088495,0.5013291637905652,0.2312614138172776,1.1303397496886585,1.0,0.6347616673288079,0.1239552198643295,0.2060499401033873,0.0628586347374942,,0.2533031156908398,0.0762475534497808,0.0446626202358313,21.698783944885744,0.9999999999954332,0.0,0.9969246983528136,-0.0115639045834541,99.925,2.168032646179199,0.99325,0.8533932340464309,0.734567327310575,0.8133654594421387,479.09810160932346,174.13046264648438,0.0027036882913642,0.001116850313058,0.0010530275311303,0.001116850313058,0.4437986311415394,0.908458902605105,0.314547244557963,0.2352602413287299
22,22.0,hospital3_slide38,0.1170834514255129,0.5823035587194824,0.7305213134929985,0.7305826921296749,0.0121660881862167,0.0049213405582122,0.4641401283914407,0.464140129710263,0.6627365145089034,0.8157135370037658,0.8184668922068632,0.0103429126567529,0.0049213405582122,0.52147727096304,0.5214772739260369,0.4305227641938732,0.4123222748815165,0.118089611556864,0.092427241704905,0.9856966579913644,0.825503355704698,0.3631313073936791,0.0282624318165425,0.2423946735563901,0.0935242112717162,,0.6117712234910799,0.4103379459088625,0.2870100284672276,28.291081185622826,0.9999999999963826,0.0,0.9581215381622314,-0.1011124402284622,95.475,2.204641819000244,0.8945,0.9465730206826822,0.9357258517261464,0.8439900875091553,479.09810160932346,171.45460510253906,0.0023838763576333,0.00053994856829,0.0002736281956178,0.00053994856829,0.9108028525408044,0.9770351008215086,0.0445399886388787,0.0290473376839491
23,23.0,hospital3_slide39,0.1288286721538689,0.6660383100698196,0.8018252956556663,0.8018629143902181,0.0106306049524571,0.0046095381258055,0.5394602625503507,0.53946026408319,0.7235827293222709,0.8630158389330691,0.8649792164350003,0.0091506022992115,0.0036580166779458,0.5610045971845928,0.5610046003724267,0.4950735165005103,0.4947368421052631,0.1682669087980701,0.1350123780956397,1.0519304765073365,0.926056338028169,0.2875659240968398,0.0542641058449921,0.5039003683611775,0.0925743004183841,,0.6726971542616884,0.4986691911067961,0.3535277862196181,31.702164544817304,0.9999999999962874,0.0,0.9773025512695312,-0.0576921068131923,97.4,2.215773344039917,0.94125,0.9249315830106218,0.9581838778427648,0.9309482574462892,479.09810160932346,138.48622131347656,0.0020152438995401,0.0004513518667585,0.000197950908104,0.0004513518667585,0.9428025376011726,0.9806703861529676,0.0719833822951389,0.0370688810215108
24,24.0,hospital4_slide40,0.0447647012362347,0.1811761606064003,0.7672029367913072,0.7671398153719223,0.0085375773843665,0.0032256202102871,0.1389262249801685,0.1389262253748814,0.6070818256954117,0.8500732137587441,0.8518621590941493,0.0073404491260329,0.0028624978585867,0.450025732533601,0.4500257350906154,0.2520683832270569,0.2207792207792207,0.4144577583040471,0.2393439741948251,1.1520731017020565,0.9716312056737588,0.7707819796149326,0.0768967415572288,0.4630101613066529,0.1010592686990282,278.0,0.2740651784521773,0.0835190548360304,0.0572203359530785,22.3318604387258,0.9999999999942814,0.0,0.9908745288848876,-0.0283046383410692,99.3,2.179632663726806,0.98375,0.9228685418539444,0.6252334572464053,0.6741033792495728,479.09810160932346,164.7291259765625,0.0027686162198368,0.0011314719521339,0.0010669874724183,0.0011314719521339,0.4986117341052115,0.9043952906031716,0.2518434920044025,0.1763571506919837
25,25.0,hospital4_slide41,0.0386502559475,0.1351325027279403,0.7796357339102066,0.7795968233593745,0.0091066887186487,0.0032385316008003,0.1038402788599784,0.1038402791550062,0.6040248482553398,0.833835562340227,0.8349083312298583,0.0078994162957864,0.0028495864680735,0.4473067290600041,0.4473067316008257,0.2826880020702287,0.2,0.2255672693404137,0.1335699220432585,1.2029298349414863,0.96875,0.2801310728867201,0.0846831650747802,0.1846809282250144,0.0829955244916834,,0.2756867164635779,0.0368715462238003,0.0177661917129654,21.583762148817065,0.999999999994729,0.0,0.9969590306282043,-0.0126400822773575,99.825,2.152348756790161,0.99025,0.9362431821071782,0.5680554278885928,0.6151939034461975,479.09810160932346,126.1328353881836,0.0022943631274584,0.0011023955276218,0.0010561523781338,0.0011023955276218,0.4788938973423447,0.9230769230769232,0.2422436398082871,0.192137952546772
26,26.0,hospital4_slide42,0.0218390667750953,0.2366381228049247,0.8237927797951078,0.8237496455392254,0.0377512644373483,0.0248786550946533,0.1809117617604596,0.180911762274165,0.6361839594701211,0.8454204648641935,0.8443419041051096,0.0374079738962172,0.0248786550946533,0.4594251867634333,0.4594251893708391,0.1751509832019131,0.2393162393162393,0.4233307827911559,0.1664300399844311,1.1361855021715548,0.9689655172413794,0.8079725522050654,0.1109727906969395,0.5242739096288279,0.0905364422009034,,0.3366179939915353,0.0355484105467542,0.0317981689845551,24.58343198351033,0.9999999999964594,0.0,0.9957961440086364,-0.016921978443861,99.875,2.1569089889526367,0.999,0.9531743054779608,0.8746246246246246,0.7997496724128723,479.09810160932346,130.9490509033203,0.0051670601241046,0.0016547451979613,0.0010525157862362,0.0016547451979613,0.4064884600745077,0.8947963800904978,0.253647812975882,0.2090085978234873
27,27.0,hospital4_slide43,0.0133255667511041,0.2747915861726385,0.8102051968600683,0.8101526080286595,0.0759569709644172,0.0570552651770412,0.2075682309558474,0.2075682315455173,0.5980938374697029,0.8221130680311829,0.8216406794590191,0.0757859661714637,0.0570552651770412,0.4286380986851691,0.4286381011202103,0.1127283690835608,0.2565217391304348,0.1432231443540079,0.0711282518336581,1.2181660868011344,1.0,0.3855874373592246,0.0461668313938656,0.2661250480508804,0.1235825250444447,,0.4405575975760498,0.1704699839461256,0.1356299266290265,22.60327457021768,0.9999999999980036,0.0,0.9930469989776612,-0.0258876271545887,99.675,2.1669421195983887,0.99925,0.9284510691181028,0.8747497497497497,0.8331456184387207,479.09810160932346,140.9893341064453,0.0109772229871779,0.0030905314045027,0.0020893956737971,0.0030905314045027,0.3677431639813333,0.7776215788780038,0.3895438277714601,0.3547178874084895
28,28.0,hospital4_slide44,0.031595697536832,0.2356243560527096,0.8235002739357711,0.8234579765995483,0.0248519648846269,0.015274238307029,0.1819551771416188,0.1819551776585842,0.6333343881277191,0.8507563868492323,0.8514842402136825,0.0243367133684848,0.015274238307029,0.4573951270066032,0.4573951296050097,0.2079616190427262,0.2624434389140271,0.3608212696442648,0.1750287975460033,1.2467714643042556,1.0,0.7090457978499151,0.0819082586006441,0.446766451924957,0.0730211189582693,285.0,0.3199599115639967,0.1182597547510418,0.0852453367619382,23.09343055103717,0.9999999999967776,0.0,0.99724018573761,-0.0130468625575304,99.9,2.1459524631500244,0.9985,0.9382383986466694,0.7915412905382815,0.8496240377426147,479.09810160932346,142.3922119140625,0.0047307121034278,0.0013733737395171,0.001040488151165,0.0013733737395171,0.4304814138191942,0.9022207090453808,0.3072174141497132,0.2659619536943702
29,29.0,hospital4_slide45,0.0443249302386916,0.1633714236113952,0.7820121503022417,0.7819742617319251,0.0088152610413628,0.0031050815123307,0.1258408671367615,0.1258408674943297,0.625182582789551,0.8357574216418244,0.8377915418309839,0.0076071145328474,0.002983036556543,0.4500066454944694,0.4500066480517428,0.299755268969935,0.2489082969432314,0.1318131261170075,0.1007086882077447,1.179958594989866,0.9475524475524476,0.2586596060441535,0.0530224042711652,0.3318232791417088,0.1108031593809199,,0.1627218000940201,-0.0008252659805976,-0.0074746578381514,21.03342151828851,0.9999999999952436,0.0,0.9855644702911376,-0.0437240228056907,98.95,2.177173376083374,0.9825,0.9420286473796994,0.8400063384053672,0.8936842083930969,479.09810160932346,141.91500854492188,0.0022892248517713,0.0011269042180037,0.0010860550727766,0.0011269042180037,0.4251101209958615,0.9241971620612398,0.3146038398416597,0.2491176753661297
30,30.0,hospital4_slide46,0.0218554634990369,0.1829292964808651,0.81700471024825,0.8169742012617285,0.033635713635465,0.0212252894416451,0.1380128503707625,0.1380128507628803,0.596999109354903,0.8476243232969296,0.8468666948190217,0.0331254582243568,0.0212252894416451,0.4411554381220044,0.4411554406272673,0.1736150283271873,0.2177419354838709,0.4076656959445954,0.1928159376322511,1.2521289640703406,0.9668874172185432,0.7353871543348718,0.1141179289464399,0.8030286220374513,0.1190369373391788,,0.324076494781482,0.0228655010862218,0.0175680380144348,22.75300064151261,0.9999999999964698,0.0,0.9965296387672424,-0.0141237564384937,99.925,2.1450862884521484,0.9865,0.9424859478756332,0.5180550754695241,0.5310831069946289,479.09810160932346,122.3415298461914,0.0050011838511734,0.0015272814264496,0.0010554580201274,0.0015272814264496,0.4128302176294005,0.8955541888151826,0.2594858288992905,0.1946856271019505
31,31.0,hospital4_slide47,0.1194165823610849,0.5231544682586153,0.8782639476720696,0.8782643554266522,0.0223013077348505,0.0146287428215146,0.4133352810186737,0.4133352818016697,0.6953216272640176,0.8914652592073565,0.8910547302552695,0.0220525664076427,0.0146287428215146,0.5137725627466699,0.5137725656663089,0.3455496654741494,0.4238095238095238,0.1207938627395105,0.0738814517641551,1.0943273004984415,0.9732441471571908,0.2436185881728097,0.0173534305933325,0.3470871331193101,0.1227483533170986,,0.5766577957283455,0.3389442798874252,0.2274607894033067,32.31003756547703,0.9999999999959258,0.0,0.976725697517395,-0.0614481680095195,97.75,2.174781322479248,0.95075,0.8802917465066827,0.9391144467983912,0.9476390480995178,479.09810160932346,146.26419067382812,0.0024051612087509,0.0008062858558173,0.0004888213549952,0.0008062858558173,0.802564535005003,0.9721038527434872,0.1269261546062371,0.0897656067099645
32,32.0,hospital4_slide48,0.0941686811161435,0.3699743802522089,0.4451433745405579,0.4453466523753226,0.0153053509600977,0.0099553447216749,0.2829200554037826,0.2829200562077383,0.6116954791459404,0.7000534169353833,0.703998514314934,0.0113167771847605,0.0063499247917206,0.4390210408259203,0.4390210433199459,0.2672851180452604,0.3363636363636363,0.2338832479968745,0.1471661151348572,1.0353837151147574,0.9727891156462584,0.4671934916133965,0.1128080638494221,0.1182450685045298,0.1756002457741541,,0.3896654293740681,0.1327541207566681,0.0887995426829268,23.616247712165062,0.9999999999957634,0.0,0.9037391543388368,-0.2208686769008636,88.6,2.1948113441467285,0.78275,0.8896764552665894,0.8713185753561661,0.618854284286499,479.09810160932346,165.04415893554688,0.0025354507985131,0.0007585075894512,0.0006385463560805,0.0007585075894512,0.8022307413063596,0.9097109344111056,0.1606298526212562,0.0970535050190186
33,33.0,hospital4_slide49,0.0229565336217422,0.255243125375038,0.2325893948051159,0.232671572889722,0.0876490912667373,0.0509641175158321,0.1953775248509395,0.1953775254061313,0.6045391234059725,0.5888352993863295,0.5941570200372739,0.0826553910610324,0.0455098222009837,0.4337408667943132,0.43374086884827,0.0691928470123976,0.2597402597402597,0.3869653731903414,0.1696482745506137,1.1245358475151883,0.979381443298969,0.4791619221984572,0.0937951211970314,0.4563897272295374,0.1009437814120413,,0.5303415580981781,0.3296541086178807,0.241423125794155,20.8615603020385,0.999999999999018,0.0,0.9433271884918212,-0.1470097303390503,94.825,2.1813576221466064,0.431,0.9382358250095908,0.5354442319059417,0.3644927442073822,479.09810160932346,175.42481994628906,0.0189859493815865,0.0043200677468158,0.0022462442569526,0.0043200677468158,0.3500248820840621,0.843364231428195,0.3616307429585239,0.3335147417938246
34,53.0,countour_stylize_transform,0.0696975733023996,-0.0061608304669571,0.6377101809952651,0.6377444575236519,0.0126575355522815,0.0068913610302843,-0.0054904102780346,-0.0054904102936352,0.5455394234675998,0.7941921183725049,0.7965720035529165,0.01253866102074,0.0068913610302843,0.3848124683413343,0.3848124705269136,0.0209157226326014,0.0956521739130434,0.1357515104460726,0.0703932357841073,1.203857226470823,1.0,0.3971388651327114,0.0508982610262341,0.5374065555408286,0.1373584546304121,264.0,0.4594603235521442,0.3338170298170299,0.2283563563563563,18.43922103351688,0.999999999993375,0.0,0.9944595098495485,-0.0328189097344875,100.0,1.80206036567688,0.5275,0.7839126753068195,0.5,0.3453355133533478,479.09810160932346,132.9468994140625,0.0043133300820897,0.001294557971189,0.0011157599376648,0.001294557971189,0.4564700818784467,0.884318850766595,0.2726212077363621,0.2352833063598214
