Unnamed: 0,model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_acc_art_painting,test_acc_cartoon,test_acc_sketch,train_acc,train_f1,val_AC,val_ANE,val_l2,val_EMD,test_AC_art_painting,test_ANE_art_painting,test_l2_art_painting,test_EMD_art_painting,test_AC_cartoon,test_ANE_cartoon,test_l2_cartoon,test_EMD_cartoon,test_AC_sketch,test_ANE_sketch,test_l2_sketch,test_EMD_sketch,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_0,inflow_from_1,inflow_from_10,inflow_from_11,inflow_from_2,inflow_from_3,inflow_from_4,inflow_from_5,inflow_from_6,inflow_from_7,inflow_from_8,inflow_from_9,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0,sharpness,test_ATC_cartoon,test_rankme_id,test_alphaReQ_id,test_rankme_cartoon,test_alphaReQ_cartoon,edge_start_ratio_deep_vs_shallow,edge_start_ratio_deep_vs_shallow_1,edge_start_ratio_deep_vs_shallow_2,edge_start_ratio_deep_vs_shallow_4,edge_start_ratio_deep_vs_shallow_5,shortcut_vs_local_ratio,shortcut_vs_local_ratio_1,shortcut_vs_local_ratio_2,shortcut_vs_local_ratio_4,shortcut_vs_local_ratio_5,shortcut_vs_deep_ratio,shortcut_vs_deep_ratio_1,shortcut_vs_deep_ratio_2,shortcut_vs_deep_ratio_4,shortcut_vs_deep_ratio_5
47,47,False,0.01,ViT-B_16-clip-openai,False,0.003,0.9878048780487804,0.9840726256370544,0.7241379618644714,0.688034176826477,0.643765926361084,tensor(0.9604),0.9526899456977844,0.7146489024162292,-0.9688644409179688,320.95817770599416,1.6578196287155151,0.39336958527565,-1.6476809978485107,320.95817770599416,1.6761668920516968,0.3474616706371307,-1.7246538400650024,320.95817770599416,1.7004450559616089,0.3802323341369629,-1.6769860982894895,320.95817770599416,1.7911384105682373,7.669868944588572,0.0507839284837245,38.22572326660156,1.20030722428055e-05,1.6544137001037598,0.2894567641431119,0.0005739968208732,33.242163965675225,33.260813260527215,34.08173994718629,83.75953033973308,175.64783529422235,274.2378040249992,0.0006063948434515,0.0005779587224949,0.0484415854363424,0.3541514300594221,0.0002251619443995,0.2035207748413086,1.812775731086731,22,4.886270407859277e-06,-2.805817317680355e-06,1.6083464367062582e-06,1386.7057139612511,4.685090760095075,2.9285652889758538,0.441135064968667,48.24,0.0467589260674785,105151260.5942136,1.6646240354436894e-05,22396,1.15187289751059,2.5514731194554114,0.0153118254702436,0.0009059106987049,0.008081807685964,0.5533848153330443,0.0003903371954749,-0.0002241412729965,0.0102637125036635,1316291.4050343386,0.0013297763344516,0.0153118254702436,0.0723682097242688,0.9290294051170348,6.99802185408771e-05,4.739257335662842,2.968071222305298,0.6624267101287842,1.0,0.0,0.1481619709855508,,,0.2975129230781463,0.6481240296891868,,,,,,,0.008422034115425,0.0459410131172418,20,45,0.2368421052631578,1.0,0.689863477601824,354.663894860167,0.0004289635021492,0.899577652498083,28,60,0.1587301587301587,1.0,0.3122873819082223,475.2277555586887,0.0002551268796373,0.8995188817452442,0.1004517328783363,0.0528819059862839,0.1116727340769547,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0002727569662965,0.002111897803843,0.0003742958942893,0.0002251619443995,136,0.3305399417877197,55.12820512820513,98.7016830444336,0.6985523498391042,102.55205535888672,0.7216022130325753,0.2199048470577102,0.1128467259738854,0.2147496441695066,0.2843940516431037,0.3811093999778737,12.548243317186598,263.0203233257407,54.46817542631229,6.921600388403249,1.4159454665184403,1.9875174185680424,9.388354205562013,5.261571821691287,1.5028879162290536,0.7968024235371238
48,48,True,0.0,ViT-B_16-clip-openai,False,0.01,1.0,1.0,0.7486631274223328,0.9090909361839294,0.8155080080032349,tensor(0.9574),0.9486801624298096,0.8030679225921631,-0.7120301127433777,322.4423375629199,1.67104172706604,0.4876594841480255,-1.4661235809326172,322.4423375629199,1.6854851245880127,0.5110527873039246,-1.4453496932983398,322.4423375629199,1.7092100381851196,0.4821297824382782,-1.4799901247024536,322.4423375629199,1.7936066389083862,7.686194279492177,0.0833547934889793,46.839622497558594,5.559883538808208e-05,1.2993104457855225,0.4135402411734594,0.0011830509053232,30.976132242349795,30.983966570213106,31.546857651423583,81.52163969661362,183.71307029432268,1125.0514180114153,0.0012447158676867,0.0012286853407648,0.0643464823667217,0.5328021126721885,0.0005145319737493,0.1863477081060409,1.8323376178741453,22,9.0623646343738e-06,-4.723891810652331e-06,4.01969314213759e-06,1194.60155101876,5.137457463990319,2.7896669060521844,0.4490414248553998,48.66666666666666,0.0188910786251746,47763348.41418185,2.5393461185745377e-05,1833,0.985079321059422,2.540357395902574,0.0124419279907084,0.0013634437829179,0.0068908661025385,0.6002093036698871,0.0004684859185,-0.0002442052215035,0.010742439312271,923931.4581963551,0.0013127345345702,0.0124419279907084,0.0704842752147078,0.8567255139350891,7.739050488453358e-05,4.103784084320068,3.009438991546631,0.6285519003868103,1.0,0.0,0.2113107179449975,,,0.0954804924063211,0.8518015888385213,,,0.0167618166745841,,0.0070024003304052,,,0.0289537017501681,21,47,0.2238095238095238,1.0,0.5117734404134524,408.9161493382334,0.0004656716031099,0.7074454932189927,21,47,0.2238095238095238,1.0,0.36374980556772,388.6028797393982,0.0004807323760765,1.1049235370852684,0.0938154848478694,0.049216371291518,0.1326116085933259,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0005693709827028,0.0032202515285462,0.0007074939785525,0.0005145319737493,121,0.4272582530975342,100.0,83.4190902709961,0.7931064833781931,53.50231170654297,0.8731361405809441,0.344719783597976,0.2136359547487845,0.3434796508990201,0.4207593681184692,0.5297831487926836,12.582122617511148,226.9061742674629,54.55086024879912,7.749816652440926,1.6671486343200788,2.7206957224367248,14.151626400784364,7.268221540506332,2.1393353400329342,1.0902879917576294
49,49,True,0.01,ViT-B_16-clip-openai,False,0.01,1.0,1.0,0.6631016135215759,0.7914438843727112,0.8181818127632141,tensor(0.9627),0.9552450180053712,0.772369384765625,-0.8090359568595886,322.4422152391486,1.658517837524414,0.4606430828571319,-1.4995055198669434,322.4422152391486,1.6849008798599243,0.4655742347240448,-1.5073299407958984,322.4422152391486,1.706029772758484,0.455758661031723,-1.533148169517517,322.4422152391486,1.795198917388916,7.631551980998681,0.0742143914103508,38.82070541381836,5.516120882020914e-05,1.3081436157226562,0.5726403982876517,0.00090690899713,33.32463204507674,33.3365051180552,34.02666789588506,88.78154150944832,160.82963984926795,153.11213373254694,0.000954311035997,0.0009469259395302,0.0797108380663783,0.5783179459872827,0.0003663228999357,0.1843403577804565,1.8323173522949217,22,5.739275204772583e-06,-1.2824405074271853e-06,1.6987157684040694e-06,1144.8577628625198,4.684071419641743,2.8082441133999283,0.4229754739600048,36.0,0.0184892196670702,63568369.24302227,1.904139525532418e-05,9333,1.128809778989641,2.668691833469762,0.0206477732793522,0.0010350053605169,0.0103223100886652,0.565243350723805,0.0004793863614729,-0.0001071188585335,0.0118516271852571,761048.6802317817,0.0015904770393927,0.0206477732793522,0.086451240165902,0.7349445819854736,0.0001255071256309,4.254749298095703,3.027789831161499,0.6235566735267639,1.0,0.0,0.220596231278104,,,0.0368023120075291,0.9245825253997018,,,,,0.0135664049324729,0.0151728830206479,,0.0098758746396481,18,35,0.2287581699346405,1.0,0.5856741358844988,363.3627278903885,0.000427095041495,0.5139387330351579,22,50,0.2164502164502164,1.0,0.3180819768020726,324.73875428687603,0.0004864819895317,1.2614899183547532,0.1122856743050444,0.0594823447471093,0.2184806613852999,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0003739077073987,0.0021083666943013,0.000437492650235,0.0003663228999357,121,0.4030791521072387,100.0,83.4190902709961,0.7931064833781931,53.50231170654297,0.8731361405809441,0.3933829886451784,0.270770150402208,0.4233201679192408,0.4701081765462028,0.5544210212267725,13.85043535693436,211.97354941279863,55.31374858630831,8.752890546091342,1.7308117551000108,3.22206388174545,15.34226004268481,8.487665342183563,2.5287770458640146,1.1278148352666502
50,50,True,0.0,ViT-B_16-clip-openai,False,0.01,1.0,1.0,0.6798029541969299,0.7948718070983887,0.8015267252922058,tensor(0.9485),0.938399851322174,0.7611207365989685,-0.8420028686523438,322.442240149584,1.6586947441101074,0.4560193121433258,-1.5125021934509275,322.442240149584,1.683565616607666,0.454643577337265,-1.5326610803604126,322.442240149584,1.705292582511902,0.4403122365474701,-1.5690096616744995,322.442240149584,1.7949930429458618,7.624203577412298,0.072765439748764,37.872806549072266,5.358549196898821e-05,1.3049196004867554,0.5538291599259039,0.0008671194656434,32.04447174821639,32.05594150738703,32.75129992176088,82.81617613824771,151.24224898209297,140.2158798767698,0.0009144557508733,0.0009071900630175,0.0780466484765108,0.5732317767568946,0.0003425159666221,0.1847681105136871,1.82929790019989,22,6.90025124776125e-06,-1.107929513854058e-06,1.5689674339257474e-06,1166.3586607649063,4.633749046995082,2.818904315462646,0.4264386459057936,36.0,0.0202949059262359,62874525.00758916,1.7947446498603826e-05,11316,1.1253064775106587,2.6785403114139377,0.0205465587044534,0.0009837197894084,0.0101970560303893,0.5654093854909225,0.0005889195064964,-9.455905576654623e-05,0.0114286777883012,736688.1589719353,0.0015317704658791,0.0205465587044534,0.0839580686869948,0.744676947593689,0.000116826420708,4.293471813201904,3.0253963470458984,0.6251696348190308,1.0,0.0,0.2176090538352006,,,0.0403456299815156,0.908818706145588,,,0.0054587029094791,,0.0139288767594196,0.0101748783010571,0.0053995720254473,0.0158736338774929,18,35,0.2287581699346405,1.0,0.5911260564894186,371.3122963587746,0.0004134860204534,0.5268243452634139,22,51,0.2207792207792207,1.0,0.2849570515477475,321.99634768974136,0.0005023364520798,1.2486107718926016,0.1122824414219923,0.0594805302900149,0.2131306998841344,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.000350496469764,0.0020340951159596,0.0004143665137235,0.0003425159666221,120,0.467795729637146,100.0,83.4190902709961,0.7931064833781931,53.50231170654297,0.8731361405809441,0.3821740021568282,0.2589809373546881,0.4086230809339605,0.4580479385758026,0.5453791557736686,14.07390324499719,211.33051787363613,55.88700819261325,8.8613335519471,1.7324035479693465,3.2088845506039285,14.856419186649147,8.389020108212597,2.5160183854726044,1.1185766729610287
51,51,True,0.01,ViT-B_16-clip-openai,False,0.01,1.0,1.0,0.7586206793785095,0.8974359035491943,0.8066157698631287,tensor(0.9432),0.932099997997284,0.784879744052887,-0.7639714479446411,322.4422364010098,1.6679669618606567,0.4708220660686493,-1.4995936155319214,322.4422364010098,1.6839693784713743,0.4944606423377991,-1.478744387626648,322.4422364010098,1.708268165588379,0.4627447426319122,-1.5143760442733765,322.4422364010098,1.7933337688446045,7.683279012498054,0.0767498910427093,46.24399566650391,5.810075890622102e-05,1.307079195976257,0.4003063849528953,0.0010829668609639,29.63974246625564,29.64756723086799,30.201910619340296,77.1652169921392,164.47661347349313,553.7610880102417,0.0011417252607461,0.0011267496729185,0.0624833223787057,0.5271627535526953,0.0004614402132574,0.1888318955898285,1.828205227851868,22,8.672902458599655e-06,-4.240675809983175e-06,3.43905951983367e-06,1194.6060934302468,5.1151232336653525,2.801459092781715,0.4484968069087351,48.66666666666666,0.0196407742251403,49911564.76885989,2.384263708092209e-05,1173,0.962287163649168,2.536215812680432,0.0122822299651567,0.0012328940415212,0.0066679110668657,0.5941749969452902,0.0004746421968305,-0.0002320795944566,0.0103001482629006,912009.3715304872,0.0013048367303851,0.0122822299651567,0.0674726307450406,0.8706793785095215,7.187035225797445e-05,4.183121204376221,3.007391452789306,0.6313613653182983,1.0,0.0,0.2036446580583676,,,0.1012788365515322,0.8425000848962365,,,0.0176092892008372,,0.0072834073598418,,,0.0313283819915521,21,48,0.2285714285714285,1.0,0.5114437817263725,391.8747177704555,0.0004849729112423,0.7330944072888055,21,47,0.2238095238095238,1.0,0.3587694420602683,386.5355108276551,0.0004829306565002,1.0792638412387572,0.0938208757362186,0.0492193385930899,0.1279792545181122,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0005175625556148,0.0029814299196004,0.0006477225688286,0.0004614402132574,120,0.4433774948120117,100.0,83.4190902709961,0.7931064833781931,53.50231170654297,0.8731361405809441,0.3306515776995317,0.2050746684281227,0.3301281454039508,0.4063418937791305,0.5174762689960651,12.540853679971637,225.02353284976883,55.07615331350313,7.721758549350597,1.6502556403864226,2.625850797848452,13.559005903873373,7.105087288510886,2.0784953683931118,1.067302917649635
52,52,True,0.0,ViT-B_16-clip-openai,False,0.03,1.0,1.0,0.7486631274223328,0.8770053386688232,0.8288770318031311,tensor(0.9656),0.9587615728378296,0.8850870728492737,-0.4431241750717163,322.4427454160645,1.6951379776000977,0.5820650458335876,-1.231505274772644,322.4427454160645,1.7065038681030271,0.6183977127075195,-1.1680426597595217,322.4427454160645,1.7298938035964966,0.5856559872627258,-1.220189332962036,322.4427454160645,1.80446457862854,7.694002194400776,0.1236289665102958,50.43537139892578,6.924877516212291e-05,1.285157322883606,0.5223241941143262,0.0017591888962016,36.05995626826729,36.067131502654334,36.702303526677404,97.91512117374587,236.33426987864488,2037.450771151108,0.0018412188191962,0.0018198921093937,0.0801293339333649,0.5980692661062044,0.0008013093029148,0.1783174574375152,1.8405033349990845,22,1.062390843325912e-05,-4.827582798572498e-06,7.79732166962056e-06,1265.7305190154502,5.30363522659186,2.775872066601417,0.4311844711907722,49.5,0.0129578373243409,42626588.21141521,2.9890440378299365e-05,2393,1.0832213160128616,2.649844632959657,0.0101429578173764,0.0021782803175877,0.0058408284659762,0.6243556304297055,0.0004623494281758,-0.0002100950063254,0.0147678560727138,979477.7287521836,0.00130082334115,0.0101429578173764,0.0947981279108582,0.7563420534133911,0.0001239627308677,3.912234783172608,3.0093469619750977,0.6227246522903442,1.0,0.0,0.210140203043341,,,0.0665711811588911,0.8868563753889335,,,0.0134785865734229,,0.0055330785622244,0.0050518010026904,0.0048277289872757,0.0176812483265617,20,43,0.2263157894736842,1.0,0.4442835668048981,477.41771975361297,0.0004216058340778,0.5510404107454673,24,54,0.1956521739130435,1.0,0.360797955711308,408.95198177221147,0.0004196048306175,1.2643392818236976,0.0923101537154174,0.0483884494616359,0.1675197533889338,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0008364468230865,0.0042889444157481,0.0009898835560306,0.0008013093029148,127,0.4777381420135498,100.0,83.4190902709961,0.7931064833781931,53.50231170654297,0.8731361405809441,0.4047905538724093,0.2726718835152819,0.4190350112895115,0.4808259222452015,0.5748424355870515,12.88429865369022,230.3721599815609,54.66323004464267,7.944743864508895,1.722572603050934,3.160887228185345,17.872066189490923,8.634146180816774,2.41885852363689,1.1701939397280297
53,53,True,0.01,ViT-B_16-clip-openai,False,0.03,1.0,1.0,0.7165775299072266,0.7914438843727112,0.8449198007583618,tensor(0.9597),0.950937032699585,0.8865146040916443,-0.4475460648536682,322.44266284705657,1.6744340658187866,0.5777934193611145,-1.2223330736160278,322.44266284705657,1.7095657587051392,0.6074537634849548,-1.1834150552749634,322.44266284705657,1.725311279296875,0.5966471433639526,-1.1914304494857788,322.44266284705657,1.809880018234253,7.619637670605495,0.1231311112642288,45.90803909301758,8.287923083116766e-05,1.2311272621154783,0.8043984702120888,0.001572841089783,38.438745931648135,38.44788969747184,38.996901423736695,109.9780727252578,208.0519806587617,183.4839323598951,0.0016379004944653,0.0016150512877786,0.1026888553309481,0.6454133911832083,0.000694413203746,0.1743144243955612,1.8406888246536253,22,7.1722519398433e-06,-2.7076234370077583e-06,4.6929943846123495e-06,1175.4953507969344,5.378633614736224,2.7258895170473862,0.3633428620473915,56.25,0.0114026673706237,68175473.86763161,2.484229689017788e-05,11359,1.3273349409297166,2.7110536293052743,0.0174066243833685,0.0018881393479639,0.0091260430390865,0.6069105799060188,0.0004496684010565,-0.0001697559796265,0.0184469129425166,1087405.021753984,0.0015575018770183,0.0174066243833685,0.1183779661886417,0.4893029630184173,0.0002210407110396,3.957733154296875,3.0294151306152344,0.6098397970199585,1.0,0.0,0.2237784241826004,,,0.0154812752898847,0.9482169267764669,,,0.0048446394838244,,0.005079844607276,0.0163849168626025,,0.0099923969799452,19,29,0.1695906432748538,1.0,0.3327656056690058,586.3345170267427,0.0002498884505875,0.3101390066620544,26,58,0.1784615384615384,1.0,0.2357225651992943,433.7615377492809,0.0003099117698314,1.4529191047667482,0.1184709442855986,0.0629652483578661,0.3819930474424055,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0007012463756836,0.0031281649135053,0.0007734200917184,0.000694413203746,131,0.4637645483016968,100.0,83.4190902709961,0.7931064833781931,53.50231170654297,0.8731361405809441,0.4896226481405985,0.3880226246558729,0.5591275770625159,0.5699063204835224,0.6294795847037589,14.089462301039026,218.35459441901105,55.98294030913204,8.993430137901973,1.823306745114636,3.800688001613523,20.909509933399818,10.494377507323946,2.9298474699540407,1.2477017449988521
54,54,True,0.0,ViT-B_16-clip-openai,False,0.03,1.0,1.0,0.743842363357544,0.807692289352417,0.8371501564979553,tensor(0.9627),0.9542719721794128,0.9152806997299194,-0.3552050292491913,322.44292878973187,1.6773215532302856,0.6134762167930603,-1.1417090892791748,322.44292878973187,1.7184677124023438,0.6451411247253418,-1.0969611406326294,322.44292878973187,1.731764793395996,0.6363161206245422,-1.0945181846618652,322.44292878973187,1.816683650016785,7.607515260855148,0.1428680270910263,47.13430404663086,9.55831446844968e-05,1.3162726163864136,0.824400127024043,0.0018057495032586,38.11742887554609,38.12525900060917,38.69371878492202,106.18915868342948,212.2701202686284,155.4901488492251,0.0018820381146227,0.0018463975385927,0.1072187588156375,0.6525617144892621,0.000814744096715,0.1718673557043075,1.843458771705628,22,1.0486084111856036e-05,-2.2141588105966494e-06,6.190250018003591e-06,1175.4876872076586,4.988101437764644,2.7003521952299243,0.3566002611904315,56.25,0.0111214117533277,59743662.84175638,2.576529379273945e-05,12518,1.295969656199446,2.669602228244348,0.0141883955837444,0.0021856803390482,0.0079929732103645,0.6117732939627968,0.0005973878254299,-0.0001261396888976,0.0200906624971823,1048694.080659623,0.0014678380077274,0.0141883955837444,0.124517295712295,0.4658944606781006,0.0002446888247504,3.982412576675415,3.023932218551636,0.6100388169288635,1.0,0.0,0.2149483911047459,,,0.0115171321987593,0.9565524305218098,,,0.0047427383210967,,0.0046143453524006,0.0115800758189726,,0.0109932777869608,20,33,0.1736842105263158,1.0,0.5067179559695597,539.0230041156935,0.0002967984211779,0.3120584665774903,25,56,0.1866666666666666,1.0,0.2348977608333934,401.722105265142,0.00032792797141,1.456938675478784,0.1155014289718628,0.061290271453402,0.3701275284680715,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.000821748340968,0.0035163443535566,0.0008983283769339,0.000814744096715,132,0.4555782079696655,100.0,83.4190902709961,0.7931064833781931,53.50231170654297,0.8731361405809441,0.5009230650871359,0.4030578083403542,0.5772976875933932,0.5817394266925326,0.6386130877428884,14.11850220800046,221.4323450176732,55.671536486960015,8.948666066706842,1.82505430150642,3.882265390627768,22.20397480194938,10.766201046605254,2.966871765884302,1.2628286933710657
55,55,True,0.01,ViT-B_16-clip-openai,False,0.03,1.0,1.0,0.7783251404762268,0.8803418874740601,0.8549618124961853,tensor(0.9731),0.9684889316558838,0.9083055853843688,-0.3709259629249573,322.44281757409414,1.7056841850280762,0.6131283044815063,-1.157933235168457,322.44281757409414,1.713821291923523,0.6532999277114868,-1.0843722820281982,322.44281757409414,1.7378250360488892,0.6217244267463684,-1.145074486732483,322.44281757409414,1.8078680038452148,7.698322773866519,0.140101671218872,51.52430725097656,6.868051787023433e-05,1.3277721405029297,0.5678485150502856,0.0019386767528457,36.71879944246745,36.7255561604304,37.40509134850564,98.20019705687648,232.4541742468802,1182.1387759530396,0.0020298175975312,0.002001969801654,0.0868841591884458,0.6074671503368785,0.0008892264449968,0.1763052493333816,1.843885064125061,22,1.115542688362081e-05,-5.2422659146845165e-06,9.24403207096138e-06,1258.6629161141152,5.382331526218503,2.76937497357772,0.4281255556601837,66.1875,0.0130047061819579,42976418.739364,3.114613721829135e-05,1712,1.0822476850514624,2.6509507488548025,0.0114517265680056,0.0024305804855953,0.0062770562770562,0.630345977735315,0.0004774932677701,-0.0002243882492568,0.0169364955273248,1004035.7230311244,0.0013331691321159,0.0114517265680056,0.1040377757793858,0.7305971384048462,0.0001498174096923,3.9445667266845694,3.0068564414978027,0.6203016638755798,1.0,0.0,0.2074863238289368,,,0.0889838871287634,0.8787498551076325,,,0.0129674165035558,,0.0052230773142872,0.0092742257802356,0.0048015381655252,,21,47,0.2238095238095238,1.0,0.4546933901507628,507.4305108144376,0.0004055485762659,0.5369372880371456,24,53,0.1920289855072463,1.0,0.416413912666737,430.2465484418275,0.0003686406773363,1.277631658887886,0.0927155265374841,0.0486112731621868,0.1726747771167459,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0009201210923492,0.0046055121347308,0.0010750188957899,0.0008892264449968,130,0.4763840436935425,100.0,83.4190902709961,0.7931064833781931,53.50231170654297,0.8731361405809441,0.4253637194412521,0.2946776798241098,0.4457724308303121,0.5012485924284868,0.5877436038392565,13.13408480194634,232.3821513809919,55.50192080210039,8.117644636279,1.7516146756622817,3.354129957195461,19.37987628714293,9.282177183069601,2.5496911437939884,1.1986485224989096
56,56,True,0.0,ViT-B_16-clip-openai,False,0.003,0.9878048780487804,0.986333668231964,0.7058823704719543,0.8716577887535095,0.7673797011375427,tensor(0.9291),0.9176201224327089,0.6143856644630432,-1.2158724069595337,322.4420064001648,1.6477527618408203,0.3476310968399048,-1.728201150894165,322.4420064001648,1.675161361694336,0.3539913594722748,-1.7355343103408811,322.4420064001648,1.700953722000122,0.3262502253055572,-1.7687948942184448,322.4420064001648,1.789738655090332,7.659344338050936,0.0428102687001228,38.01254653930664,4.161726201346028e-05,1.602320909500122,0.2445179626169363,0.0005855763748857,25.309174966881848,25.319660581995947,25.85836583642273,58.59173441844989,111.91768490685968,239.07684970502427,0.0006226251708305,0.0006129928314173,0.0416565867961596,0.3944948645556986,0.0002597608836367,0.2010015398263931,1.8014127016067505,22,6.484932577537566e-06,-3.984198042860975e-06,1.8266673936700785e-06,1187.7690272048744,4.8164854485392965,2.857345557850806,0.4335122085832863,0.25,0.0298648478841423,70895554.83895466,1.926034997645986e-05,3967,0.8678011779149261,2.5106295493051567,0.0145720227966399,0.001003615747563,0.0079430413861366,0.5564887655304115,0.0004338734953726,-0.0002665622077953,0.0081766384023692,1059647.3338221046,0.0012886109882434,0.0145720227966399,0.0671467703283496,0.9092071652412416,4.128814543946646e-05,4.564436912536621,2.979003429412842,0.6486424803733826,1.0,0.0,0.1783042934551737,,,0.1626303075404774,0.7174990272925887,,,0.0120835283511332,0.0117794757886149,,,,0.0960076610271856,21,48,0.2285714285714285,1.0,0.6407284813170381,393.95760241594775,0.0003901581326017,0.9558029552691564,21,46,0.219047619047619,1.0,0.2911260221513944,355.9133283704916,0.0005741375137305,0.8278780218072798,0.1081595114617818,0.0571715808584656,0.1306466757333004,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0003355642838869,0.0021899514831602,0.0004397762822918,0.0002597608836367,118,0.3863828182220459,79.05982905982906,83.4190902709961,0.7931064833781931,53.50231170654297,0.8731361405809441,0.2309331044580504,0.1242427619544688,0.2179920435616656,0.3036719129395508,0.4360614369981643,12.11423910200348,219.63219968936744,56.33899558155584,7.262139975060029,1.5417785209585757,1.930382768101629,8.826756100730742,5.253269686452693,1.5992314221450306,0.9263389621226126
