Unnamed: 0,model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_acc_art_painting,test_acc_cartoon,test_acc_photo,train_acc,train_f1,val_AC,val_ANE,val_l2,val_EMD,test_AC_art_painting,test_ANE_art_painting,test_l2_art_painting,test_EMD_art_painting,test_AC_cartoon,test_ANE_cartoon,test_l2_cartoon,test_EMD_cartoon,test_AC_photo,test_ANE_photo,test_l2_photo,test_EMD_photo,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_10,inflow_from_11,inflow_from_8,inflow_from_9,inflow_from_5,inflow_from_6,inflow_from_7,inflow_from_2,inflow_from_4,inflow_from_0,inflow_from_3,inflow_from_1,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0,sharpness,test_ATC_photo,test_rankme_id,test_alphaReQ_id,test_rankme_photo,test_alphaReQ_photo,edge_start_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_1,logit_contribution_ratio_deep_vs_shallow_2,logit_contribution_ratio_deep_vs_shallow_4,logit_contribution_ratio_deep_vs_shallow_5,mass_pos_frac,mass_neg_frac,signed_algebraic_connectivity,signed_spectral_radius,frustration_mass_frac,avg_clustering_pos,avg_clustering_neg,modularity_pos,modularity_neg,avg_path_length_abs,node_importance_entropy_pos,node_importance_entropy_neg,edge_score_gini_abs,normed_mass_pos_frac,normed_mass_neg_frac,normed_signed_algebraic_connectivity,normed_signed_spectral_radius,normed_frustration_mass_frac,normed_avg_clustering_pos,normed_avg_clustering_neg,normed_modularity_pos,normed_modularity_neg,normed_avg_path_length_abs,normed_node_importance_entropy_pos,normed_node_importance_entropy_neg,normed_edge_score_gini_abs,edge_start_ratio_deep_vs_shallow_1,edge_start_ratio_deep_vs_shallow_2,edge_start_ratio_deep_vs_shallow_4,edge_start_ratio_deep_vs_shallow_5,shortcut_vs_local_ratio,shortcut_vs_local_ratio_1,shortcut_vs_local_ratio_2,shortcut_vs_local_ratio_4,shortcut_vs_local_ratio_5,shortcut_vs_deep_ratio,shortcut_vs_deep_ratio_1,shortcut_vs_deep_ratio_2,shortcut_vs_deep_ratio_4,shortcut_vs_deep_ratio_5
0,0,False,0.0,ViT-B_16-clip-openai,False,0.01,0.9002557544757033,0.8730712532997131,0.5522388059701493,0.6478260869565218,0.5628742575645447,tensor(0.7765),0.772171676158905,0.7921288013458252,-0.6934880018234253,322.44194233989174,1.8196723461151123,0.4983106255531311,-1.390461564064026,322.44194233989174,1.687692403793335,0.4933625161647796,-1.3768694400787354,322.44194233989174,1.7168859243392944,0.5196356773376465,-1.3326280117034912,322.44194233989174,1.6561341285705566,7.583197973610764,0.0966779515147209,37.40537643432617,4.722916401078692e-05,1.3325656652450562,0.8035980712121616,0.0011689628063283,28.66950307956145,28.67628966219813,29.225682884626,57.23761431037816,166.55981138761285,105.39879719895646,0.0012344044681276,0.0011902643138137,0.0700705925213079,0.4605211299783777,0.0002188081707572,0.1964333951473236,1.813109993934632,22,6.929240284215128e-06,-3.890332746929467e-06,2.1781229616729305e-06,1443.7150573894282,5.753818989613049,3.136242240048714,0.4084055136227836,57.55555555555555,0.041032086915084,87357908.23421267,2.443299764153892e-05,210059,2.0504513990234123,3.2743530306979856,0.0148340874811463,0.0011879528334029,0.0082625975713137,0.4779067438535035,0.0003933351881458,-0.0002208329772962,0.0070183778003386,1538951.911016755,0.0013869280436463,0.0148340874811463,0.0674336039512925,0.3255227506160736,6.955605203984305e-05,3.46773362159729,3.0448527336120605,0.6574579477310181,1.0,0.0,0.2209786527821628,0.2146481181894419,0.7306020246431761,0.0067248681445631,0.0480249890228188,,,,,,,,,21,42,0.2,1.0,0.4739698342669901,475.97890461404353,0.0003610266105948,0.4407448677565524,31,73,0.1569892473118279,1.0,0.2886861752891865,365.4848957445105,0.0003442497394101,1.3822944733757687,0.0884803294338394,0.0462879513071571,0.2007518088281223,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0002827104181051,0.0025865130592137,0.0003949820820707,0.0002188081707572,139,0.9325494766235352,42.51497005988024,24.43547248840332,1.3638983708372343,97.75558471679688,0.724436796809408,0.151253354369334,36.59718042420711,33.421111365510335,19.66161079440225,10.487245629284567,0.9999999996738854,0.0,1.5062215040043558e-05,0.0010485720991023,0.0691480787842523,0.0892015887149364,0.0,0.421106374998601,0.0,77122.84462587154,2.75004767153522,0.0,0.5019541822189849,0.999999999999,0.0,0.0049120079823031,0.3419546532245154,0.0691480788067333,0.0892015887149364,0.0,0.4211063749986008,0.0,236.4900208712738,2.75004767153522,0.0,0.5019541822198915,0.2488350050500399,0.3546716477326493,0.406046379653052,0.480716845651713,11.403163843411914,188.6680166214261,44.47511009876492,6.764595874212769,1.4209838404881392,2.226357024816033,10.751630416506496,5.463744961608721,1.712516186332378,0.8595131838381164
1,1,False,0.01,ViT-B_16-clip-openai,False,0.01,0.9207161125319692,0.8954847455024719,0.5771144278606966,0.6826086956521739,0.5269461274147034,tensor(0.8124),0.7585664987564087,0.8013940453529358,-0.688281774520874,318.8902212065874,1.818957090377808,0.4962431192398071,-1.4209251403808594,318.8902212065874,1.6857647895812988,0.5449150204658508,-1.3067302703857422,318.8902212065874,1.7192890644073486,0.519187867641449,-1.3676342964172363,318.8902212065874,1.6560827493667605,7.521101754978144,0.0968881770968437,37.66126251220703,2.4396445496677188e-05,1.266438603401184,0.6803082274786264,0.0011635828008849,27.899777342413422,27.906225125033465,28.631144237053107,58.91168796234562,147.00297963806202,-427.7163324578876,0.0012381782690837,0.0011951433136729,0.0722144284672699,0.4645624446722672,0.0002221173344878,0.1810308843851089,1.819458246231079,22,6.805854156728211e-06,-6.260082972712536e-06,2.546869187783399e-06,1259.4651829133395,5.021397021698974,2.96203898378926,0.4099316966426893,1.0,0.04883513647024,52085464.44625695,2.208789724680302e-05,26487,1.9833248625055813,3.027609836617179,0.0194396051103368,0.00123979938732,0.010160076756047,0.549310157242913,0.0003969397698486,-0.0003651085977024,0.0086634442659583,893047.507237475,0.0012882387212628,0.0194396051103368,0.0723091719538145,0.3359367549419403,9.91880297078751e-05,3.300230026245117,3.0384843349456787,0.6485733389854431,1.0,0.0,0.2482068890523325,0.1381137980282303,0.8233796484307302,0.017785950717419,0.0080575485151574,0.0072222111071833,0.0054408432012796,,,,,,,12,24,0.3636363636363636,1.0,0.514320786538175,306.1525818440955,0.0008982820899918,0.3810136760006503,30,69,0.1586206896551724,1.0,0.1360093988510987,379.9368502577962,0.0003071285897693,1.4506943533742642,0.0841459853125426,0.0439208753211135,0.2208476771642155,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0003031554806511,0.0027394613716751,0.0004408413660712,0.0002221173344878,123,1.0053858757019043,46.10778443113773,15.425203323364258,1.3245265631374774,106.11693572998048,0.6959681312343377,0.2152464674062269,114.73319392303728,60.97114059964789,29.5026880244392,14.277422977019016,0.9999999995532696,0.0,5.396522956666628e-06,0.0009914178110908,0.0444686248445227,0.0484307886125285,0.0,0.4681236994601346,0.0,183963.4117535048,2.906649492348236,0.0,0.542111620757912,0.999999999999,0.0,0.0024107908074603,0.4428964658396457,0.0444686248643437,0.0484307886125285,0.0,0.4681236994601346,0.0,411.7996350584827,2.906649492348236,0.0,0.5421116207590204,0.2673168966512158,0.3823944665166345,0.4311887919721768,0.526454092821251,12.773990869653622,211.5552076074408,50.21140916020613,7.525302338540549,1.5594018284975684,2.6322210338718834,13.79636619361172,6.956274251696643,1.998972787292021,0.9845698034791524
2,2,False,0.0,ViT-B_16-clip-openai,False,0.01,0.9104859335038364,0.7882182598114014,0.417910447761194,0.5304347826086957,0.4790419340133667,tensor(0.7539),0.6412400603294373,0.7120659351348877,-0.924269676208496,322.44191272378055,1.8060826063156128,0.3894502520561218,-1.60739266872406,322.44191272378055,1.6785016059875488,0.4617147743701935,-1.4800615310668943,322.44191272378055,1.706451177597046,0.4636570513248443,-1.4710692167282104,322.44191272378055,1.646880865097046,7.679346359924456,0.0762497633695602,38.39563751220703,0.0001021517209665,1.4000537395477295,0.2868163759716258,0.0008310819375552,20.694533791932383,12.69631734650271,13.070396336264311,22.441129350129977,40.74718790213196,-178.28988360102304,0.0009287169058609,0.0009168652819369,0.0333277496500499,0.4616881296855097,0.0002046904846793,0.2072161436080932,1.779879808425903,22,9.039482736472328e-06,-5.393208121686237e-06,1.9156010924204545e-06,864.9790186083019,5.24523651040143,2.9567633276730088,0.4312931140991877,12.1875,0.0540870026097741,26081358.20393136,3.509049943777656e-05,2795,1.383360065116736,2.862623570519868,0.0210338680926916,0.0007929445472734,0.0121703853955375,0.4649443164415596,0.0003243909924327,-0.0001935407451782,0.0024669225542657,726783.3780712015,0.0012592581405985,0.0210338680926916,0.0284556192913237,0.5507823824882507,2.1871557692065835e-05,4.462751388549805,2.9198691844940186,0.7221194505691528,1.0,0.0,0.1729154763769129,0.0923859173641568,0.8601235843712763,,0.0289629250667932,,0.0185275731977735,,,,,,,16,29,0.2416666666666666,1.0,0.406426574254813,239.52342169936904,0.0009401818262992,0.7365246905776883,18,34,0.2222222222222222,1.0,0.1839014096055013,245.0017432667232,0.0007908865934657,0.9441983363399258,0.1596384865411929,0.0867430042270149,0.2167456007699912,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0002808941353578,0.0025196948554366,0.0004163366975262,0.0002046904846793,89,0.9337735772132874,46.706586826347305,38.5799560546875,1.12381168818362,102.35342407226562,0.7011641742701811,0.1173318346763388,14.894973375075091,11.060142255468689,7.027651970573821,4.648079687948478,0.9999999996354086,0.0,1.4991269664588109e-05,0.0009897860962246,0.2165909848923905,0.0300979860795272,0.0,0.3553158272518588,0.0,99998.78174496576,2.494235196156036,0.0,0.4743199147629151,0.999999999999,0.0,0.0054656877928416,0.360867485189623,0.2165909849711411,0.0300979860795272,0.0,0.3553158272518588,0.0,274.276314361098,2.494235196156036,0.0,0.4743199147637442,0.0980794956236905,0.1429160598061797,0.1947229359332007,0.3160024214781237,9.403186550960658,118.87028414574272,33.387904248049885,5.201919072155507,1.0977554724782796,1.002053813774925,3.588643769854567,2.186114619260416,0.8024182790120942,0.5678098549745089
3,3,False,0.01,ViT-B_16-clip-openai,False,0.01,0.8695652173913043,0.8812583684921265,0.5870646766169154,0.717391304347826,0.5209581255912781,tensor(0.7548),0.7471045851707458,0.7336066961288452,-0.838097095489502,318.8902101079891,1.8124170303344729,0.463731974363327,-1.46160888671875,318.8902101079891,1.6899590492248535,0.5401918888092041,-1.3185206651687622,318.8902101079891,1.7209476232528689,0.4917916059494018,-1.4111547470092771,318.8902101079891,1.6609762907028198,7.699628554950118,0.0950378030538559,42.36868667602539,1.7425795249437215e-05,1.2846639156341553,0.777406801952319,0.0011812298630946,27.21773410316164,27.22377537345328,27.46999637320137,54.21323258540522,81.41149353128608,200.32882531696947,0.0012373649048811,0.0012140443922419,0.0740298567140002,0.5412318402561249,0.000307165493723,0.1955858319997787,1.831517457962036,22,5.467391263854622e-06,-3.5968839408441107e-06,2.656862099546588e-06,1166.832899969123,5.602725111833146,2.793766829709867,0.3479197692185158,4.222222222222222,0.0316500871923962,67937903.42864545,2.062873688604304e-05,4835,1.651714701134133,2.822501830604192,0.0121681117143397,0.001299117659942,0.0074108131624742,0.5658554978170913,0.0003271068291713,-0.0002151968461536,0.009510162225688,1135540.6337497977,0.0012341902073285,0.0121681117143397,0.0777245009806981,0.4344376027584076,9.790805052034556e-05,3.3327910900115967,3.03056263923645,0.6519643068313599,1.0,0.0,0.2093539097452707,0.2085669015429141,0.7506630954766352,,0.0341479180326615,,0.0066220849477889,,,,,,,16,28,0.2333333333333333,1.0,0.5153860387485664,438.7566427735452,0.0004954872154411,0.3657569983259296,27,70,0.1994301994301994,1.0,0.2559451976296837,362.4830027794656,0.0003777707228944,1.5381336060466455,0.0480546978137123,0.0246188752112512,0.1313842196695041,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.000366973108612,0.0024681072682142,0.0004841972258873,0.000307165493723,117,0.8006684184074402,44.91017964071856,8.00037956237793,1.2499589030197258,86.62152099609375,0.7716789044836423,0.2130787264243164,57.810414506338,48.296852294568026,29.44731817425244,18.033436790422503,0.9999999996090267,0.0,3.545884363773385e-06,0.0010881298307694,0.0186004894030745,0.0413125567785528,0.0,0.4775389831801168,0.0,168377.8295265269,2.768949639469368,0.0,0.5753355300182552,0.999999999999,0.0,0.0013863458579544,0.4254296330742528,0.0186004894103282,0.0413125567785528,0.0,0.4775389831801165,0.0,430.663322213969,2.768949639469368,0.0,0.5753355300193035,0.2468385009937584,0.3821168998108879,0.4130881767082085,0.4934174725179913,12.386955558832978,164.81303226326466,48.50462737191885,7.120776185049381,1.5450290342970314,2.593286624771939,10.106977565283032,6.803489846489454,1.8954815454172096,0.928488940341922
4,4,False,0.0,ViT-B_16-clip-openai,False,0.03,0.7340153452685422,0.779396653175354,0.1492537313432835,0.2608695652173913,0.1317365318536758,tensor(0.6550),0.6831094622612,0.7411176562309265,-0.6662489175796509,322.4506794310967,1.8677630424499512,0.554458498954773,-1.1797593832015991,322.4506794310967,1.6929333209991455,0.5262556672096252,-1.1940041780471802,322.4506794310967,1.7481107711791992,0.6771025657653809,-0.9438077211380004,322.4506794310967,1.669926404953003,7.471259597141939,0.1246680170297622,26.99715614318848,0.0007360058953054,1.4770898818969729,0.2221543828847894,0.0013106710424644,16.723035688678884,18.397780486672943,19.11060328898723,34.26438872522358,51.622858269571466,-118.62445810740532,0.0014397074317571,0.0013393082088555,0.0291409347993536,0.2900312380737865,0.0003406396135687,0.1736971884965896,1.793179273605347,22,3.5173875751509725e-05,-8.658135023221632e-06,8.201739520421532e-06,996.2096359804746,4.773660401895044,3.0482448875996666,0.3850302592694785,12.6875,0.0890239879957406,11413749.56318402,7.493137759861834e-05,3057,1.051827097880171,2.8078060398328497,0.011089661089661,0.0014604209250345,0.0069991866866866,0.4088747510416734,0.0007119518578942,-0.0001752486909988,0.0033602126855605,563894.6043692639,0.0015166805456752,0.011089661089661,0.0295602730685483,0.6385424733161926,2.644255437189713e-05,7.866683483123779,2.802835702896118,0.737736165523529,1.0,0.0,0.165216500071336,0.103675983264674,0.896324016735326,,,,,,,,,,,16,25,0.2083333333333333,1.0,0.3327996419763984,262.0609717549819,0.0007462324492822,0.5167694600523763,21,35,0.1666666666666666,1.0,0.1790953420713553,289.3994926791038,0.0004946560227194,0.7294482658117823,0.3768911370679205,0.2322032401370061,0.7293216147674851,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0004486308898776,0.0056286524049937,0.0007548454450443,0.0003040814481209,99,0.1680706143379211,61.67664670658682,15.980072975158691,1.428612042497434,10.495195388793944,1.6127922041168816,0.0684799229559218,45.41677538979315,31.093385787337485,18.543001027700125,11.690096828325345,0.9999999999110354,0.0,6.587864388581749e-05,0.0082771562979167,0.1994783131437584,0.0209272410600944,0.0,0.2895104285581595,0.0,20190.274779298205,1.5802632023838754,0.0,0.596514846775926,0.999999999999,0.0,0.0058608627556011,0.73637334054463,0.1994783131613054,0.0209272410600944,0.0,0.2895104285581594,0.0,226.94746108344305,1.5802632023838756,0.0,0.5965148467762855,0.054191129553527,0.0981445224264887,0.1913928522528041,0.2840305434701649,7.860102608475135,95.4809146609805,27.108375864968608,4.881121565665927,1.2654209179809692,0.9040133022194268,2.4695958840521954,1.5669958520334213,0.8461764131004156,0.5735444099380202
5,5,False,0.01,ViT-B_16-clip-openai,False,0.03,0.7902813299232737,0.6359260678291321,0.572139303482587,0.6173913043478261,0.4790419340133667,tensor(0.6633),0.5166157484054565,0.6128545999526978,-1.1287134885787964,320.22763955884216,1.8001611232757568,0.4270592033863067,-1.531132698059082,320.22763955884216,1.6776317358016968,0.4671805799007416,-1.4380356073379517,320.22763955884216,1.7049007415771484,0.4678775072097778,-1.464289665222168,320.22763955884216,1.6439740657806396,7.595994640553237,0.0626054480671882,39.7231559753418,1.847136900323676e-05,1.069254994392395,0.5303377003359129,0.0007251111484309,21.60980692330228,21.615934187689525,22.35033231556337,46.98527105406365,109.57034015482994,-284.69578218283056,0.0007861134163178,0.000750786737349,0.0551165302540602,0.4763734706604691,0.0001231966743944,0.1950054317712783,1.8101389408111568,22,6.5195280997160685e-06,-4.256923227621178e-06,1.0187863069162804e-06,1166.362547800204,5.185194431149748,2.9991971837795,0.430903479069851,16.0,0.0705794075087541,53834044.055625945,1.7438094950287055e-05,2904,1.7622088745281952,2.98466823208763,0.0103238866396761,0.0007704586135985,0.0063093542260208,0.5030351173180336,0.0004571034670456,-0.000298465521554,0.0050081784468914,767818.6408994745,0.001222636594246,0.0103238866396761,0.0540191393109145,0.2448163032531738,4.992996764485724e-05,3.995924234390259,3.010855197906494,0.6818918585777283,1.0,0.0,0.2159403183488079,0.1449628383245838,0.7816864715820007,0.0186718554064517,0.0244107670232529,0.0154125163236147,0.00698862565961,0.007866925680486,,,,,,15,25,0.238095238095238,1.0,0.3544756851702123,282.62387458169314,0.0006609129380339,0.4317533373128562,25,58,0.1933333333333333,1.0,0.150044198347436,303.97755555108336,0.0004719926113236,1.3236839705496992,0.1222813460687222,0.0651222939137918,0.2832203841892134,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0001791589602362,0.0017818107735365,0.0002715963928494,0.0001231966743944,114,0.828632652759552,46.706586826347305,53.85026168823242,1.146065941793185,100.81838989257812,0.7522718852242942,0.1752939286821276,83.88950070966507,46.61859662780706,22.16100797693498,12.919866118014916,0.999999999327778,0.0,3.076351232290744e-06,0.0005556752269048,0.0362459438651261,0.0577768621095491,0.0,0.4914048573557258,0.0,257222.2841845192,2.862205052272953,0.0,0.5098521701775722,0.999999999999,0.0,0.0020679906751835,0.3735370576701249,0.0362459438894552,0.0577768621095491,0.0,0.4914048573557259,0.0,382.6449028129429,2.8622050522729534,0.0,0.5098521701793735,0.180397796405017,0.2706739146596018,0.3352043436674907,0.4552426346362364,11.224541110249582,163.36721264018743,41.91860484374077,6.459356648104254,1.3374325396480131,1.8490237117245032,7.568938572073375,4.396182137489582,1.4439259778003246,0.8129267812527654
6,6,False,0.0,ViT-B_16-clip-openai,False,0.03,0.731457800511509,0.7758013010025024,0.1691542288557214,0.2434782608695652,0.1317365318536758,tensor(0.6203),0.6546068787574768,0.7365362644195557,-0.6907260417938232,322.4520905258659,1.8607983589172363,0.6731017827987671,-0.8905103206634521,322.4520905258659,1.740225315093994,0.5978199243545532,-1.0433539152145386,322.4520905258659,1.7441818714141846,0.736624538898468,-0.7524499297142029,322.4520905258659,1.694237232208252,7.523474102409384,0.1293293535709381,32.25216293334961,0.0006142239708424,1.6987721920013428,0.3490037374758929,0.0013535141677163,16.741548443842124,27.421054319008324,28.464752271174312,49.4381262452499,84.54219699980013,156.35967928756153,0.0014582099896855,0.0014170780501459,0.03309544136499,0.3533906786232944,0.0005047052400186,0.1291761100292205,1.8660883903503416,22,1.671903616850952e-05,-1.9689070607708693e-05,6.308024812115287e-06,549.0756838471181,3.985682888839588,2.6640081012047183,0.3704923947408304,4.5,0.08237418933339,8259730.213067447,7.921359684544205e-05,261,1.103506784270966,2.337153678853579,0.0133801383801383,0.0018889109691375,0.0098779655231268,0.4565587210617865,0.0003794534568371,-0.0004468610731726,0.0032492863212705,363930.6003373776,0.0017978233809887,0.0133801383801383,0.042870523111888,0.0518088862299919,1.6528441847185604e-05,7.612636089324951,2.4864821434021,0.7251659631729126,1.0,0.0,0.0827316199247776,0.3050169793375215,0.6300684676654716,,0.0428721290812072,,,0.0220424239157996,,,,,,8,10,0.3571428571428571,1.0,0.9029754899066628,83.2601022306577,0.0035822386032348,0.7502776388978454,18,27,0.1764705882352941,1.0,0.1543772366010363,221.35009319809453,0.0007128246308035,0.7643752022272963,0.2426735794374291,0.1380924890207605,0.3234450380180803,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0004758680297527,0.0040955184958875,0.0007235727971419,0.0003301669494248,67,0.1563715934753418,77.24550898203593,12.16176986694336,1.4537916585973645,13.47260570526123,1.816450438828787,0.0527975582938675,31.018863772907224,25.985807890075293,16.974809739847007,10.260473968073718,0.9999999998536234,0.0,2.778955518851164e-05,0.0049528201171628,0.0040386062704232,0.0349441696592357,0.0,0.3542299757071641,0.0,24681.70431788434,1.640763419187951,0.0,0.5774041621071078,0.999999999999,0.0,0.0040677392312699,0.724976724504578,0.0040386062710104,0.0349441696592357,0.0,0.3542299757071641,0.0,168.61788460176962,1.640763419187951,0.0,0.5774041621079471,0.038624045995798,0.0737186467158903,0.1337720483934572,0.2189784857838136,10.40830780676031,103.60251235009171,31.78472321473593,5.479465700919021,1.392393929357168,0.9073716438943842,2.379472623406272,1.5886858949186935,0.6837654647761898,0.4729792636063761
7,7,False,0.01,ViT-B_16-clip-openai,False,0.03,0.6342710997442456,0.4469453692436218,0.4527363184079602,0.5739130434782609,0.4491018056869507,tensor(0.5742),0.4080491364002228,0.5355367660522461,-1.305877923965454,320.22764684100554,1.7928208112716677,0.3838984966278076,-1.5832178592681885,320.22764684100554,1.6771160364151,0.4120033681392669,-1.5462692975997925,320.22764684100554,1.703935623168945,0.3976828157901764,-1.591691970825195,320.22764684100554,1.643615484237671,7.660984638014932,0.0479893907904624,39.87654113769531,2.379866486990068e-05,1.2310807704925537,0.6617990184716084,0.0005660074491746,30.29982749992887,30.315512008951405,31.281814138675568,62.65199423574517,98.85868369224144,126.74391124395132,0.0006039715560461,0.0005861961320476,0.0656221994477607,0.4870964368516419,0.0001544518454466,0.1948596686124801,1.8385193347930908,22,4.3772652625757605e-06,-2.095332023357981e-06,6.977436987773103e-07,1216.066032168814,5.123948256340614,2.90791742747694,0.3870685568915494,4.0,0.0389220464054573,97839273.2703054,1.2185827605782672e-05,11001,1.3353861731074084,2.9590127201738903,0.0192073170731707,0.0006385974218357,0.010190866763282,0.5303862122656133,0.0004755938839467,-0.000227659738958,0.0082368794062391,900491.9160847999,0.0013240013514541,0.0192073170731707,0.0693841942161512,0.5569041967391968,7.247556641232222e-05,3.671667098999024,3.033954620361328,0.6473309397697449,1.0,0.0,0.2029287285972612,0.2013244208871776,0.7176137069109068,0.01622452289678,0.0396724960481012,,0.0146380891003798,0.0105267641566544,,,,,,14,24,0.2637362637362637,1.0,0.3562237060252321,310.8015030676189,0.000916789541206,0.4207424330143436,28,70,0.1851851851851851,1.0,0.3189732875524325,355.0845102638918,0.0004240008714406,1.4309837943878176,0.0741368862989194,0.0384954079921312,0.1762049189281367,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0001730750955175,0.0013801776804029,0.000235195067944,0.0001544518454466,117,0.6798515915870667,26.34730538922156,70.55738067626953,1.0032164863710975,105.94620513916016,0.7230357974937248,0.179589534773933,37.251811877793216,35.116496405196614,18.97164873917662,12.930410596421169,0.9999999991915436,0.0,1.5765829166257955e-06,0.000440853585557,0.0119747740355614,0.0520979779843042,0.0,0.4749873762884442,0.0,350985.9816556585,2.739543862110569,0.0,0.5440809077444037,0.999999999999,0.0,0.0012745984123798,0.356410864482504,0.0119747740452305,0.0520979779843042,0.0,0.4749873762884444,0.0,434.14341119431447,2.739543862110569,0.0,0.5440809077465362,0.2158007894909579,0.3322470245417542,0.4087420897936571,0.4963793640163632,14.719202777630748,225.33220400814423,56.73841416013846,8.646129528873477,1.6471120279015754,2.8704405990153266,11.673147956248654,6.945136493621156,2.2022503956602484,0.9714517088631892
