,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,model_id,middle_layer_entropy,weighted_shortcut_score,shortcut_drift,shortcut_reliance,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,edge_start_ratio_deep_vs_shallow,shortcut_vs_local_ratio,shortcut_vs_local_ratio_1,shortcut_vs_local_ratio_2,shortcut_vs_local_ratio_4,shortcut_vs_local_ratio_5,edge_start_ratio_deep_vs_shallow_1,edge_start_ratio_deep_vs_shallow_2,edge_start_ratio_deep_vs_shallow_4,edge_start_ratio_deep_vs_shallow_5,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v1,logit_contribution_ratio_deep_vs_shallow_1,logit_contribution_ratio_deep_vs_shallow_2,logit_contribution_ratio_deep_vs_shallow_4,logit_contribution_ratio_deep_vs_shallow_5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,test_rankme_id,test_alphaReQ_id,val_id_acc,val_id_f1,test_rankme_location_38,test_alphaReQ_location_38,test_ATC_location_38,test_EMD_location_38,test_AC_location_38,test_ANE_location_38,test_acc_location_38,test_f1_location_38,sharpness,shortcut_vs_deep_ratio,shortcut_vs_deep_ratio_1,shortcut_vs_deep_ratio_2,shortcut_vs_deep_ratio_4,shortcut_vs_deep_ratio_5
0,0,0,0,0,0,6.892046924621118,0.0354646667838096,3.1826176995259123,3.1826176995259123,1.5170553524512798e-05,1.176326036453247,0.1800464707331156,0.0642347855094414,10.546114874424594,121.57668384780018,37.07070715972884,7.326604747813339,2.198246214162664,0.0333527493702688,0.0507576102633642,0.1041614307147213,0.1887619305649149,0.0002547400432924,1.5751193244172288,2.1236255039947074,2.538528613316417,2.5982352990191986,2.055935934804526,1.838125003930357,3.4219583811713106,0.0009106444258577,0.0007347332832523,0.0310637004111324,0.0808172998153603,8.520134925842285,1.4640055281035211,0.4950248599052429,0.273975133895874,9.961992263793944,1.3935357036190803,37.32718894009216,2.0317859649658203,0.4442662000656128,-1.425243616104126,0.4316436251920122,0.0969871580600738,0.4320964515209198,0.5266130223752831,1.2023951162059066,0.9278269274835552,0.6158292722101861,0.507845275227131
1,1,1,1,1,1,6.870505513102318,0.0310684852302074,3.129399333073932,3.129399333073932,1.4864810509607196e-05,1.077820062637329,0.1725310641909821,0.066709254494398,10.060547987836342,114.60400433108148,34.64234235287747,7.108854691024266,2.1466212713827044,0.0320885467778007,0.052090629294374,0.1075236420706007,0.1985762935396126,0.0001788605555361,1.44118479865941,2.115347035434585,2.0686081054284924,2.1669641730864844,1.858346475090572,1.707335407063673,2.9395497529611743,0.0007533915088515,0.0005956262128847,0.0313438014821642,0.0745980507944018,7.823066711425781,1.478675720371447,0.4738805890083313,0.2567321956157684,8.99892807006836,1.4058266218984203,37.73681515617,2.02970290184021,0.4360035359859466,-1.4491194486618042,0.4316436251920122,0.096247062087059,0.375547707080841,0.5165152357785795,1.0553044091308483,0.8779377445552914,0.61035694341772,0.5213221658162471
2,2,2,2,2,2,7.520107494304473,0.0347648784518241,6.14236294213466,6.14236294213466,3.678450957522728e-05,1.46192467212677,0.1021062245183314,0.0704817051915353,15.90712651057254,217.7923090671229,71.37089314260022,7.931124758192378,1.1841048134952643,0.0506405899952379,0.0752682846790037,0.1072061079715785,0.2412136073581995,0.0012343975497906,6.808919935612631,1043156480.5912786,13.63164260325111,13.379220732721429,7.160838284342686,4.426694271523906,15.42432296695127,0.0015216811398133,0.0014765534157774,0.01515438703673,0.3045736702541658,43.4028549194336,1.0408837126379424,0.6119402647018433,0.3820376992225647,28.918306350708008,1.081257778483616,77.77777777777779,2.0515923500061035,0.5572351813316345,-1.247655153274536,0.44905273937532,0.1326382458209991,0.4670483469963074,0.6849359422439245,2.0670161003788,1.7073162912911857,0.550337918935921,0.4244521634216678
3,3,3,3,3,3,7.519754294769886,0.0327356792986393,6.2902700267470655,6.2902700267470655,5.181892265682109e-05,1.4197829961776731,0.1069809724641618,0.0756688482864472,14.721635663672084,202.18167057238472,67.66130842054152,7.486827241454327,1.1593966027416474,0.0545637362273671,0.0821035283449608,0.1147855676795577,0.2488462546069089,0.0012562577306738,6.84443879230808,26.605166683821366,12.548661991180555,12.938725161955476,7.292232124415473,3.6861056208449465,13.349669879318627,0.0015674599543586,0.001453849112508,0.0163191730171157,0.3216553523746407,43.4028549194336,1.0408837126379424,0.6057213544845581,0.3763692080974579,28.918306350708008,1.081257778483616,78.69943676395289,2.0497748851776123,0.5649598836898804,-1.261415958404541,0.4464925755248335,0.1283363997936248,0.4992960095405578,0.6737503561588324,2.037013407656852,1.742982869875885,0.5517175569003439,0.4302833553937211
4,4,4,4,4,4,7.536067832399018,0.0411546677350997,6.096431428241929,6.096431428241929,6.145367660792544e-05,1.4204872846603394,0.1197652822225491,0.0815226098114592,14.968042642855949,201.1211999335945,68.3940767310635,7.538494265578818,1.1785255296206325,0.0655988851354119,0.0934889054684935,0.1217264350077774,0.2526539275697776,0.0017380462630853,8.506340754063935,1384536284.6041098,23.52328530032507,20.486134483786625,8.972563682512256,4.360767013664818,19.304090512148136,0.0020775413621549,0.0019690242619958,0.0178144229832121,0.3190654327539414,43.4028549194336,1.0408837126379424,0.643034815788269,0.4124046862125397,28.918306350708008,1.081257778483616,75.01280081925243,2.0603957176208496,0.6123902797698975,-1.1424658298492432,0.4464925755248335,0.1340274065732956,0.5510858297348022,0.7351840924574301,2.429060738237609,1.979507133990947,0.5869924798591882,0.4393975217381201
5,5,5,5,5,5,7.523691046173159,0.0363637842237949,6.210353108879691,6.210353108879691,5.564981984207407e-05,1.4156441688537598,0.1115596655209127,0.0778439985237073,14.975149663154358,201.31891270948896,68.39906724422111,7.588873408484676,1.175412391825609,0.0591755899609428,0.0868625129980273,0.1168041131348205,0.2475578309616647,0.0014444352269258,7.52091634656137,30.54287284224537,17.383180078830684,16.66016257438585,7.958791848316661,3.92914040581936,15.626899376558647,0.0017629363042992,0.0016582114495058,0.0167949421705598,0.3107251753805879,43.4028549194336,1.0408837126379424,0.6405472755432129,0.3956152498722076,28.918306350708008,1.081257778483616,76.49769585253456,2.0597472190856934,0.6069852709770203,-1.1673994064331057,0.4475166410650281,0.1292548775672912,0.5462040603160858,0.7067636416737942,2.213547059431167,1.8567234167414448,0.5701622590712787,0.4316756785153178
6,6,6,6,6,6,7.541478785483209,0.0474161393940448,6.151236977133732,6.151236977133732,6.633632438024506e-05,1.5496251583099363,0.1190771366008421,0.0807495919474949,14.964152857119728,199.70072105196863,68.01343332844783,7.503187477546825,1.166381923932177,0.0642482459257989,0.093690939762461,0.1214428863424317,0.2529007383875867,0.0020008280688301,8.527783809707346,1544543076.3065815,23.840845702349583,19.83995866454732,9.019149479354912,4.423644295745659,22.423627686121456,0.00239722184061,0.00226410368073,0.0177217790053778,0.3185110932384035,43.4028549194336,1.0408837126379424,0.6741293668746948,0.4475441873073578,28.918306350708008,1.081257778483616,75.3200204813108,2.0672411918640137,0.6221415400505066,-1.1124979257583618,0.4475166410650281,0.1418849974870681,0.6029455959796906,0.726751260965394,2.3512529737394003,1.964206277257682,0.5821748167298241,0.4372889019900002
7,7,7,7,7,7,7.540022227344993,0.0422309003770351,6.20439512322587,6.20439512322587,5.712204801966436e-05,1.568429470062256,0.111478782261511,0.076869698275616,15.266127070378502,208.43609227495813,70.76121975509078,7.580705555656028,1.1572953345652222,0.0597219324827604,0.0876012741047673,0.116353015003474,0.2477678405481536,0.0017076494924808,8.620995234227072,1355347838.398302,24.276720007740188,20.350407257658745,9.123418324979967,4.495110217534221,19.83794356998873,0.0020443007099117,0.0019533691199455,0.0167308878947557,0.3191630412928091,43.4028549194336,1.0408837126379424,0.6703979969024658,0.4460866451263428,28.918306350708008,1.081257778483616,75.21761392729135,2.055015563964844,0.5996983051300049,-1.178067922592163,0.4480286738351254,0.1384156346321106,0.5555824339389801,0.707860899795352,2.292968190674716,1.9206707841133883,0.5652092070403145,0.4283716802919189
8,8,8,8,8,8,7.499563521888115,0.0219190530478954,6.500139283144525,6.500139283144525,0.0,1.3654882907867432,0.0886205330569747,0.0622737021076745,13.982264617729443,315.0757912264898,71.94352747314406,5.885551775329483,0.9341079641477162,0.08870199605074591,0.0643884568318172,0.1064691665638395,0.2600655988814299,0.0017947792115649,10.67330594862828,792689133.9593567,16.337966179154606,20.08069493879932,11.259713354000452,6.841188619059953,-67.31772219142906,0.0020891213052394,0.0019732817697715,0.0118529691299665,0.3384049114340032,62.83468246459961,0.943598606554716,0.7960199117660522,0.5987252593040466,59.31438827514648,0.974066974211842,73.73271889400922,2.053182601928711,0.7026627063751221,-0.9033932089805604,0.4516129032258064,0.1434156596660614,1.0653111934661863,1.0376603372298219,2.671106400236999,1.5743962150206308,0.4286387210487692,0.3991815556618096
9,9,9,9,9,9,7.463190636215423,0.0213629361242055,7.97491484946725,7.97491484946725,0.0001158833547378,1.1947567462921145,0.1040548072463902,0.0925597440579122,10.064771604814752,185.469761926586,43.756727208835294,5.152503619725017,0.9493423552570648,0.1097058535462435,0.0987333486018373,0.1486205354977469,0.3138423297881799,0.0014161747150751,7.609297864971268,852852499.5199405,15.808007714564608,15.230623331334264,7.992200467516254,5.389686637046872,59.00660644375289,0.0017124899463851,0.0015965533013968,0.0162266971183043,0.3934403903326161,43.15161895751953,1.1148186410440657,0.8009949922561646,0.5912203788757324,25.873291015625,1.1943558797962317,71.07014848950332,2.0395071506500244,0.6495813131332397,-1.081404209136963,0.452636968766001,0.1419780552387237,1.1251648664474487,1.0683903992799089,2.080017468361001,1.3620305970428783,0.5144904764912993,0.4656465486443024
10,10,10,10,10,10,7.5740866474937425,0.006926336325705,7.38732448724044,7.38732448724044,0.0001426042726961,1.2704757452011108,0.0508500692096146,0.0524851269744643,10.880331625513122,282.2892963322022,51.07215067567304,5.005264955781866,0.942890317186681,0.1003668213576033,0.0586826664919583,0.0943149213342977,0.238175423943961,0.0028121892455308,14.28414194895835,954212766.37353,33.9223296413812,27.857477554323165,14.777517413896916,8.757956604406012,182.9396057555104,0.0031283313180807,0.0029778710502199,0.0103759906685393,0.3302734088058889,127.42415618896484,0.8240694272733855,0.8781094551086426,0.705578088760376,122.0220947265625,0.9195746853418612,66.82027649769586,2.098592519760132,0.7330595254898071,-0.7542077898979187,0.441884280593958,0.141781210899353,0.999881774187088,0.8672440985901764,3.1576273502974144,1.055914131282578,0.3407215274496672,0.3737343804632794
11,11,11,11,11,11,7.4245618075798,0.0209821127355098,8.215197997153288,8.215197997153288,0.0003675286388897,1.319993495941162,0.0486757576823514,0.0746861775456866,9.303994830121889,219.10698625558584,41.27511834471368,4.857592316655426,0.9452889830412432,0.12850477506805918,0.0806752793492701,0.1244376119781612,0.238849012374825,0.0020080298515168,8.339107241502157,1458746701.2461276,22.51612661468802,15.151139443765912,8.749095232643993,6.4699812869464,55.86719650971944,0.0023938123314906,0.002285182872356,0.0146972447665568,0.3552199447972211,43.28375625610352,1.4027105472329628,0.8097015023231506,0.6017690300941467,30.61383438110352,1.3867073235131355,53.25140809011777,2.0484812259674072,0.6081129312515259,-1.1427382230758667,0.4301075268817204,0.1337109804153442,1.0657623410224917,0.9723801059846215,3.6036527634109454,1.251731931638182,0.4548658907649757,0.3750500244516081
12,12,12,12,12,12,7.600933284447292,0.0543806925415992,6.663473268278852,6.663473268278852,0.0006649418755841,1.4722106456756592,0.1332033358715078,0.1591635685846669,10.07681281225882,232.81237350587327,40.92342649585011,5.878053846474105,1.24543098410744,0.1298065079053516,0.1549816629489466,0.2352108182039429,0.3831695869334473,0.0025907654704724,8.749621440520968,1724764788.3777974,75.56660129861544,49.95617234019518,10.142894655535624,8.830499215192372,87.64596219821932,0.0028260688014825,0.0028066139035445,0.0296910306300849,0.2211911865102151,52.32400131225586,1.0428902556804434,0.8718905448913574,0.795483410358429,45.47297668457031,0.9721502118345576,54.27547363031234,2.078920841217041,0.6299039125442505,-1.0214431285858154,0.3092677931387609,0.1159636750817298,0.4833433032035827,0.947352355107582,5.0416372636911735,2.015349641050797,0.8693124886318192,0.6220357003189444
13,13,13,13,13,13,6.591175815758033,0.0838526114821434,6.704049445405316,6.704049445405316,0.001088282209821,1.0048342943191528,0.0135624428167646,0.1172695726525737,12.68300219525256,152.8755055290551,44.30335733782077,7.926480519359159,2.0907813350351794,0.0194695856950434,0.1236351283415465,0.1624431979405068,0.2506446334781443,0.0009506801865963,3.9563527034680046,664390849.1241746,18.75090605895384,19.089438225603665,10.524254282676983,7.641549487266515,15.675535625311284,0.0011520469074639,0.0011324252311624,0.0105263288690825,0.0645720010982219,11.783207893371582,1.8101672124576909,0.5883084535598755,0.3322811722755432,10.105897903442385,1.4509568526519696,43.727598566308245,2.027010440826416,0.4531918466091156,-1.4516772031784058,0.3563748079877112,0.0903203263878822,0.4746094346046448,0.533683663388199,3.379659035904485,2.142042808383485,0.9292068531628288,0.6194307592609364
14,14,14,14,14,14,6.857801497614633,0.0270868744701147,3.018948900700507,3.018948900700507,0.0,0.9000702500343323,0.1209725051970711,0.0622557017851626,10.731751645290997,126.99983163120594,35.81422340217199,7.423047692187714,2.214079065891418,0.0361456056484352,0.0516788082172237,0.0985909000439046,0.1772755053255759,0.0001305682380277,1.426255661995056,1.628639707421936,2.542123430395403,2.1298327364785017,1.831931991099241,1.6230592862955635,1.883040048237849,0.0005611471044417,0.0004921012867171,0.0268580264038282,0.074669596748776,8.050695419311523,1.4581634601512172,0.461442768573761,0.2444573491811752,9.175389289855955,1.4269140513362184,37.071172555043525,2.0281269550323486,0.4378940463066101,-1.457261323928833,0.4388120839733743,0.0939640626311302,0.4617482125759125,0.5239882353004791,1.3163047890412394,0.910191596911249,0.5957796068598252,0.4839797379498554
15,15,15,15,15,15,6.886958465366356,0.0370315611362457,3.124589089918186,3.124589089918186,1.0797758477565368e-05,0.8867682218551636,0.0819167639495592,0.0586061253081824,9.291241126825708,108.42384224946358,29.125467977183607,6.844529316125592,2.175403112009382,0.02739785772305,0.0481076651315577,0.0963932008382901,0.1814582804693078,-9.93338347186068e-05,0.8087048713576801,0.5877441843921939,1.6579783250820883,1.174764282056629,1.0942706909486353,1.087973436806687,0.7915596649530949,0.0005682220237872,0.0003587461597476,0.0256646506466934,0.0348936954543493,8.649744987487793,1.444875259206265,0.5149253606796265,0.3049166202545166,8.473766326904297,1.4715176987761835,39.221710189452125,2.0350043773651123,0.4358839690685272,-1.4251625537872314,0.4224270353302611,0.091263473033905,0.2226496934890747,0.435032586135336,0.9488510361467652,0.7256704797700023,0.5454115339061874,0.4877050658726838
16,16,16,16,16,16,6.855312028652914,0.0234539285302162,2.892781984990924,2.892781984990924,0.0,1.0277780294418335,0.0500785106219601,0.0475321221252845,10.674683887344674,139.85610482811654,36.27217566106601,7.572830281679741,2.2797182244031,0.0250460318238846,0.0384370906919617,0.0805576067911035,0.1562699226236166,-1.7481133269825477e-05,0.9262201589859612,0.6517479273719293,2.6728825848812434,1.7044950092250548,1.252883125708417,1.170000219640149,1.1010084599003434,0.0002968536923901,0.0002491335525292,0.0194388582559137,0.0374464055083433,11.810389518737791,1.4838837239473104,0.5037313103675842,0.281194120645523,11.566250801086426,1.47448058519765,35.4326676907322,2.0293517112731934,0.4437645375728607,-1.4605669975280762,0.438300051203277,0.0938007682561874,0.2531439960002899,0.4092435157725128,1.1470482203863392,0.731455520144498,0.5093077142320525,0.4432540388076604
17,17,17,17,17,17,6.782690053409478,0.0565398707985878,2.7507444085141497,2.7507444085141497,8.448938115179772e-05,0.926838219165802,0.0710984119772392,0.058046281496185,10.101382874144006,116.5903986750036,30.40333327528065,7.65187337816521,2.5358859830995946,0.0259396600480723,0.0432379989693932,0.0894719217846579,0.1609966448518101,-7.22991188171207e-05,0.889032301065098,0.8284214253651571,2.138955094769419,1.3031052553370648,1.144593125235268,1.1014161441172297,1.0966283680396078,0.0007457402151693,0.0006840616599994,0.0263453305553563,0.0420538048326306,10.245018005371094,1.6296883051423905,0.5298507213592529,0.3349296450614929,9.988356590270996,1.6628013042477356,44.59805427547363,2.03984808921814,0.4600854218006134,-1.3796279430389404,0.4178187403993855,0.0939984992146492,0.1741753816604614,0.4809943069736861,1.1574398041318417,0.7514451987344415,0.5778104231348681,0.4903250861075834
18,18,18,18,18,18,6.324343120913245,0.0206540841609239,4.551621756892756,4.551621756892756,0.0,1.165626049041748,0.0524389233496924,0.0668889407365295,4.894865800312419,24.0884693470455,10.80800851702134,3.666085979541599,1.5537216909054736,0.0274179543767135,0.0480000951763924,0.1010750178741923,0.1644021603895847,-0.0001479257789327,0.503481656624399,0.6111283829659693,0.3790784593225293,0.5151709065031006,0.6888587298879683,0.7557473187347827,1.1204940830141417,0.0002052290048482,0.0002046402795485,0.0314648798604939,0.0526509912555129,8.371928215026855,1.4456485101909615,0.4738805890083313,0.2434597760438919,6.469636917114258,1.5815475899457028,38.19764464925755,2.025770902633667,0.4277175068855285,-1.5448004007339478,0.4321556579621096,0.0931037217378616,0.0251779556274414,0.3044748245940302,0.2942107883015459,0.3400286988010538,0.3641830357304498,0.3605604466399585
19,19,19,19,19,19,7.481862767604293,0.0185406021773815,6.025512136376716,6.025512136376716,0.0002464981043885,1.585920333862305,0.139068418430987,0.1188871868472852,13.62997040737097,145.4611590475979,46.93569932218551,7.543270593864976,1.3455988928069282,0.1105453981151626,0.1229502114606176,0.1752829715720908,0.2882177472176276,0.0009107791033149,6.314350278445181,40.21118515427852,15.621455910937076,10.950583938130118,6.553989262462393,4.478347742138622,19.326551410686903,0.001123229924655,0.0010433282018986,0.0249091063670051,0.2826166282664622,43.57108688354492,0.927943564684753,0.6293532252311707,0.3850306868553161,47.95712661743164,0.9104200624099342,75.21761392729135,2.0382680892944336,0.5161952972412109,-1.3565688133239746,0.4408602150537634,0.1342494487762451,0.3984255492687225,1.0295610388583052,3.088723873294631,1.9730337390880937,0.8864158036675179,0.5247895631162778
20,20,20,20,20,20,7.510130407510457,0.0181661285459995,5.996302261430763,5.996302261430763,0.0001629091784707,1.6567655801773071,0.1243066033622952,0.1145720257245673,12.908754839404144,150.75421980453206,45.654813443644606,7.475046905436167,1.38363249590807,0.1050715500078893,0.1167859936459157,0.1714441398245478,0.2850117421977771,0.0008882891668093,6.741029781940893,766453909.8186651,16.251274326051387,11.58313005230259,7.199613246146771,4.980570422443101,17.99282846249911,0.0011139706272018,0.0010325162847806,0.0232572999196741,0.2865690145926057,43.57108688354492,0.927943564684753,0.6256218552589417,0.3823764026165008,47.95712661743164,0.9104200624099342,72.65745007680492,2.0350277423858643,0.5042495727539062,-1.3763597011566162,0.4260112647209421,0.1272811442613601,0.393379271030426,0.9491572890726792,3.0734682382623744,1.8370318830050527,0.865438275554501,0.5286825233643924
21,21,21,21,21,21,7.490604989199556,0.0235988646745681,5.926018808078764,5.926018808078764,0.0002403660073468,1.6953951120376587,0.1306751468511833,0.1154557072265077,13.344194304238936,148.5330701901907,45.29451487473921,7.61468777114136,1.4435993223261254,0.1137371468685843,0.120109830188957,0.1730302238246209,0.2898738544711076,0.0012637077490467,6.735637571652537,1039297188.9814364,18.12438192403483,10.832609828481996,7.09516254695166,4.495922489257784,38.58487191302752,0.0015632460234513,0.0014509282541865,0.0239505239628846,0.2843413869557947,43.57108688354492,0.927943564684753,0.6554726362228394,0.4033916890621185,47.95712661743164,0.9104200624099342,77.88018433179722,2.042243480682373,0.5645818114280701,-1.2630703449249268,0.4352278545826933,0.1291831731796264,0.4326187670230865,0.9884582592082218,3.3054752973781385,1.8934517160902304,0.889668635887962,0.5491510289090263
22,22,22,22,22,22,7.483306549798888,0.0220708325505256,5.992178920634143,5.992178920634143,0.0002009511408687,1.6639312505722046,0.1299026620986117,0.1143946772398316,13.739230695064377,153.1246102011863,46.831044929941,7.793084290950296,1.4533946133263629,0.1127375396707535,0.1191677465743308,0.1710043887370806,0.2871662955216307,0.001171463885548,7.0052049224890895,951734371.483326,18.443932771487844,11.20702907904069,7.373919213172181,4.680232907083172,34.83170236829015,0.0014384656331998,0.0013424343677712,0.0240283478329882,0.2838406313365649,43.57108688354492,0.927943564684753,0.6504974961280823,0.4009634852409363,47.95712661743164,0.9104200624099342,77.4705581157194,2.0400307178497314,0.5485085844993591,-1.3020341396331787,0.4357398873527905,0.127746045589447,0.4262044429779053,1.010485223305403,3.394253223471406,1.951782487949506,0.9011515337177336,0.547351375663655
23,23,23,23,23,23,7.495006080144295,0.0290950872004032,6.015335926894177,6.015335926894177,0.0003127138370473,1.489099621772766,0.1277780599220442,0.1140166342630588,12.91625128695505,145.30353042850635,43.23549675858935,7.392168031545219,1.4325360946361183,0.1109807964726603,0.1179911036407391,0.1723097600238476,0.2897884566947705,0.0014666501127251,6.1670901399275175,1188697082.3979936,16.72329876487165,9.65034228991463,6.49962295951056,4.036156208284518,46.518787827477055,0.0018448822567336,0.0017139067839195,0.0235330822582295,0.274960826651263,43.57108688354492,0.927943564684753,0.6654228568077087,0.4227108061313629,47.95712661743164,0.9104200624099342,74.60317460317461,2.045077323913574,0.552636444568634,-1.2787277698516846,0.423963133640553,0.1262064576148986,0.4693637788295746,0.948829582726808,3.138831208990396,1.7771709862721818,0.8647325091651488,0.5465399206047826
