Unnamed: 0,model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_acc_hospital1,test_acc_hospital2,val_AC,val_ANE,val_l2,val_EMD,test_AC_hospital1,test_ANE_hospital1,test_l2_hospital1,test_EMD_hospital1,test_AC_hospital2,test_ANE_hospital2,test_l2_hospital2,test_EMD_hospital2,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_0,inflow_from_1,inflow_from_10,inflow_from_11,inflow_from_2,inflow_from_3,inflow_from_4,inflow_from_5,inflow_from_6,inflow_from_7,inflow_from_8,inflow_from_9,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0,sharpness,test_ATC_hospital1,test_rankme_id,test_alphaReQ_id,test_rankme_hospital1,test_alphaReQ_hospital1,edge_start_ratio_deep_vs_shallow,edge_start_ratio_deep_vs_shallow_1,edge_start_ratio_deep_vs_shallow_2,edge_start_ratio_deep_vs_shallow_4,edge_start_ratio_deep_vs_shallow_5
10,10,False,0.0,ViT-B_16-clip-openai,False,0.01,0.9908224076281288,0.9908209443092346,0.9225303530693054,0.9033437371253968,0.9905412197113036,-0.0294598489999771,322.4417725593946,2.408675193786621,0.9603846669197084,-0.1004653051495552,322.4417725593946,2.415402412414551,0.96321839094162,-0.0926396176218986,322.4417725593946,2.494956970214844,7.557109434953269,1.4178054332733154,30.36510467529297,0.0002094538504024,1.5103435516357422,0.3270575610439337,0.0156385824772185,32.327600993060486,32.328241428159124,33.89080166093968,64.89868778122415,97.75481125640752,-753.1234520962207,0.0169177697995337,0.0160829828602118,0.0619262622863172,0.344449375865392,0.0087384013459086,0.1704455912113189,1.827170968055725,22,0.0001535533149476,-5.243115970759578e-05,0.0015614693761181,1562.6946224953783,5.253588182699976,2.8965310741764183,0.4702675716840205,2.6666666666666665,0.0283663466311534,3705836.203322465,0.0003836858046296,77518,0.9185734235694112,2.5338990921433893,0.0140013105149552,0.0316412412183262,0.0074610446756742,0.6098462658444999,0.0005620705265916,-0.0001919203720882,0.0209216867456145,1012405.7521226356,0.0014044534419289,0.0140013105149552,0.1158204165588835,0.8532397150993347,0.0002097671967931,4.321233749389648,2.9600350856781006,0.6358161568641663,1.0,0.0,0.1565224550884629,,,0.0734913674832148,0.8131288381183951,,,,,,0.0160654158865848,0.0263275789987529,0.0709867995130522,21,38,0.1809523809523809,1.0,0.5613705346056816,382.6173484622995,0.0003871163077571,0.94856973966374,27,74,0.2108262108262108,1.0,0.353057017492085,469.911687456941,0.0003784469492923,0.933126600077625,0.0591518301293175,0.0304773093782285,0.0633910019545008,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0101529890671372,0.0616833120584487,0.0128354867920279,0.0087384013459086,141,0.1784339863806963,95.86007334402936,164.73028564453125,0.9115744086159832,173.6775360107422,0.941163690187797,0.255909774648024,0.1719948324084712,0.2492736590776992,0.36172524816977647,0.4652070783537212
11,11,False,0.0,ViT-B_16-clip-openai,False,0.03,0.9894219308700836,0.9894199967384338,0.8974615931510925,0.7990922927856445,0.9872152805328368,-0.0373477041721344,322.457026136879,2.408668279647827,0.9458868503570556,-0.1324957907199859,322.457026136879,2.40454626083374,0.952986478805542,-0.1194677725434303,322.457026136879,2.4755709171295166,7.533890647465503,1.70732843875885,22.611127853393555,0.0002834157494362,1.1795434951782229,0.1732382434303332,0.0155596732916194,22.726867563476542,22.7271686960078,24.713183661905504,35.75809977393628,47.10937846914508,105.13999140758048,0.0176980619344249,0.0165554698996857,0.0450593984855647,0.2192535238557933,0.0180945005267858,0.1614892780780792,1.825072884559632,22,0.0001947215149138,-3.359226360367219e-05,0.0060668693627123,1498.193200359181,4.587107471882062,2.460977278171219,0.3670958207365186,82.88888888888889,0.0163034843627269,2570678.244525876,0.0004151713574486,17338,0.6598659208273852,1.934905750177492,0.0133700672554898,0.069402385862174,0.007154628927198,0.7157686990972955,0.0004957652707411,-8.552665283943035e-05,0.039326832641337,1009684.1990102832,0.0010570354323232,0.0133700672554898,0.1767000058605439,0.9484119415283204,0.000535785977263,4.85502815246582,2.822088718414306,0.6544163227081299,1.0,0.0,0.1084446098390278,,,0.1910998225844503,0.596917687924603,,,,,0.0140357651635116,0.0131585526861518,0.0576058106324151,0.1271823610088681,21,43,0.2047619047619047,1.0,0.6407743758690196,417.59201198417287,0.0003294689459763,1.428474669828128,22,63,0.2727272727272727,1.0,0.4522316678646497,583.5069150571171,0.0003203447743855,0.4764601276296605,0.0475326012711055,0.0243448885763985,0.0997619706554991,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0224182959645986,0.0935618057847023,0.0273980908095836,0.0180945005267858,132,0.0619409121572971,95.5936282374513,46.00331878662109,1.0896021414195451,57.60961532592773,1.1449589711910249,0.1788955015298863,0.07465606356941616,0.14183464871345158,0.2503825159160043,0.3876799950529969
12,12,False,0.0,ViT-B_16-clip-openai,False,0.003,0.98849821215733,0.9884958267211914,0.9117579460144044,0.9531003832817078,0.987564742565155,-0.0393573567271232,322.4395350405805,2.399822950363159,0.9507169723510742,-0.125869870185852,322.4395350405805,2.402715921401977,0.963066577911377,-0.0995451658964157,322.4395350405805,2.483564138412476,7.410562529884277,1.764159917831421,26.50760078430176,0.0010531096340855,1.508535623550415,0.1685370399446982,0.0205724870759809,29.90080648131686,29.901217051771784,31.20987258523194,77.58354044371333,127.02219932158002,-183.05977672092607,0.0222158288114258,0.0199239193906066,0.0327285055050041,0.299369121480822,0.0363780818879604,0.1996232718229293,1.7938976287841797,22,0.0003904730072601,-0.0002213331955576,0.0086733508814703,1480.062450240356,6.528880578199738,2.8403417448562025,0.5061387203641527,26.1875,0.0094950469377561,1394227.5160015,0.0009262264649736,49845,1.0387979653748585,2.5426157403121508,0.0139891047384109,0.0852524705267189,0.0075267008662013,0.5915738002783355,0.0005752483857265,-0.0003260700748766,0.018824164330094,946388.0705954076,0.0013645252503758,0.0139891047384109,0.125594716055613,0.8165830373764038,5.271924237604253e-05,5.174103260040283,2.924034118652344,0.6509814262390137,1.0,0.0,0.1884809908111455,,,0.1263089997924036,0.7218972355161645,,,,,,0.0165423591077341,0.0214529595998932,0.1137984459838045,26,53,0.163076923076923,1.0,0.2631867683217863,407.752962269342,0.0003695128780499,1.1406363822342367,21,51,0.2428571428571428,1.0,0.1518002831209411,423.4201878083198,0.0005227216073351,0.6446731146137961,0.1073452515759836,0.0567167634061987,0.1665111343138466,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0364525355398654,0.1299436092376709,0.0381166189908981,0.0363780818879604,142,0.5927542243152857,95.20398808159524,222.6145477294922,0.8299839832541438,168.83428955078125,0.8761136133883038,0.1433449829938522,0.08440650620903815,0.12823523651386123,0.21487577552829584,0.3432380000666362
13,13,True,0.0,ViT-B_16-clip-openai,False,0.01,0.9231227651966628,0.9230453968048096,0.8424822092056274,0.904448926448822,0.9106246829032898,-0.2265391647815704,322.44513485749656,2.3693981170654297,0.8525257110595703,-0.3390487134456634,322.44513485749656,2.365529060363769,0.8903712034225464,-0.2659699022769928,322.44513485749656,2.4496424198150635,7.622349353524242,0.4602961540222168,34.73855209350586,0.0006393844887497,1.265882968902588,0.1696624491783073,0.0035724193251311,3.748962017704637,3.748990844378213,4.25611463986079,7.612001139752682,11.331522221055776,12.66925192332728,0.0055309846200373,0.0044531229957271,0.0282430953564161,0.3360765629909649,0.001951114158146,0.2236168682575225,1.745629906654358,22,7.603236532559178e-05,-1.5469073730972605e-05,0.0001768296706167,1195.8197017025752,4.41770204256358,2.935020581410573,0.3595273705061884,4.666666666666667,0.0484290745949642,4302171.973326424,0.0002516164183905,2454,0.934508205723903,2.567237823988658,0.0103950103950103,0.0102012801277497,0.0060228919878042,0.4654259483381438,0.0003882493892735,-7.89908133036836e-05,0.0046108363049221,842510.8216566085,0.001284846520226,0.0103950103950103,0.0520915113234222,0.6364632248878479,1.389352746627992e-05,6.477999210357666,2.885350465774536,0.7305397391319275,1.0,0.0,0.0912210682807395,,,0.0658346166840968,0.6312566198854691,0.0419360772183795,0.0243445015166523,0.0140782835994292,0.0342940929812342,0.0352552590676493,0.0285868022752792,0.075033012279146,0.0493807344926638,22,44,0.1904761904761904,1.0,0.3378798411362975,300.53479518031,0.0005216758967785,0.957252595175764,16,33,0.275,1.0,0.3469981321380553,269.3295234152928,0.0008952125226503,0.5900490762213196,0.2263491643014582,0.1276176571767644,0.3836107426029723,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0024730300065129,0.0221926216036081,0.0035328669473528,0.001951114158146,110,0.5862632431089878,85.79818931927574,141.5923309326172,0.9309861868199982,158.3355255126953,0.9354572233227774,0.1134889919972978,0.07305162764395398,0.11005894908422933,0.17046590801879175,0.29318631957894836
14,14,True,0.0,ViT-B_16-clip-openai,False,0.03,0.926907032181168,0.926841676235199,0.8515642881393433,0.9028499126434326,0.9197056293487548,-0.2046443074941635,322.4491848216321,2.373879909515381,0.8680442571640015,-0.3086257576942444,322.4491848216321,2.3692688941955566,0.8987935185432434,-0.2457318902015686,322.4491848216321,2.453874111175537,7.598580471614227,0.489427387714386,38.80790710449219,0.0008106797176878,1.2387135028839111,0.1737242879175385,0.0036212916349995,3.225612103633638,3.2256315002582223,3.713721363791192,6.368377732763026,9.119483373876202,12.1304385251629,0.0060425391762919,0.0047985756831394,0.0278317172693214,0.3804906261265711,0.0019721004646271,0.2199177145957946,1.726934552192688,22,0.0001032098775967,-3.720696193049097e-05,0.0001811269094248,1201.555542334314,4.856768965870691,2.9978751879799583,0.3480889376120855,8.222222222222221,0.0463541680168004,4264041.850580215,0.000269526476422,1103,0.8991209465828165,2.6262351956453505,0.00723889931207,0.0102052572703224,0.004614370468029,0.4383847229601191,0.0004753823686934,-0.000171374426852,0.0038426122537732,925762.6630526908,0.0012414328386956,0.00723889931207,0.047005183271781,0.6103166937828064,1.2012396837235428e-05,6.856537342071533,2.892310380935669,0.7410709857940674,1.0,0.0,0.0894951783275668,,,0.0652481070731546,0.5948236520074991,0.0493700365806673,0.0299620035680799,0.0140017627695696,0.0449254856547518,0.0185346131398066,0.0435822942532536,0.1002035423657931,0.0393485025874241,23,39,0.1541501976284585,1.0,0.3049799457102423,302.9157103668371,0.0004235576789574,0.8781457086034083,18,36,0.2352941176470588,1.0,0.3205138059323261,273.3311999545181,0.0006790356099439,0.6075119839740233,0.2571711537112841,0.1475596150814922,0.4233186513112152,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0023316903971135,0.0231761801987886,0.00340072857216,0.0019721004646271,116,0.5783220659941435,87.45129498051799,141.5923309326172,0.9309861868199982,158.3355255126953,0.9354572233227774,0.1191125326586589,0.07193140002404723,0.11423303745520309,0.17891696056607853,0.30567333158351656
15,15,True,0.0,ViT-B_16-clip-openai,False,0.003,0.9149582836710368,0.9148516058921814,0.8212811946868896,0.9065064191818236,0.8957920670509338,-0.2602127492427826,322.44248064023355,2.3642444610595703,0.8286080360412598,-0.3804062604904175,322.44248064023355,2.361816167831421,0.8768357634544373,-0.2982339859008789,322.44248064023355,2.44435453414917,7.562828303539234,0.4154930114746094,31.105424880981445,0.0004659677942981,1.3723397254943848,0.1528730863929312,0.0033845776707153,4.57329790260837,4.57334601468463,5.1083597203289886,9.214498743322943,14.310526171810228,15.544311801698868,0.0048385013263327,0.0040204495372222,0.0264661251571683,0.3009855777763692,0.0033342724200338,0.2223365902900695,1.7494456768035889,22,0.0001248252414608,-3.4633891237858096e-06,0.0002169535997977,1343.531476135284,4.150663763528436,2.8956518605053674,0.3323956517748063,0.2222222222222222,0.0249694278567547,3641082.017118969,0.0002415815418512,6170,0.910225836446562,2.5594507623935163,0.0124861703809072,0.0114938858592034,0.0067221389997356,0.4956237571200648,0.0006827852696612,-1.894447938323939e-05,0.0064912796136901,665654.2914153981,0.001321433993213,0.0124861703809072,0.0628707453949473,0.6864570379257202,1.7845279216999188e-05,6.0176310539245605,2.8960022926330566,0.6999115943908691,1.0,0.0,0.1140952516570147,,,0.0570768315165755,0.6595624454304203,0.0186019280348233,0.0185826579092894,,0.0355033165435898,0.0182537973518519,0.025358274254682,0.0876057979290955,0.0794549510296721,25,56,0.1866666666666666,1.0,0.4386864023959712,316.85838932531385,0.0004492080378058,1.172385185647283,13,29,0.3717948717948718,1.0,0.4145978197476228,262.20457851881446,0.0016435393138306,0.4666814752887382,0.1804666695319894,0.0991829424117066,0.3867020207312359,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0034692666959017,0.0246814675629138,0.0043460088782012,0.0033342724200338,117,0.5777006186544895,82.4719229887692,141.5923309326172,0.9309861868199982,158.3355255126953,0.9354572233227774,0.1081507030673628,0.06983359672430367,0.10349412066762535,0.16101273563500787,0.2856236038352714
16,16,True,0.0,ViT-B_16-clip-openai,False,0.01,0.9230333730631703,0.9229875206947328,0.8458915948867798,0.9000046849250793,0.9110454320907592,-0.2244173288345337,322.4456601220484,2.370499610900879,0.8554425239562988,-0.3341442942619324,322.4456601220484,2.365630865097046,0.8895105719566345,-0.2659118473529815,322.4456601220484,2.450504302978516,7.627076718679445,0.4622963070869446,35.96329498291016,0.0007081598741933,1.2424618005752563,0.1739759776127637,0.0036169053447707,3.709580929166823,3.7096087096335695,4.225707601288626,7.597398786725632,11.151346911237232,12.617104598077551,0.0056406610702879,0.0045096733912259,0.0287867921361681,0.3508197122854216,0.0016809925436973,0.2219863384962082,1.7409664392471311,22,8.584354295660176e-05,-3.0495619371672425e-05,0.0001681168355284,1180.0211004069906,4.753567381924856,2.9704345835574,0.3578023270349259,10.888888888888888,0.0507747831392105,5028210.25360042,0.0002513173756419,1352,0.951087118493866,2.6087254043227937,0.0095684803001876,0.0098554335566092,0.0057649667405764,0.4619592949801401,0.0004380977564905,-0.0001556326757723,0.0043786271869229,985258.168201142,0.0012825842420059,0.0095684803001876,0.050296656164709,0.6330052614212036,1.3808885341859424e-05,6.510651111602783,2.8874971866607666,0.7338990569114685,1.0,0.0,0.0864432372239441,,,0.0842608701800187,0.6212676329042149,0.0432939301807875,0.0245139420294106,0.0141116074117268,0.0326429249418521,0.0183241135478674,0.0280681291679754,0.0918725142828347,0.0416443353533115,23,41,0.1620553359683794,1.0,0.3128942034093893,326.16841837618733,0.000398714875788,0.9161522487923374,18,36,0.2352941176470588,1.0,0.3504258699066485,303.3765233585521,0.000645206980599,0.6183088846458177,0.2327694332809224,0.1317142412905785,0.3764614079809939,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0023303555790334,0.0219063907861709,0.0033958500716835,0.0016809925436973,112,0.5828796159476042,86.60898464359386,141.5923309326172,0.9309861868199982,158.3355255126953,0.9354572233227774,0.1172818424031546,0.0751278160407444,0.11379100992178752,0.1758792529895597,0.2996914223832878
17,17,True,0.0,ViT-B_16-clip-openai,False,0.03,0.9265196662693684,0.9264283776283264,0.8486419916152954,0.9049544930458068,0.9197654724121094,-0.205199122428894,322.448949834868,2.3732781410217285,0.8666282892227173,-0.3109842240810394,322.448949834868,2.369476079940796,0.899238646030426,-0.2458764314651489,322.448949834868,2.4531192779541016,7.5975829802847645,0.4834997653961181,38.627708435058594,0.0008081734995357,1.2404778003692627,0.1728625323181195,0.0035826697489937,3.225621564585252,3.225641153288566,3.704449117510904,6.415559456347481,9.154769369463835,11.951277040224824,0.0059631423948758,0.0047203323046005,0.0276222731438853,0.3771162434720128,0.0018998855957761,0.2208106815814972,1.727626919746399,22,0.0001037284497974,-2.774057618007024e-05,0.0001721878884682,1165.9193767967286,4.90053795148701,2.985186143586798,0.3504212375338666,24.5,0.0493854066005742,4088354.882353008,0.000269833334926,1100,0.9070930177984065,2.625661979620756,0.0078441295546558,0.0099020992138806,0.0049857549857549,0.4385689771873923,0.0004804884775648,-0.0001284992535074,0.0036946455421912,882599.1313874976,0.0012499156075556,0.0078441295546558,0.0458682702481473,0.6056328415870667,1.2103409062547144e-05,6.739247798919678,2.890562057495117,0.7405450344085693,1.0,0.0,0.0917489551259153,,,0.0645499652079154,0.6108763222195838,0.0510230404696701,0.031111137108293,,0.0470000635177179,0.0189160830759873,0.0336612779091925,0.1000091722597046,0.0428529382319351,23,39,0.1541501976284585,1.0,0.297486799742829,306.45176633832574,0.0004212553632703,0.886757713086156,17,35,0.2573529411764705,1.0,0.3187292740754607,246.2469106348019,0.0008793966553052,0.6106664610349826,0.2512879129394307,0.1436988483117444,0.411497812592389,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0022787840571254,0.0225753933191299,0.003344448050484,0.0018998855957761,112,0.5858489070087671,86.55454962181986,141.5923309326172,0.9309861868199982,158.3355255126953,0.9354572233227774,0.1176963946308306,0.07126744073047377,0.11319976016792511,0.17688002915529527,0.30273573042204865
18,18,True,0.0,ViT-B_16-clip-openai,False,0.003,0.9151072705601908,0.9149987697601318,0.8211952447891235,0.906494677066803,0.8958248496055603,-0.2601559162139892,322.4424832906828,2.3642473220825195,0.828630268573761,-0.3803282976150512,322.4424832906828,2.361839056015014,0.8768630623817444,-0.2982087731361389,322.4424832906828,2.44434666633606,7.563075902074222,0.4153608679771423,31.11860656738281,0.000465524943138,1.3723570108413696,0.153013191401453,0.0033838689865319,4.573385085151145,4.573433208152228,5.10864963644517,9.215174339291904,14.307749979951105,15.52915032157224,0.0048376447082887,0.0040192112634827,0.0264771552837526,0.3011178784849697,0.0033282588701695,0.2223531007766723,1.7494126558303833,22,0.0001248289092275,-3.593694969812063e-06,0.0002163874724729,1343.5320718250755,4.150704048612815,2.895983983179711,0.3324397371522364,0.2222222222222222,0.0249990887429979,3643001.1186703583,0.0002414539010101,6170,0.9105238356089352,2.559973578300624,0.0124861703809072,0.0114762381296769,0.0067221389997356,0.4954199611231385,0.0006832061350086,-1.966878208078633e-05,0.0064819435659845,665614.4386579491,0.0013215110349852,0.0124861703809072,0.0628110590111314,0.6862524747848511,1.7822629160946235e-05,6.0179595947265625,2.896034002304077,0.699943482875824,1.0,0.0,0.1140637723268442,,,0.0571853716871349,0.6594758712372246,0.0186023810955973,0.0185850104761864,,0.0354878661871839,0.0182644688224472,0.0253839486273902,0.087636251886376,0.0793788299804591,25,56,0.1866666666666666,1.0,0.4384228236020117,316.7210832856017,0.0004494257024617,1.1720566416706355,13,29,0.3717948717948718,1.0,0.414727444576732,261.9447639835631,0.001644704373707,0.4669786882920761,0.180482335018644,0.0991924060382746,0.3864894470425161,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0034633183386176,0.0246558170765638,0.0043395184911787,0.0033282588701695,117,0.5687927175313234,82.58079303231722,141.5923309326172,0.9309861868199982,158.3355255126953,0.9354572233227774,0.1081643160908094,0.06987063658656478,0.10352584838594611,0.16104629836171655,0.2856405844752665
19,19,False,0.0,ViT-B_16-clip-laion2b,False,0.01,0.990315852205006,0.9903149008750916,0.9263694286346436,0.9051190614700316,0.9884560704231262,-0.0354820303618907,479.09792422918775,2.403776168823242,0.9529306888580322,-0.1178386434912681,479.09792422918775,2.4155821800231934,0.9514037370681764,-0.1214067712426185,479.09792422918775,2.488668918609619,7.488041918325931,1.1848523616790771,33.9296989440918,0.0003951934340875,1.3651177883148191,0.3894617909719007,0.0129525000662127,32.780055487587255,32.78084739583563,34.24103157132063,75.44280901567653,108.8831239434658,2901.2001487764483,0.013955159415218,0.0137145049443461,0.0517376338453618,0.392731128676439,0.0064654164016246,0.1765448302030563,1.771978497505188,22,0.0001186172244205,-4.1434529767062273e-05,0.0005611600802752,1295.1829238149255,6.639260137887719,3.0453755112045324,0.4821822354711261,15.76,0.0224473121224958,4584988.455363961,0.0003788761442301,32735,1.1563571222472278,2.9371399015865376,0.0131712259371833,0.0175894443215396,0.0077239229024943,0.5106350296065217,0.000439765778951,-0.000153615871185,0.0077131913408168,1236700.610842873,0.0014046590822173,0.0131712259371833,0.0652117396851861,0.6069673299789429,9.758413943927736e-05,4.2469563484191895,2.964259624481201,0.6739506125450134,1.0,0.0,0.1755583428977399,,,0.1678557126780303,0.6864018068549739,,,,,0.0170113690826631,0.012524389651703,0.0362925499735893,0.0799141717590403,22,40,0.1731601731601731,1.0,0.335455758707296,425.2684559628424,0.0003883660900086,0.7987179119493736,27,67,0.1908831908831909,1.0,0.2674181862869732,311.19964160973745,0.0005990790835441,1.0425766899003683,0.0793526990751291,0.0413156017957682,0.0993500933032272,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0066542103886604,0.0400989018380641,0.0078783957287669,0.0064654164016246,129,0.2271856917068362,94.71980288792116,162.05865478515625,0.9531286368033324,134.2998504638672,0.9893937792559472,0.2328190574343991,0.1329081360699222,0.2160675414488526,0.32802802120554525,0.44104359761358664
20,20,False,0.0,ViT-B_16-clip-laion2b,False,0.03,0.9876340882002383,0.9876317977905272,0.8570650815963745,0.7925200462341309,0.9863868951797484,-0.040523387491703,479.10724977688176,2.4278388023376465,0.9144585132598876,-0.2010938376188278,479.10724977688176,2.396807909011841,0.9476514458656312,-0.1335020363330841,479.10724977688176,2.485102891921997,7.458896778202861,0.9619882702827454,19.44900321960449,0.0,0.9922425746917723,0.1461951792241654,0.0071968261150487,13.848977254467568,25.84986040047816,28.78443991884716,39.81070142744426,54.69943043631908,88.05220221799132,0.0083363257580231,0.0079681237003796,0.0325449542692643,0.1610948067237391,0.0111109651625156,0.1831681132316589,1.7909646034240725,22,7.697117914661942e-05,-1.094695657670027e-05,0.002071456380158,1321.8403192770222,4.987663937407799,2.482139057973762,0.2896694554833304,41.6875,0.0139430785381824,5230557.2350309165,0.000329196141926,5317,0.617409090876351,1.929475985382704,0.0132840028188865,0.0404454755689142,0.0071907600596125,0.6765683352720866,0.0003004960230165,-4.273699797585048e-05,0.0315716261991371,1339791.9942680993,0.0012851840129999,0.0132840028188865,0.1578994165291131,0.8495672941207886,0.0005601178854703,5.467020988464356,2.8222103118896484,0.6747311949729919,1.0,0.0,0.1301462675028201,,,0.2544749394847035,0.4061723228154039,,,,,0.0540064585523895,0.0780214221354846,0.0629562060748905,0.1443686509371278,21,55,0.2619047619047619,1.0,0.5640286361941712,476.01361536514776,0.0003619257006989,1.5203622151402274,23,44,0.1739130434782608,1.0,0.4357707962429729,646.398333994092,0.0002515114038117,0.3153916998982773,0.0821230424807477,0.0428197659702699,0.260384285658864,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0125585282221436,0.0551657676696777,0.0153600210323929,0.0111109651625156,126,0.0629076529294252,89.81778592711437,84.15715026855469,0.936907829166364,101.78117370605467,0.931573154645088,0.1283839994255122,0.0331082339536073,0.09181254174126827,0.2052035247541522,0.3537465589267142
21,21,False,0.0,ViT-B_16-clip-laion2b,False,0.003,0.9872765196662694,0.9872745275497437,0.9286041259765624,0.9374985098838806,0.9883451461791992,-0.0371728204190731,479.0965761124714,2.3912107944488525,0.9641944169998168,-0.0918793603777885,479.0965761124714,2.4165499210357666,0.9621102213859558,-0.0995189473032951,479.0965761124714,2.488699436187744,7.349085025692119,1.358165264129639,33.33342361450195,0.0012390668853186,1.6924331188201904,0.1660424795069742,0.0156644986698726,28.02131389105901,28.021788035491536,28.781264520099228,58.28106673746399,106.81685512901134,-1168.6624724454218,0.0166844594418762,0.0164072165748621,0.0329384269104494,0.4026820168285698,0.0126371374353766,0.1957176625728607,1.7247252464294434,22,0.0001388340646899,-0.0002841749481439,0.0020227575557359,1072.336926063212,6.439916042927142,3.053164416257109,0.4821173755041689,0.0,0.0163129105878488,2827522.636574043,0.000915698757596,27762,1.1972696389657815,2.6516377589757334,0.0147899159663865,0.0383317405592255,0.0090631808278867,0.5108969093603288,0.000274086475752,-0.0005610187291611,0.0078836435585808,1432235.7897252268,0.0018077742416804,0.0147899159663865,0.0756745968182119,0.840110182762146,4.974228431819938e-05,4.661359786987305,2.8998265266418457,0.6299388408660889,1.0,0.0,0.1668779239714878,,,0.2609292291228057,0.6369274408339453,,,,,,,,0.1021433300432491,24,44,0.1594202898550724,1.0,0.3920145259583671,303.3919010366687,0.0004436684132927,1.029570792286336,27,51,0.1452991452991453,1.0,0.0905145263935242,353.35783139283603,0.0003940979918735,0.7708543543799614,0.0997874266668512,0.0525138229623514,0.1294504287351603,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0129512660205364,0.0760288015007972,0.0151004996150732,0.0126371374353766,128,0.604286159388721,95.58216823286728,115.86471557617188,0.826233512138581,73.95091247558594,0.852089265906365,0.147420844627738,0.07312560817466017,0.12929850469868798,0.2065996904625368,0.3439091861439797
