,Unnamed: 0.1,Unnamed: 0,model_id,middle_layer_entropy,weighted_shortcut_score,shortcut_drift,shortcut_reliance,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,edge_start_ratio_deep_vs_shallow,shortcut_vs_local_ratio,shortcut_vs_local_ratio_1,shortcut_vs_local_ratio_2,shortcut_vs_local_ratio_4,shortcut_vs_local_ratio_5,edge_start_ratio_deep_vs_shallow_1,edge_start_ratio_deep_vs_shallow_2,edge_start_ratio_deep_vs_shallow_4,edge_start_ratio_deep_vs_shallow_5,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v1,logit_contribution_ratio_deep_vs_shallow_1,logit_contribution_ratio_deep_vs_shallow_2,logit_contribution_ratio_deep_vs_shallow_4,logit_contribution_ratio_deep_vs_shallow_5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,test_rankme_id,test_alphaReQ_id,val_id_acc,val_id_f1,test_rankme_location_38,test_alphaReQ_location_38,test_ATC_location_38,test_EMD_location_38,test_AC_location_38,test_ANE_location_38,test_acc_location_38,test_f1_location_38,sharpness,shortcut_vs_deep_ratio,shortcut_vs_deep_ratio_1,shortcut_vs_deep_ratio_2,shortcut_vs_deep_ratio_4,shortcut_vs_deep_ratio_5
20,20,20,20,7.510130407510457,0.0181661285459995,5.996302261430763,5.996302261430763,0.0001629091784707,1.6567655801773071,0.1243066033622952,0.1145720257245673,12.908754839404144,150.75421980453206,45.654813443644606,7.475046905436167,1.38363249590807,0.1050715500078893,0.1167859936459157,0.1714441398245478,0.2850117421977771,0.0008882891668093,6.741029781940893,766453909.8186651,16.251274326051387,11.58313005230259,7.199613246146771,4.980570422443101,17.99282846249911,0.0011139706272018,0.0010325162847806,0.0232572999196741,0.2865690145926057,68.18162536621094,0.9352170027157553,0.6391837000846863,0.3913635909557342,47.95712661743164,0.9104200624099342,89.0937019969278,2.0503971576690674,0.5749621987342834,-1.091055154800415,0.4582693292370712,0.1712355017662048,0.4122040510177612,0.9491572890726792,3.0734682382623744,1.8370318830050527,0.865438275554501,0.5286825233643924
21,21,21,21,7.490604989199556,0.0235988646745681,5.926018808078764,5.926018808078764,0.0002403660073468,1.6953951120376587,0.1306751468511833,0.1154557072265077,13.344194304238936,148.5330701901907,45.29451487473921,7.61468777114136,1.4435993223261254,0.1137371468685843,0.120109830188957,0.1730302238246209,0.2898738544711076,0.0012637077490467,6.735637571652537,1039297188.9814364,18.12438192403483,10.832609828481996,7.09516254695166,4.495922489257784,38.58487191302752,0.0015632460234513,0.0014509282541865,0.0239505239628846,0.2843413869557947,68.18162536621094,0.9352170027157553,0.635918378829956,0.3702236413955688,47.95712661743164,0.9104200624099342,87.55760368663594,2.0464236736297607,0.5553358197212219,-1.136102557182312,0.4505888376856118,0.1704193949699401,0.4020010948181152,0.9884582592082218,3.3054752973781385,1.8934517160902304,0.889668635887962,0.5491510289090263
22,22,22,22,7.483306549798888,0.0220708325505256,5.992178920634143,5.992178920634143,0.0002009511408687,1.6639312505722046,0.1299026620986117,0.1143946772398316,13.739230695064377,153.1246102011863,46.831044929941,7.793084290950296,1.4533946133263629,0.1127375396707535,0.1191677465743308,0.1710043887370806,0.2871662955216307,0.001171463885548,7.0052049224890895,951734371.483326,18.443932771487844,11.20702907904069,7.373919213172181,4.680232907083172,34.83170236829015,0.0014384656331998,0.0013424343677712,0.0240283478329882,0.2838406313365649,68.18162536621094,0.9352170027157553,0.6440816521644592,0.4568654894828796,47.95712661743164,0.9104200624099342,83.97337429595494,2.0561296939849854,0.6227441430091858,-1.0108258724212646,0.504352278545827,0.1786820143461227,0.4371027946472168,1.010485223305403,3.394253223471406,1.951782487949506,0.9011515337177336,0.547351375663655
23,23,23,23,7.495006080144295,0.0290950872004032,6.015335926894177,6.015335926894177,0.0003127138370473,1.489099621772766,0.1277780599220442,0.1140166342630588,12.91625128695505,145.30353042850635,43.23549675858935,7.392168031545219,1.4325360946361183,0.1109807964726603,0.1179911036407391,0.1723097600238476,0.2897884566947705,0.0014666501127251,6.1670901399275175,1188697082.3979936,16.72329876487165,9.65034228991463,6.49962295951056,4.036156208284518,46.518787827477055,0.0018448822567336,0.0017139067839195,0.0235330822582295,0.274960826651263,68.18162536621094,0.9352170027157553,0.6424489617347717,0.4213594496250152,47.95712661743164,0.9104200624099342,84.74142345110087,2.0496175289154053,0.5804987549781799,-1.0870070457458496,0.4761904761904761,0.1784812062978744,0.4135812759399414,0.948829582726808,3.138831208990396,1.7771709862721818,0.8647325091651488,0.5465399206047826
24,24,24,24,7.4856255348413,0.0247718151658773,6.061509924245133,6.061509924245133,0.0002519318277336,1.3638930320739746,0.1277005241305404,0.1138458577051753,13.331771572234809,149.90011592569863,44.54568788521162,7.57852444863874,1.429613264556622,0.1094008941467291,0.1171300601474894,0.1717496390349232,0.2878576724675262,0.0012017059714679,6.626116301029355,959544224.315323,17.691930463253378,10.255461819709716,6.985075375062079,4.3458947863242665,37.73070935688252,0.0014919718564243,0.001396506273906,0.023776565337707,0.2717951245936546,84.62954711914062,0.8989170363611649,0.7861224412918091,0.4876013994216919,50.57838821411133,0.9607831172669496,77.21454173067076,2.0766286849975586,0.7264251708984375,-0.8276004195213318,0.4654377880184331,0.1861605942249298,0.6676734447479248,0.9772015427717998,3.207136125873191,1.82633262493412,0.8824202368249238,0.5430590928510639
25,25,25,25,7.617949564223687,0.0381219834089279,6.421816560281796,6.421816560281796,0.0001067426201188,1.6773717403411863,0.1335264399551222,0.0849224673338728,11.70939388152306,239.86434531075383,40.36918753903478,6.492756172928192,1.0403463959355013,0.1111697217251882,0.0962640453228509,0.1266790577392633,0.220939503260797,0.0020516970220825,11.664803943151089,1396288011.16487,28.855449579865763,22.023528791770463,12.008263704587076,8.87907800374422,69.90680534704957,0.0023101537487661,0.0022169087941108,0.0194488601603904,0.2568647550797915,42.9373893737793,1.0779853383197284,0.7869387865066528,0.5202503800392151,22.94596290588379,1.136259024487574,74.80798771121351,2.0652337074279785,0.6994434595108032,-0.916755199432373,0.4710701484895033,0.1806363016366958,0.7573151588439941,0.6897282493423237,4.747317378788904,1.4457001055310308,0.6065645088678367,0.3692182274338748
26,26,26,26,7.554971178093329,0.0367579273879528,6.418054823089274,6.418054823089274,0.0002054614233202,1.594057321548462,0.1170282739874719,0.0962817169752716,12.768340347092602,260.6756700703134,43.28506232877778,7.422853569670911,1.1701183892129938,0.1190747316544866,0.1067625146897026,0.1366697938912761,0.2404493760506339,0.0016672861174313,12.11025808443965,1255503480.9338396,35.948011065988574,23.72864323189395,12.417891753079005,9.128668095003528,190.0938015348848,0.0018635214526909,0.0018016996121161,0.0217940133934142,0.2275152811623139,101.20733642578124,0.9758667461677962,0.8391836881637573,0.6880460977554321,114.84098052978516,0.9899697129665598,71.7357910906298,2.0931079387664795,0.7282280921936035,-0.7791963219642639,0.4531490015360983,0.1864504218101501,0.586478877067566,0.8537762156443411,5.983113166999617,1.8039972892659948,0.7413963145112568,0.4206569189494853
27,27,27,27,7.574677885955847,0.0789486542344093,6.469777028028877,6.469777028028877,0.0004203375792712,1.5185904502868652,0.0777221578575035,0.1001917418355973,13.270778708793037,254.99022012783405,50.05051973342423,6.387343803757728,1.0860353579184348,0.0439944990179145,0.1061133984764921,0.1481454631991363,0.2851077277542129,0.0032413155587747,3.380778344043654,2614298158.7327085,65.9374239754078,35.20402919099212,18.252403230542143,11.297417112679607,-66.42866758957415,0.0034868235334215,0.0033504675797217,0.017678696548984,0.1969617970935376,44.03060531616211,1.2807641069380409,0.7804081439971924,0.4841336607933044,32.49808883666992,1.327426560713194,65.69380440348182,2.0542216300964355,0.6221832633018494,-1.0870720148086548,0.3138760880696364,0.1259308755397796,0.7630260467529297,0.8284707576470391,5.521330361519544,1.8537334671298125,0.6341240909534549,0.4627976223833127
28,28,28,28,7.38945993166493,0.0474472194910049,7.8659767250655,7.8659767250655,0.0002773310880002,1.5730435848236084,0.0529785756412701,0.064332868173826,14.081029856891451,295.7920232499597,54.45751032365778,5.853630504446268,1.029923875163926,0.0714683485949062,0.0774643983908199,0.1036180990060901,0.1995676241746784,0.0009959544490243,7.492950491019894,527789870.83002,16.086556532802067,13.23686092487722,7.857484264178794,5.852070790082269,36.63267970371282,0.0012052617259712,0.0011312312899178,0.0136658026921455,0.164870724023462,130.30966186523438,0.9112470979667586,0.8538775444030762,0.8024085760116577,109.13800048828124,0.94080223647419,67.74193548387096,2.110121965408325,0.7379923462867737,-0.7343683838844299,0.3896569380440348,0.1628893613815307,0.3077021598815918,0.63295309246711,3.704452688047144,1.466496579398084,0.4633017274040667,0.3377109192161144
29,29,29,29,7.556607318366453,0.0670275539159774,5.9381289520304685,5.9381289520304685,0.0005076316738268,1.4897706508636477,0.1393554866997053,0.1433905436489861,12.408869629521892,173.20567898113418,42.79396288210411,5.787904268076133,1.1220016797468293,0.055352038510641,0.1544396188347894,0.2082489207068148,0.3214379844724115,0.0028790503689464,0.4591677319601966,1887523289.042292,33.39015477743468,35.24019314296039,20.9494453458017,14.134184980840717,151.668591834004,0.0031267805683228,0.0030624003308048,0.0295329413259735,0.2076322024308054,8.68290901184082,1.9659741193450413,0.486530601978302,0.229792907834053,6.584165096282959,1.7528592492314454,69.12442396313364,2.02997088432312,0.464654266834259,-1.458751559257507,0.4004096262160778,0.0994293317198753,0.2327729225158691,0.6106834282268971,5.097354261664369,2.373736835428048,0.8125572324289969,0.5161740096772078
30,30,30,30,5.813461250579936,0.023060780018568,8.878650593331141,8.878650593331141,0.0001292324798214,1.106342077255249,0.3819443115302587,0.1995048809188471,11.496274227399931,74.6436079289508,27.1987788385006,5.9752550120934105,1.0604067843867038,0.023886712959968286,0.159779694885574,0.2603029617130038,0.3681440885385504,0.0005048283861679,1.8674214359266967,492741704.4200411,1.5638282246115751,18.47887629777783,17.00034159001513,13.042599114586377,171.53591232824306,0.0005907902718575,0.0005852048870309,0.0818266242804909,0.23684160211849,12.596384048461914,1.505216037406044,0.4546938836574554,0.2044155597686767,6.519371032714844,1.4629429348255678,32.82130056323604,2.03467059135437,0.3376460075378418,-1.6118000745773315,0.3399897593445981,0.0904553681612014,0.0697735786437988,0.6136139831505615,0.4066919839869188,2.299720092910043,1.1314327811383558,0.5544200965462242
31,31,31,31,7.331233161827791,0.0185362733900547,6.941851830900527,6.941851830900527,0.0003777984256885,0.9431602954864502,0.4472590360175023,0.0902484785209912,5.282873255365946,58.70640482459874,15.457538209537152,3.4904002536578616,1.1181838119461425,0.014524647114424747,0.1023996830087879,0.1339775841314899,0.2273551666958048,0.0002805353707249,2.251295067926074,2.603068906028988,0.1516212479255647,3.011346477426971,2.297371094223966,2.155568847119757,2.4414889974749148,0.0005150614494464,0.0004929420864225,0.0399772023539045,0.191072610616248,12.596384048461914,1.505216037406044,0.4555101990699768,0.2086551040410995,6.519371032714844,1.4629429348255678,35.02304147465438,2.033224105834961,0.3473066091537475,-1.6122829914093018,0.3922171018945212,0.0954316556453704,0.0726937770843505,0.570681764851065,0.1207860281271676,0.7767364457644814,0.404819190990232,0.3923721891796366
32,32,32,32,7.344049188100858,0.017900925129652,7.105725980928024,7.105725980928024,0.0003804896837209,0.9833265542984008,0.4591671695766793,0.0922301857250654,5.284417106980383,65.85477162236279,15.919984236346757,3.509416502447183,1.1029172412038497,0.013262643283444613,0.1061811780145624,0.1356961953208748,0.2288676570420652,0.000287584548607,2.317786636392172,2.6967171581564875,0.137868875055652,3.249337701502632,2.3624172116100635,2.2403212955275005,2.6302647885818704,0.0005155574267288,0.0004922902227004,0.0405601265249697,0.2035062871828207,12.596384048461914,1.505216037406044,0.4653061330318451,0.2203654199838638,6.519371032714844,1.4629429348255678,27.64976958525346,2.033815622329712,0.3683190941810608,-1.5962824821472168,0.4091141833077317,0.095368392765522,0.1195230484008789,0.5766367573559428,0.117082866844455,0.8086918423092048,0.4090891942055107,0.3916530304867595
33,33,33,33,7.288750861880937,0.0192612763494253,5.801545250640131,5.801545250640131,0.0004953061229571,0.9614197015762328,0.4673000345099562,0.0783689319716624,7.145507784407021,142.83970156422407,18.10069644864384,4.607316785919701,1.3147724708670108,0.02148716494197666,0.0854983593159043,0.1184466080769627,0.2049307745045151,0.0004322296538692,3.240273457337453,4.372898483832391,1.1770362034384545,5.9077112669189855,3.315314348053784,2.952461198355836,5.72675146351673,0.0006396438650595,0.0006029203943951,0.0323700441520763,0.1979831768629656,12.596384048461914,1.505216037406044,0.46367347240448,0.2196821421384811,6.519371032714844,1.4629429348255678,31.746031746031743,2.0331263542175293,0.3651705086231231,-1.602685570716858,0.4101382488479262,0.0928301662206649,0.0988477230072021,0.6237664707163031,0.4092779756250612,0.7434653229747877,0.4522012961601694,0.3936891025557661
34,34,34,34,7.292450622882677,0.0184730999171733,5.954781879152147,5.954781879152147,0.0004641053551495,0.9711158275604248,0.4722450847044869,0.0817117975535858,6.885654130793225,117.82256847506268,17.722348314051313,4.509946285033921,1.3060215276617102,0.02058603751776361,0.0909796214320829,0.1209931912659296,0.2060850072360547,0.0003958787760165,3.1295222248873173,4.020913373045528,0.7102582616301302,5.255866360405629,3.1969893753581435,2.8784556288328704,4.723188852362879,0.0005943212172496,0.0005623357522779,0.0346746191828717,0.1989050511378904,12.596384048461914,1.505216037406044,0.4873469471931457,0.2355172783136367,6.519371032714844,1.4629429348255678,24.014336917562723,2.0319530963897705,0.3812889158725738,-1.5766863822937012,0.4116743471582181,0.1018818095326423,0.1827241420745849,0.6279009542503402,0.3240414173056131,0.7758719853426475,0.4539560200399896,0.3940323114568392
35,35,35,35,7.295696507560368,0.0205927435308694,5.856318296056673,5.856318296056673,0.0005456120816234,1.1762617826461792,0.4494341540190081,0.0712872046674118,7.388819748171084,158.26989455421165,18.94725161475439,4.6661288087544905,1.2664682542395869,0.028373661989591268,0.0741796112976807,0.1151463920858276,0.20706532024419,0.0005095715602028,3.449577487896441,5.309546387193209,6.898753413925579,7.112740071352296,3.539637582817328,3.089282717987552,8.704025184299269,0.0007363305112519,0.0006854345413884,0.0265717330743151,0.1944507102426182,12.596384048461914,1.505216037406044,0.4726530611515045,0.2266338467597961,6.519371032714844,1.4629429348255678,24.88479262672811,2.031435966491699,0.3622502386569977,-1.6089072227478027,0.409626216077829,0.0981182381510734,0.124545407295227,0.5921051900620425,0.5869221839881018,0.6610101136073375,0.4396345962754454,0.3887999820858653
36,36,36,36,7.285692679325377,0.0186446700245142,5.875558111330926,5.875558111330926,0.0004706085783254,0.9789086580276488,0.4687145388436479,0.0780367441170103,7.158405216309984,127.44876535109668,18.136825405196973,4.65085083600234,1.3103181711012135,0.025047447980235293,0.0850507300434188,0.1189413142207457,0.2051217946317546,0.0004221032752451,3.2941717330062072,4.555360651589954,1.2944136303315783,5.772158663190514,3.3684289471036744,2.9942884810737933,5.48995879754069,0.0006197552127158,0.0005816621157723,0.0317662047583185,0.1958580224313786,14.008522987365724,1.5441670642043006,0.5616326332092285,0.2938222885131836,8.854656219482422,1.6208810765917232,26.625704045058885,2.032934188842773,0.4365068078041076,-1.4157177209854126,0.2375832053251408,0.0870088189840316,0.3428370237350464,0.6215965683900226,0.422875857456513,0.7374464090704083,0.4565461245442564,0.393235448514514
37,37,37,37,7.399239850833334,0.0331333167850971,4.968605927202945,4.968605927202945,0.0003136927989544,1.6286885738372805,0.1867033516053076,0.0647649347467268,12.335916584116788,382.2645501622492,46.439700479135226,6.110895827701147,1.2728868213687543,0.0560372664324537,0.0459562867051958,0.1307936418027117,0.2637378111006506,0.0008592863864613,3.9145215608817336,9.54469337119222,10.965218057491766,8.64794688516257,4.061548979937138,3.1397047410664443,6.742703408783784,0.0011974637004286,0.0011054464944137,0.0087835091103263,0.1298423691245708,17.632177352905273,1.5334244360834666,0.5297959446907043,0.2695896327495575,11.76269817352295,1.5602801016548944,23.963133640553,2.033341884613037,0.4526062309741974,-1.4648185968399048,0.27547363031234,0.1191155612468719,0.3810676336288452,0.5539997218495201,1.826872869912168,0.8901150289792958,0.5965648939656166,0.474343799704168
38,38,38,38,7.166896956221725,0.0253393538296222,4.679150975106157,4.679150975106157,0.000216105763684,1.8960033655166624,0.1406329785272687,0.0342740669151532,17.416228048708724,418.3870452430804,71.8108578974996,8.557436919945836,1.447109583288539,0.029833551095733036,0.0296619064769371,0.0721889011024038,0.1653789706669577,0.0004810666015142,2.702525975635645,7.381903374291234,5.5265381737289,5.629661982029672,2.802460858160209,2.4491099868129864,3.6966208183554894,0.0007918647581277,0.0007363195077516,0.0073065974652063,0.1256579052979082,8.756820678710938,1.5932019897065723,0.746122419834137,0.4598695039749145,13.159456253051758,1.7200426156968314,53.60983102918587,2.05558180809021,0.5882198214530945,-1.128808856010437,0.2068612391193036,0.0943751037120819,0.6589795827865601,0.6360615558017225,1.4106546604420358,0.976976880607891,0.4885138134702501,0.3472694069311139
39,39,39,39,7.369838339158967,0.0884266421198844,4.772117272187394,4.772117272187394,0.0005894483401789,1.7391639947891235,0.179582848545461,0.1114779603846964,10.723181302671312,333.0635958012713,38.98726076147704,5.840419440776377,1.2336728507986936,0.0555240108168843,0.0900337214441006,0.1884056921818393,0.3506647290688344,0.0018584571140509,6.35637291030566,1556247072.5853927,19.51394110885504,12.738370845298707,6.527800955811228,5.64601769168922,10.380265388580233,0.0022648979788755,0.0021852540837699,0.0129656156867124,0.1263585321685173,21.70022773742676,1.588735988363773,0.5779591798782349,0.3138304948806762,12.41533374786377,1.5863270152494453,49.257552483358936,2.0410587787628174,0.4389628171920776,-1.451132893562317,0.3891449052739375,0.1233012825250625,0.4963508605957031,0.7561495922464602,3.3092133433894007,1.2980136134437692,0.7456756799090755,0.5799146658651044
40,40,40,40,6.855357991528486,0.0299627222120761,6.374879572881485,6.374879572881485,0.0,1.4222811460494995,0.0571579321744144,0.0288370430919967,22.84841534100302,359.47973306295154,92.64741214242284,9.434053367066,1.0673728926123425,0.0431697699984808,0.0217870973435451,0.0565696364266744,0.1296707847403407,0.0005415846009952,2.644105398500205,83111568.52869317,4.147658864929573,4.0853422525973615,2.804446805486399,2.451823312735283,4.039669584473551,0.0009238125526387,0.0008867359134576,0.005467479977669,0.1164185116435558,7.543247222900391,1.4926947328702125,0.8432652950286865,0.776319682598114,4.152100086212158,1.7556499550349838,73.83512544802868,2.163346529006958,0.7648254632949829,-0.6289627552032471,0.2483358934971838,0.1250966042280197,0.6619888305664062,0.5099414686539425,1.1201447543419536,0.9611771962787312,0.4376697374747136,0.2373061859766242
41,41,41,41,7.384179498953582,0.102292388677597,5.193470375491461,5.193470375491461,0.0004732794259325,1.42257559299469,0.2630934424125616,0.1634162924105465,10.554102516923573,239.4595103107303,39.93708641578475,5.3852811379395,1.2814073772771255,0.0276504822452308,0.1246122268287322,0.2886213909682315,0.4441557672168753,0.0040100915697274,0.4209629698794027,2658916098.8805814,38.83007001306867,28.07315769865756,19.010739802089923,14.541729953943722,-98.56427600451752,0.0043311626388913,0.0041146726987335,0.0176557785491653,0.1523434427697761,11.704666137695312,1.7290893912263152,0.481632649898529,0.2317393869161605,9.491924285888672,1.6935578281291004,67.22990271377368,2.033334970474243,0.4114790856838226,-1.4939559698104858,0.1797235023041474,0.0621052384376525,0.1459281921386718,0.5189532467297449,3.577625834749363,1.836132107842589,0.9892265070900118,0.7016557818700933
42,42,42,42,7.020121439062622,0.0291106104850769,5.571575454036798,5.571575454036798,0.0001736661561153,1.7574169635772705,0.1309496164147363,0.0545608112977918,11.473913175888056,159.94244579018508,35.11054474542542,6.557361023935494,1.088278557134064,0.13831693751531893,0.0433145628186886,0.0977304853407181,0.1853694347413714,0.0002752870024878,10.783747192936174,4.179875153507197,1.9676417862256728,3.2809621538262776,2.372293628600667,1.861778599466759,3.507241237860137,0.0005434900888303,0.0005153329100267,0.0132860949171133,0.1185262417532134,10.69728946685791,1.473114038156627,0.663673460483551,0.5321140885353088,9.811079978942873,1.4991892887109957,70.60931899641577,2.085835218429565,0.6581388711929321,-0.9114385843276978,0.4551971326164875,0.1967464685440063,0.4965837001800537,0.9347095667007752,0.7283176460412043,0.6773846204564048,0.4885370557948238,0.3265674011604051
43,43,43,43,7.564742255333637,0.050993762910366,3.072359314039506,3.072359314039506,0.0,1.6617122888565063,0.1634720179563494,0.0643391040154471,21.071102688032664,269.5401586311935,58.17065164608432,13.139660762010214,2.7959126041404496,0.09954683312703373,0.0555564974016175,0.0960646902713948,0.1687728011527245,0.0016970891616211,12.812996864948277,913684314.5824968,60.67119786885021,23.89095812603852,14.620549544097267,9.293907070828707,265.7187503333197,0.0021004313778973,0.0020342387641392,0.0182866354623098,0.1919568835402395,10.69728946685791,1.473114038156627,0.6620408296585083,0.5308548808097839,9.811079978942873,1.4991892887109957,70.71172555043522,2.0781610012054443,0.6484431028366089,-0.9437118768692015,0.4644137224782386,0.1892462372779846,0.4952157735824585,1.0579906855920918,3.811568788851631,1.7547467807111703,1.0120118110289762,0.5481363037365917
44,44,44,44,7.561900640507506,0.0482474118471145,3.2581035725775376,3.2581035725775376,0.0,1.6705337762832642,0.1636542167952243,0.0646197896408418,21.26394452986685,270.6346846359198,58.52611360229378,13.268976527807098,2.8026854900844262,0.10080785590555937,0.0558015549308554,0.0963747877498422,0.1688405085746095,0.0015923898578211,13.39746125855061,874947247.2118214,67.55524452850791,24.669586375240147,15.25446948431394,9.398186700304942,257.1517737546966,0.0019593587835462,0.0019073763871428,0.0183285016596758,0.1904600455619883,10.69728946685791,1.473114038156627,0.6808163523674011,0.5520359873771667,9.811079978942873,1.4991892887109957,75.06400409626217,2.095932483673096,0.6434183716773987,-0.9331552982330322,0.4290834613415258,0.1822199821472168,0.5112022399902344,1.0716380285013851,3.866686800872877,1.7729190904117649,1.024322526538947,0.5493027897177467
45,45,45,45,7.584020019605386,0.0559458397328853,3.109713395124505,3.109713395124505,0.0,1.5556232929229736,0.1672263730995196,0.0711315011410957,19.046017079732,242.1992449547864,53.342524248416034,11.85205035510042,2.5725146609774576,0.10853060192619939,0.0608460412792834,0.1077606355412297,0.1908682315489847,0.0018410582008971,12.152881271795906,1172100332.0417366,45.84213600098834,23.09715427237085,13.811008685584232,9.147082625471011,-150.9972251106091,0.0022798489718525,0.0022296740945648,0.0193741564521872,0.1865236419215168,10.69728946685791,1.473114038156627,0.6791836619377136,0.5524284243583679,9.811079978942873,1.4991892887109957,71.68458781362007,2.078917980194092,0.6406843662261963,-0.955250322818756,0.463389656938044,0.1968559473752975,0.5060840606689453,1.0350997511069429,3.677867112292085,1.72286520358138,1.0053671636574868,0.5725902643625436
46,46,46,46,7.576351197911309,0.0481624081730842,3.2031572739123497,3.2031572739123497,0.0,1.3717105388641355,0.1659127634464377,0.0687077713014957,19.41159228456188,238.99903947023324,52.828675987836654,12.129371011851564,2.616465529546073,0.10359394384699983,0.0576688920827902,0.1053560238071331,0.1846459390086445,0.0016037905033403,13.475488004881308,1005903584.882617,55.69285104217598,24.292691796630244,15.490392746830638,8.912573592179992,-158.6474434682121,0.0019913733611645,0.0019392677623102,0.0189081495986085,0.1980166193785759,10.69728946685791,1.473114038156627,0.6840816140174866,0.5498973727226257,9.811079978942873,1.4991892887109957,71.78699436763954,2.119014501571656,0.6682973504066467,-0.8666067719459534,0.4613415258576548,0.1986587792634964,0.5415400266647339,1.0246270001269664,3.491090334631844,1.6348999539858182,1.0106164015432275,0.5636837569833236
47,47,47,47,7.572549801135441,0.0654830336570739,3.4218407382360616,3.4218407382360616,0.0,1.4090855121612549,0.1476056345218756,0.0701533449266086,17.04329955398505,204.54177402144603,46.64231090257135,10.71770752042294,2.349551071900551,0.09683405375844502,0.0568974520300032,0.1122890850811726,0.2004996272572607,0.001962707024397,25.337369873177963,1254663955.4784634,34.61531092931806,18.025033728666525,12.536761840333458,7.351261615309533,-101.58993566305796,0.002553445512035,0.0023934632566806,0.0179594325919494,0.1718129729866233,10.69728946685791,1.473114038156627,0.6791836619377136,0.5650165677070618,9.811079978942873,1.4991892887109957,71.37736815156171,2.0709943771362305,0.6382367014884949,-0.9680014848709106,0.4649257552483359,0.1958867460489273,0.5046455144882203,0.9048699305508586,2.7306929277393444,1.3933603643097,0.9405935818207778,0.5594201998459278
48,48,48,48,7.5763662067686495,0.0521811991930007,3.198860583386169,3.198860583386169,0.0,1.3361159563064575,0.1571739433825605,0.069693386414819,17.694419312209842,202.07608113976525,47.81548981184236,11.09738378391864,2.372889506334611,0.0462899012800528,0.0576963442008776,0.110617152561537,0.1948095170107679,0.0015613025723826,12.869052564920102,1114879203.6692612,54.785931929397776,20.752498833887923,15.179645249558204,8.054782166741909,-79.44655509367273,0.0019967913996588,0.0019183561475237,0.0186211163613579,0.1794364194537886,8.380187034606934,1.396151796381354,0.7983673214912415,0.660010576248169,3.2695837020874023,1.6094850877355644,65.07936507936508,2.097596883773804,0.6690080165863037,-0.9162120819091796,0.3773681515616999,0.1380376070737838,0.6555308341979981,0.934402036144519,2.8172731139831435,1.4490913766746274,0.9597191543032346,0.54993784892476
49,49,49,49,7.606169699862406,0.0851663947105407,3.893582286491046,3.893582286491046,0.0002082670980598,1.3394863605499268,0.2996140275649006,0.1206962433564897,13.374510766488203,216.7707902421315,36.667472605850335,8.061569331420852,1.576489761416233,0.1026993967961555,0.1074423845726218,0.179619151552679,0.2753737712637954,0.0037648299609074,12.832690962493896,2664674684.6381574,65.81667357293732,23.724577568177786,14.14432887553243,7.306960180890536,62.68390836054609,0.004500334088334,0.0041918306142179,0.0266614808901484,0.2104736791839404,9.310711860656738,1.4348467896745858,0.8644897937774658,0.8737058043479919,12.126784324645996,1.5460874643785636,75.8320532514081,2.2900643348693848,0.8078704476356506,-0.5121409296989441,0.4439324116743471,0.1784165799617767,0.4508372783660889,1.0567658250131282,4.83096026691838,1.6080425243280407,0.9913978960001756,0.5563057028534373
50,50,50,50,7.536977732087116,0.0783044695854187,4.310208433599349,4.310208433599349,8.783079101704061e-05,1.4621388912200928,0.2934291292103221,0.1195921434030103,13.814815546698414,192.68033388089447,40.16760148514236,7.645911619464029,1.434760232689011,0.1038367775149422,0.1011391543279775,0.1792878826650667,0.2756515428253794,0.0024928400197836,8.435511395997024,1694418166.1529002,31.059054565479293,10.826069858871277,9.60356878153518,6.840021579127956,21.475704989784305,0.0032197090495174,0.0029776963251606,0.0289335637048313,0.167036748866005,12.222307205200195,1.4693373753895105,0.7469387650489807,0.6085705161094666,7.912213325500488,1.5317844608832454,62.46799795186892,2.145111322402954,0.6500945091247559,-0.9689731001853944,0.431131592421915,0.1679947078227996,0.6309441804885865,1.0851199523839017,4.30415514661918,1.6777613516770744,0.9493810983287388,0.5261197059066129
51,51,51,51,7.623528323282485,0.0988832488656044,3.7742971437933774,3.7742971437933774,0.00023296794825,1.588821291923523,0.3060720464987327,0.1251877154095865,13.121561444546176,207.5805509955179,37.28838114429954,7.470567820041066,1.4196330578561906,0.1107340493336153,0.1117290077616445,0.188368121152898,0.3097952301140672,0.0051442214991368,15.104683092341489,3605331789.003685,78.02104387658795,25.40587108191446,16.83606790722193,9.22243709343732,38.8044624904016,0.0061404160903464,0.0056607497893139,0.0288752276493484,0.2150580714205786,16.428939819335938,1.3328338655313583,0.900408148765564,0.8836628198623657,17.227447509765625,1.5123602710557704,77.4705581157194,2.3285164833068848,0.8625355958938599,-0.3704797029495239,0.4623655913978494,0.1888236999511718,0.2338016510009765,1.0324967294325085,4.672853343652725,1.6139993654022935,0.931888989988788,0.5722961595186772
