,Unnamed: 0,model_id,middle_layer_entropy,weighted_shortcut_score,shortcut_drift,shortcut_reliance,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,edge_start_ratio_deep_vs_shallow,shortcut_vs_local_ratio,shortcut_vs_local_ratio_1,shortcut_vs_local_ratio_2,shortcut_vs_local_ratio_4,shortcut_vs_local_ratio_5,edge_start_ratio_deep_vs_shallow_1,edge_start_ratio_deep_vs_shallow_2,edge_start_ratio_deep_vs_shallow_4,edge_start_ratio_deep_vs_shallow_5,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v1,logit_contribution_ratio_deep_vs_shallow_1,logit_contribution_ratio_deep_vs_shallow_2,logit_contribution_ratio_deep_vs_shallow_4,logit_contribution_ratio_deep_vs_shallow_5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,test_rankme_id,test_alphaReQ_id,val_id_acc,val_id_f1,test_rankme_location_43,test_alphaReQ_location_43,test_ATC_location_43,test_EMD_location_43,test_AC_location_43,test_ANE_location_43,test_acc_location_43,test_f1_location_43,sharpness,shortcut_vs_deep_ratio,shortcut_vs_deep_ratio_1,shortcut_vs_deep_ratio_2,shortcut_vs_deep_ratio_4,shortcut_vs_deep_ratio_5
0,0,0,6.8662327348443695,0.0579628311097621,2.9937425780333307,2.9937425780333307,4.1732580939424224e-05,1.0755311250686646,0.1311030842991334,0.0769660951269732,10.525051291286418,116.08171988943134,35.48650753339367,7.542245712239083,2.214943533382624,0.043521396027979,0.0619800329346577,0.1215367137194971,0.2151916692648719,0.0004122925761982,1.6908839088180043,2.830243462996336,3.0257270488265315,2.587392552109284,2.251478161624799,1.9312540364803248,2.6687194798293485,0.0013435943693145,0.0011701645434407,0.0353169468774675,0.0778385591285854,43.32937240600586,1.1138051289025206,0.5926530361175537,0.3387684524059295,43.4028549194336,1.0408837126379424,47.88557213930349,1.921375751495361,0.4942564070224762,-1.3407269716262815,0.4253731343283582,0.2075498849153518,0.4777352094650268,0.6088551675455999,1.4410557930281296,1.0429363909113745,0.7126088718018356,0.5693168271631034
1,1,1,6.806644707874714,0.0550198890268802,3.0582189457475786,3.0582189457475786,2.1479181668837555e-05,1.0511780977249146,0.1296901478783667,0.0817427334337276,10.08118485771849,113.8513030788886,32.99771072021024,7.289901357059985,2.156509707871152,0.044767826289144,0.0633704639356591,0.1285979892321594,0.2243020249151117,0.000321416441352,1.560938958215473,2.209191978130322,3.0388827740969333,2.1825296331599904,2.0485961136836224,1.7151406298696583,2.5004820939102075,0.00117383979304,0.0010470347869784,0.0355897206743473,0.0731614722481746,43.32937240600586,1.1138051289025206,0.5812245011329651,0.330162912607193,43.4028549194336,1.0408837126379424,46.89054726368159,1.923036932945252,0.4967775046825409,-1.3416804075241089,0.4166666666666667,0.1918660998344421,0.5035521984100342,0.613325356391546,1.4349289622203365,0.981570606740384,0.721836942144317,0.5782980871805694
2,2,2,7.546821545446893,0.0404757522046566,6.347049229453079,6.347049229453079,9.99018557195086e-05,1.242475986480713,0.1750885772764074,0.0975094187847018,14.384533638429234,188.59701723342664,56.50372460403214,7.438427893819695,1.1575135975192927,0.0922940472626075,0.1143189087053637,0.140339472743512,0.2572475606735898,0.0017248822785944,9.413558816670074,1409032844.0943267,21.57985300929772,19.83688301434316,9.922089358078455,5.5191293048242,18.652606341919466,0.0020341507472636,0.0019966897433931,0.0258265478652065,0.3492414123565749,43.32937240600586,1.1138051289025206,0.6220408082008362,0.3815058171749115,43.4028549194336,1.0408837126379424,53.60696517412935,1.946075201034546,0.5289427042007446,-1.2608747482299805,0.4601990049751244,0.240226998925209,0.4972441673278808,0.8578663168488794,3.1920061276651253,2.084846953454186,0.6772205011651196,0.4414525248985819
3,3,3,7.541971828857314,0.0392492599785327,6.270464532823011,6.270464532823011,7.800817365932744e-05,1.3697755336761477,0.1802583127301926,0.1015166098143603,13.652928292615153,190.4030520679462,58.633617181973946,7.224311518347298,1.1522072496989724,0.097129592915636,0.1179412609008043,0.1470631904379913,0.2636549223623096,0.0017034659367389,8.841816513025377,37.62282328878843,21.804635120165724,19.178599704438387,9.543664620434887,4.469972963161787,15.20223543363539,0.0020731564589802,0.0020165917049119,0.0270887530481419,0.3675156946725385,43.32937240600586,1.1138051289025206,0.6195918321609497,0.3797515332698822,43.4028549194336,1.0408837126379424,53.233830845771145,1.9390133619308472,0.5183193683624268,-1.289639949798584,0.4539800995024876,0.232998639345169,0.503578495979309,0.8417233454624256,3.3501527203505344,2.2141222642319285,0.6844021701536757,0.4490466703253092
4,4,4,7.561503408069589,0.0448081456124782,6.3118120214834015,6.3118120214834015,0.0001190853399748,1.5492486953735352,0.2238103519167065,0.118707212840752,13.10651170229704,178.00866500755697,54.535747257161255,6.844496177892305,1.1432936861684302,0.1265239884619928,0.1453061426185563,0.168567723927945,0.2871433632934627,0.002360372747745,10.51100873215184,55.02920126744832,37.105653033771866,25.56026552719739,11.288849642094986,5.076387070651588,22.36645797119984,0.0028015852195366,0.0027239009446233,0.032137312433224,0.4079485061680563,43.32937240600586,1.1138051289025206,0.6514285802841187,0.4285558462142944,43.4028549194336,1.0408837126379424,60.820895522388064,1.9666779041290283,0.5744278430938721,-1.1590418815612793,0.4751243781094527,0.2738318145275116,0.5398330926895142,0.9283766945398866,3.9756720050984304,2.4511185096857058,0.7331063251065029,0.4781383139771747
5,5,5,7.5514530654538,0.0414384119212627,5.920702660574444,5.920702660574444,8.820163930067793e-05,1.4425660371780396,0.2042840775828223,0.1101597975548993,13.628919389095442,187.4625984724352,57.19962165170537,7.141835095394589,1.1654432813871458,0.1125509129696619,0.1313388338968097,0.1570556351902705,0.2719643472788783,0.0020374203332328,10.13567325615495,42.6667995750412,32.77071590383237,25.64195692562535,10.889368140642434,4.744282895886475,18.12512576571138,0.0024285266743788,0.0023669656254412,0.0300543644823073,0.3922900588449761,43.32937240600586,1.1138051289025206,0.6342856884002686,0.3850610256195068,43.4028549194336,1.0408837126379424,57.33830845771144,1.9487977027893064,0.5537279844284058,-1.2139371633529663,0.4626865671641791,0.2632964253425598,0.486147141456604,0.9094695998795052,3.8462819757975657,2.3913665055022246,0.7216533573603894,0.4630030470993744
6,6,6,7.573031926606752,0.0498186536133289,6.329254428458511,6.329254428458511,0.0002223442716058,1.397907018661499,0.229458286357967,0.1227901425859864,12.535452931319757,165.9196182969759,51.48632710350702,6.624714380745756,1.1187019373877367,0.1339219851611957,0.1525424344610588,0.1761805246910344,0.295458829992097,0.0028366691012635,10.701666594922475,49.46204697035621,37.70185412890973,25.619056501990777,11.51343052220691,5.064792757028227,27.461437192556605,0.0033664127128147,0.0032749214979688,0.0327147728925673,0.4310060048637862,53.80086517333984,0.969729800337272,0.8057143092155457,0.5916589498519897,47.68665313720703,1.0212111346006334,72.636815920398,1.94500732421875,0.6987093091011047,-0.90466970205307,0.5485074626865671,0.3169038295745849,0.7989840030670166,0.9106180028944724,3.800527013397755,2.3693050282818584,0.7360061007986624,0.4832181316996302
7,7,7,7.566987707531016,0.0454197973012924,6.446099556510285,6.446099556510285,0.0001422038803866,1.3977333307266235,0.2189328452292276,0.1180195575696009,13.04331304909846,177.7559806547143,54.88380667622219,6.792002102135567,1.12751428138697,0.1254421740833657,0.1448235211832156,0.1688877830987823,0.2873638892338103,0.0024311062866502,10.889628422919555,49.28254253587243,37.99354072714102,25.20324894900956,11.701396666634038,5.208761868054481,25.03130905755173,0.0028764841062809,0.0028064978111785,0.0315913765111704,0.4082298462485546,42.07389068603516,1.1162418382992163,0.8057143092155457,0.5642553567886353,34.477577209472656,1.2182002248500583,73.00995024875621,1.934274435043335,0.6737290620803833,-0.9880154132843018,0.5186567164179104,0.2837284803390503,0.8294030904769898,0.9161016697199712,3.8623631231803626,2.4242074932276765,0.7273901427077936,0.4749012951293043
8,8,8,7.518214819059166,0.0522076226770877,4.924485199641818,4.924485199641818,0.0004075476208527,1.4237494468688965,0.3837424410010516,0.2075211242743162,11.548538922135032,302.05397424549807,54.68219715149453,6.020696344791664,1.1757616865843177,0.2491721256623765,0.2538047306764021,0.2902813576907861,0.4378782958992239,0.0042110034235491,30.60828505565592,2790356433.2518725,84.7916552130724,85.55542611958839,42.78290529018152,18.887297281811293,181.794809483382,0.0043841977278162,0.0043257068744679,0.044900319869564,0.3177434441923462,160.7279052734375,0.8776272888763925,0.8538775444030762,0.7474105954170227,116.15861511230467,0.9317636304364127,78.60696517412936,1.981501579284668,0.7809423804283142,-0.6383304595947266,0.5298507462686567,0.3475825786590576,0.7072720527648926,1.2954174868372053,11.279462359653058,3.8667886612538167,1.013803104699733,0.6625865501423045
9,9,9,7.404684168598331,0.0633345395326614,4.89268784263913,4.89268784263913,0.0001560510281706,1.4104013442993164,0.2940097003994519,0.1999615117609323,12.867250724485196,319.4375328756135,56.06926577862609,6.775420018131425,1.3432235568183664,0.2498561966165999,0.2519749371089858,0.2857005363323647,0.4102439257830479,0.0038696410656946,31.772448101234765,2636215493.112104,99.32384587791766,86.37866993664456,43.75542138565358,20.92970547949948,125.14667726193636,0.0040068594466049,0.0039576535630487,0.0428302973798013,0.2474722420526606,45.46333312988281,1.325512056969818,0.8130612373352051,0.6417990326881409,29.037309646606445,1.4211315315107282,74.25373134328358,1.93463671207428,0.6785467267036438,-0.974421501159668,0.5174129353233831,0.3070950806140899,0.8714458703994751,1.45183990985822,12.12725925100511,4.023816279532819,1.1630994901735032,0.6816503254234678
