,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,model_id,middle_layer_entropy,weighted_shortcut_score,shortcut_drift,shortcut_reliance,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,edge_start_ratio_deep_vs_shallow,shortcut_vs_local_ratio,shortcut_vs_local_ratio_1,shortcut_vs_local_ratio_2,shortcut_vs_local_ratio_4,shortcut_vs_local_ratio_5,edge_start_ratio_deep_vs_shallow_1,edge_start_ratio_deep_vs_shallow_2,edge_start_ratio_deep_vs_shallow_4,edge_start_ratio_deep_vs_shallow_5,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v1,logit_contribution_ratio_deep_vs_shallow_1,logit_contribution_ratio_deep_vs_shallow_2,logit_contribution_ratio_deep_vs_shallow_4,logit_contribution_ratio_deep_vs_shallow_5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,test_rankme_id,test_alphaReQ_id,val_id_acc,val_id_f1,test_rankme_location_100,test_alphaReQ_location_100,test_ATC_location_100,test_EMD_location_100,test_AC_location_100,test_ANE_location_100,test_acc_location_100,test_f1_location_100,sharpness,shortcut_vs_deep_ratio,shortcut_vs_deep_ratio_1,shortcut_vs_deep_ratio_2,shortcut_vs_deep_ratio_4,shortcut_vs_deep_ratio_5
0,0,0,0,0,6.888818924355169,0.0377200059592723,2.600975819336868,2.600975819336868,3.915299384971149e-05,1.0592080354690552,0.0930146699473861,0.0648263295720723,11.315471002343584,114.04486685054924,34.05263235647918,7.981706079869953,2.3722520514021577,0.1312437232893713,0.0510404666015574,0.1005751816459451,0.1837866506247442,0.0001602690066517,10.539943377586026,1.81932713874682,2.042409646357537,1.854988606068631,1.8369972042904408,1.6189545653690876,2.6032221609740875,0.0006710844269122,0.000555374697555,0.0272586379285009,0.0472823550963311,43.32937240600586,1.1138051289025206,0.5926530361175537,0.3387684524059295,57.33575439453125,1.1194976887402035,47.02258726899384,1.941997528076172,0.4688555300235748,-1.4078243970870972,0.3223819301848049,0.1422958970069885,0.4777352094650268,1.072876415726069,1.167244990228018,0.9137972026813308,0.6480595183134753,0.5235528794504809
1,1,1,1,1,6.879725244841788,0.0348686315119266,2.730010315602504,2.730010315602504,4.062968127982458e-05,1.1075587272644043,0.0915193914374131,0.066892258019759,10.481165459434097,102.96058211337538,30.908134168268617,7.467223558753303,2.2449537020725017,0.1318260527997067,0.0515519140925642,0.1023128516001435,0.1913578437926024,8.961610529212294e-05,10.330805820517991,1.2851416438084249,1.831423373459384,1.552617919004129,1.5517937747216166,1.439823106944576,2.499422434995988,0.0006057506946604,0.0004915366235422,0.0268498275148532,0.0462806383506303,43.32937240600586,1.1138051289025206,0.5812245011329651,0.330162912607193,57.33575439453125,1.1194976887402035,36.4476386036961,1.9405319690704343,0.4459293186664581,-1.4552327394485474,0.2823408624229979,0.1312611550092697,0.5035521984100342,1.044662063171176,1.0386742475771475,0.8226428535306577,0.614240465010148,0.5212097665456046
2,2,2,2,2,7.578944340184721,0.016990290954709,4.96660371659106,4.96660371659106,5.922618038312066e-05,1.267733812332153,0.2881478352058222,0.1630851505384465,14.20031426935619,180.9012518904753,56.97212921812604,7.679778729736848,1.2603525929200612,0.1734539450543442,0.1974593561768476,0.2347334822453085,0.3723659727900889,0.001049453104656,11.818904023686777,919863783.5652336,37.09974698844847,19.52465236165718,12.445555743818716,7.681166227688862,33.03747255799874,0.001207242969528,0.0011582480824046,0.0335339060525777,0.2776751622279219,43.32937240600586,1.1138051289025206,0.6220408082008362,0.3815058171749115,57.33575439453125,1.1194976887402035,55.85215605749486,1.9558260440826416,0.5220691561698914,-1.2978253364562988,0.3449691991786447,0.1559802889823913,0.4972441673278808,1.243042355754005,4.9996221802204,3.0983464052605867,1.0216511700161206,0.6133046204869856
3,3,3,3,3,7.579722780778128,0.0154571942985057,5.646703432720821,5.646703432720821,8.819033428153489e-05,1.218538522720337,0.2683584549273597,0.1531359267076875,14.558288093559296,188.7012946003881,60.90994471114119,7.653922946481778,1.2665168771512565,0.154551011085797,0.1805277583685895,0.2199705129360505,0.3592802601160614,0.0009982110961841,9.71010099649594,29.054932667221177,27.737236339758297,19.55598914697058,10.360679594431003,5.644125140868688,24.189559431811585,0.0011873738332752,0.0011468281498565,0.032739281614377,0.3150929758660856,43.32937240600586,1.1138051289025206,0.6195918321609497,0.3797515332698822,57.33575439453125,1.1194976887402035,55.13347022587269,1.9512248039245603,0.5093476176261902,-1.3315253257751465,0.3398357289527721,0.1540788412094116,0.503578495979309,1.2201434415349457,4.77583251070297,3.1747366929610323,0.9748762298698012,0.5990779069437945
4,4,4,4,4,7.565862873948772,0.0223978776484727,5.28742949750202,5.28742949750202,0.0001797715431166,1.3554702997207642,0.3209252690458837,0.1746548850622151,15.112750281121263,209.54457995943963,62.54107003668105,7.858645810328584,1.292708909960907,0.2012875981640075,0.2141514524172429,0.24809887077536,0.3875053135218244,0.0015824554716985,13.199435132404872,72.94696158752012,61.2165576168633,30.02337024310549,13.989774713865144,7.231877444266268,38.73170338598429,0.0018146909360723,0.0017572448494149,0.0369965111451987,0.3159039197914683,43.32937240600586,1.1138051289025206,0.6514285802841187,0.4285558462142944,57.33575439453125,1.1194976887402035,68.8911704312115,1.9801121950149536,0.5890625715255737,-1.1407519578933716,0.3850102669404517,0.2201660573482513,0.5398330926895142,1.393957869782002,6.514316968998513,3.678718093515876,1.0886577282909138,0.6403124199312893
5,5,5,5,5,7.560677277106734,0.0182959735393524,5.317557309767312,5.317557309767312,0.0001337695339316,1.3495973348617554,0.3143035404672964,0.172699062033148,14.823813230724484,198.17867714904688,61.50722197674981,7.831976208812764,1.295668604745518,0.1925574692189139,0.2101197943566121,0.2454424068951102,0.3839391362051643,0.0012808852042311,12.952999230545585,71.46222086824243,54.32251797959449,29.29188504442542,13.749152001914643,6.830354160511127,34.06925717699415,0.0014733617131348,0.0014240924353181,0.0369313575045804,0.3168263394019347,43.32937240600586,1.1138051289025206,0.6342856884002686,0.3850610256195068,57.33575439453125,1.1194976887402035,63.5523613963039,1.9631887674331665,0.566702663898468,-1.205887794494629,0.3747433264887063,0.1846374571323394,0.486147141456604,1.3610005646380543,6.021433962682117,3.5895760610617966,1.0796044597246417,0.6368755663172784
6,6,6,6,6,7.581636549488769,0.0281601138412952,5.228799708257125,5.228799708257125,0.0002442679760861,1.526890754699707,0.3108161299728549,0.1696487285778692,14.560471792890844,210.6955815250645,59.04723961178553,7.588169847012586,1.2579397148313642,0.2786897955827931,0.2072461898032063,0.2420007610811125,0.3795369896594567,0.0019471382256028,12.931590555529633,1757594956.8708894,59.68612643499374,28.09431965637743,13.789194057988562,7.144187006620504,42.59711822354473,0.0022502842180927,0.0021834052332536,0.0361518540678754,0.3141148559833776,53.80086517333984,0.969729800337272,0.8057143092155457,0.5916589498519897,60.98815536499024,1.0730765264876765,67.24845995893224,1.954190373420716,0.6384608149528503,-1.099681735038757,0.4958932238193018,0.2535229325294494,0.7989840030670166,1.3168058346126004,6.415126773665917,3.377623430670875,1.0367301504549091,0.6212023661729973
7,7,7,7,7,7.574056883650259,0.0237267930060625,4.957738681209184,4.957738681209184,0.0001890355142677,1.3670473098754885,0.3116059141470061,0.1693190298160972,14.79565027834852,218.8701287726739,59.75944098534192,7.715089077130829,1.275774936507361,0.1963700227193153,0.2062631286040407,0.2412626947092626,0.3767781983364464,0.0016250340237567,13.316513246805036,1466979982.0694606,62.88767038985146,28.35099367495942,14.16817002704278,7.309545744604309,38.41826954346179,0.0018693407385583,0.0018133271039388,0.0363887058019948,0.3115127434043747,42.07389068603516,1.1162418382992163,0.8057143092155457,0.5642553567886353,35.42197036743164,1.2222824902831129,57.70020533880903,1.9452431201934808,0.5884490013122559,-1.2068356275558472,0.4178644763860369,0.2031384855508804,0.8294030904769898,1.3380002209233748,6.607361113157277,3.4189839751940783,1.051901098658981,0.622803572450923
8,8,8,8,8,7.62084034415698,0.0501839555799961,4.942690104987758,4.942690104987758,0.0002805055482895,1.4166059494018557,0.2130779006046905,0.1303582471128939,15.56516104795316,341.7879400242789,81.11000638224895,7.548127008505929,1.288396748991527,0.1859956816005069,0.1371079730686039,0.215073685840954,0.3738406286715443,0.0020918861273422,21.583422705340634,1177216785.4360304,52.53957101333726,35.15033316362172,21.98424635315734,11.3485883408164,126.31323937982408,0.0022342579959797,0.0021204650942934,0.021486030157933,0.1710261962889946,160.7279052734375,0.8776272888763925,0.8538775444030762,0.7474105954170227,98.72240447998048,0.9974522212938566,71.97125256673512,1.9811145067214968,0.7229729890823364,-0.8255959153175354,0.4260780287474333,0.2184781730175018,0.7072720527648926,1.7304303498698737,6.209726821500815,3.1865825252773083,0.9426632145177432,0.62270372664706
9,9,9,9,9,7.563253896036681,0.0396167635917663,5.032001743160726,5.032001743160726,0.0002905452274717,1.3676393032073977,0.2135300376622262,0.1352720196297386,14.530374412234996,283.484101876151,65.39817440887467,7.431693361271519,1.3247203692236504,0.1108217546142712,0.1417753201602486,0.2237140778248717,0.3853134165189149,0.0016445032583973,19.060275514619,1061826340.4467144,40.9884161548103,34.94186807051335,19.50015849577753,10.458553611586032,108.1649506841745,0.0017756148090697,0.0017083074278829,0.0214997726544672,0.1947173168167022,45.46333312988281,1.325512056969818,0.8130612373352051,0.6417990326881409,21.30299568176269,1.5419884361441718,74.12731006160165,1.9508386850357056,0.6656458377838135,-1.0436981916427612,0.188911704312115,0.1122431010007858,0.8714458703994751,1.0747114745329442,4.976337359411819,2.680441648580271,0.9649617612109472,0.6466016550735165
10,10,10,10,10,7.576478034681454,0.0701769813895225,5.23545522852644,5.23545522852644,0.0005835218253196,1.4271020889282229,0.1889437533707512,0.1648229448508262,12.384077224141478,296.7064682752322,60.7598403521074,6.505879225677685,1.2050175067153135,0.2000396875156284,0.2018240084946141,0.256678043033821,0.3918357850134128,0.0032757669417797,26.590334238550923,2669782581.506297,84.10102601625331,56.08515172063108,27.504738762289925,15.09961278044002,102.99560860561904,0.0035208339467658,0.0034255327223036,0.0290942727487916,0.2092270751152858,156.30552673339844,0.9219567689779304,0.8718367218971252,0.829648494720459,137.3231658935547,0.9116251884294152,76.79671457905543,1.997963190078736,0.7870217561721802,-0.6137938499450684,0.4517453798767967,0.2431377321481704,0.3524372577667236,1.7127411340013556,8.87211296210732,3.376481652703933,0.951529460284945,0.6207663109508189
11,11,11,11,11,7.411971424173055,0.044579979032278,6.618451967865685,6.618451967865685,0.0005998754568281,1.378395915031433,0.112365841890283,0.1242866373255747,12.655502782940053,276.27164003487275,53.10678981040373,6.088907272616763,1.080687340787893,0.019728998296061298,0.1412256892914032,0.1990568002476334,0.3123980029003559,0.0021774364430768,1.9141878740382297,1754324006.4696877,49.08868130669127,37.60121930944421,18.627803718953988,10.893237115495388,112.7831102706001,0.0023599554393385,0.0022633106414744,0.0225675640657767,0.1992903011494864,11.28523063659668,1.9019905748299928,0.5551020503044128,0.2938511967658996,5.136086940765381,2.072196332586111,70.32854209445586,1.933477520942688,0.5504454374313354,-1.2832860946655271,0.0533880903490759,0.0432373285293579,0.4928558826446533,0.9527291979075864,6.185129484698543,2.393190194467588,0.7921248834319781,0.4952785423977376
12,12,12,12,12,7.54356785584302,0.063866950571537,5.769503614447428,5.769503614447428,0.0005102006107335,1.4033511877059937,0.2150607962992085,0.1895176901545642,12.065333419415673,276.8541450007506,51.43789016703295,6.925990126263203,1.2277516888836182,0.0397101514925031,0.2108046094640376,0.2783701518478858,0.4091567960561899,0.0031179396160094,3.811614517241808,1883332952.274941,134.2180225880755,103.75607489466536,37.755480905659326,19.39401507902125,414.9437004561871,0.0033428727976136,0.0033019596059169,0.0319069846990529,0.2320550503533733,4.403478145599365,1.6437044415966635,0.4726530611515045,0.2320028990507125,3.298938274383545,1.7150901803435026,22.073921971252567,1.930569767951965,0.3116175532341003,-1.629724383354187,0.2084188911704312,0.0437772870063781,0.2317238092422485,1.2053715903577011,6.630200958803553,2.884903765581506,1.0740559192768968,0.646840540373792
13,13,13,13,13,6.531123806466246,0.0277932118624448,7.596082500610088,7.596082500610088,0.0006318858813756,1.3124051094055176,0.0444084843245976,0.1961017200932741,13.734794664181214,162.26114386053138,45.369182643273646,9.38875226748068,2.1196603687091247,0.017152648388141706,0.2603651252093212,0.2750784195576833,0.3780211918533572,0.0005995408925585,1.4329688989173992,571596605.3685406,50.66639725199743,30.95896105123234,14.524917267503316,8.447344251609024,20.35887261622691,0.0006903136665847,0.0006678105366084,0.0265419810504777,0.1574272605557385,5.40502405166626,1.60370852066609,0.4718367457389831,0.2339449822902679,3.8186357021331774,1.6798161041278672,17.761806981519506,1.9321259260177608,0.3748697936534881,-1.5815025568008425,0.2012320328542094,0.0407061278820037,0.255275011062622,0.5016674658711731,7.444481150381486,3.4537668458191826,1.549573209191669,0.8557907075224448
