,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,model_id,path_depth_entropy,deep_shallow_ratio,edge_start_ratio_deep_vs_shallow,shortcut_vs_local_ratio,shortcut_vs_local_ratio_1,shortcut_vs_local_ratio_2,shortcut_vs_local_ratio_4,shortcut_vs_local_ratio_5,edge_start_ratio_deep_vs_shallow_1,edge_start_ratio_deep_vs_shallow_2,edge_start_ratio_deep_vs_shallow_4,edge_start_ratio_deep_vs_shallow_5,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v1,logit_contribution_ratio_deep_vs_shallow_1,logit_contribution_ratio_deep_vs_shallow_2,logit_contribution_ratio_deep_vs_shallow_4,logit_contribution_ratio_deep_vs_shallow_5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,middle_layer_entropy,weighted_shortcut_score,shortcut_drift,shortcut_reliance,early_to_deep_edge_importance,test_rankme_id,test_alphaReQ_id,val_id_acc,val_id_f1,test_rankme_location_100,test_alphaReQ_location_100,test_ATC_location_100,test_EMD_location_100,test_AC_location_100,test_ANE_location_100,test_acc_location_100,test_f1_location_100,sharpness,shortcut_vs_deep_ratio,shortcut_vs_deep_ratio_1,shortcut_vs_deep_ratio_2,shortcut_vs_deep_ratio_4,shortcut_vs_deep_ratio_5
20,20,20,20,20,1.392680525779724,0.1965859929011925,0.1296075585793973,15.145154894975883,228.3264449372741,60.86923602851241,8.38167515966629,1.3918626284538744,0.139214703247635,0.1494374059437807,0.188686444155382,0.2988646857990397,0.0007625873051182,10.833589902883746,631516142.6755368,36.96740383239525,26.50517845598013,11.402637533179204,6.401440091311408,20.342809572158306,0.000884267084622,0.0008107350148591,0.0290886102683246,0.2667432851055425,7.50058629302047,0.0133734196424484,5.009556872137045,5.009556872137045,2.503946961951442e-05,43.57108688354492,0.927943564684753,0.6256218552589417,0.3823764026165008,69.49268341064453,1.0646440972929987,47.3305954825462,1.9346027374267576,0.4297632277011871,-1.4590774774551392,0.4250513347022587,0.1672126948833465,0.393379271030426,1.219163478994245,5.5162967281107065,2.94327512418751,1.0313604903734748,0.550360080417132
21,21,21,21,21,1.6110143661499023,0.2094589824391357,0.1305267657518381,15.970616510135004,251.2405739063494,65.30164106440235,8.833817923877373,1.4395083262265107,0.1547427433087747,0.1553190606025877,0.188826243414384,0.3019539610072883,0.0012201718029727,13.438522005844687,974094302.3643924,47.89848770669604,30.85449217157757,14.06065514151348,7.531724793412103,32.80844179374028,0.0013792999669064,0.0012932168692643,0.029246937165956,0.2817195220719035,7.51773409110984,0.0204438902437686,5.064003044453206,5.064003044453206,3.10392388200853e-05,43.57108688354492,0.927943564684753,0.6554726362228394,0.4033916890621185,69.49268341064453,1.0646440972929987,58.11088295687885,1.9417669773101809,0.4880793392658233,-1.341806411743164,0.4106776180698152,0.1652309149503708,0.4326187670230865,1.280702179076124,6.601955592719779,3.2304454103481377,1.0735826093805692,0.5657797618622793
22,22,22,22,22,1.6034142971038818,0.2117343239325937,0.1304590145231002,16.098301627343538,251.86597179298272,65.97120748024032,8.866110512584248,1.4439769648144327,0.1564260048285,0.1555822009628312,0.1887513675012768,0.3017703724386065,0.0011076352500833,13.669334769023122,892166766.7891598,49.08396201901536,31.43705737747918,14.312960117291928,7.550308768680272,32.448484376440135,0.001251334199706,0.0011800893187388,0.0293961232116192,0.2827353945679889,7.509762647081886,0.0183516200631856,4.944637259476338,4.944637259476338,3.118389213341288e-05,43.57108688354492,0.927943564684753,0.6504974961280823,0.4009634852409363,69.49268341064453,1.0646440972929987,57.80287474332649,1.93932044506073,0.4729754030704498,-1.3856438398361206,0.4229979466119096,0.166383758187294,0.4262044429779053,1.2902205927911536,6.683039484964579,3.27396465010806,1.0771420591818233,0.566551409156617
23,23,23,23,23,1.6146496534347534,0.2028249351164265,0.1332108252510074,14.867522819117893,236.2178718139457,61.36161752428516,8.415102785589388,1.399360681790125,0.1574488503841706,0.156345831326034,0.1926819217123288,0.3050310571301436,0.001567533957735,12.724936400370934,1269081069.0401125,46.34862850020788,26.968209923955065,13.301486593368386,7.350037877464276,35.97087839110402,0.0017783102347408,0.0016639807902123,0.0287681604677771,0.302584769653354,7.531958034389758,0.0262526199221611,5.508347513913828,5.508347513913828,8.828482532408088e-05,43.57108688354492,0.927943564684753,0.6654228568077087,0.4227108061313629,69.49268341064453,1.0646440972929987,65.70841889117042,1.9473778009414675,0.523817241191864,-1.284451603889465,0.4558521560574948,0.1833997517824173,0.4693637788295746,1.220606588092462,6.192974829524029,3.047416338672265,1.0475942211378255,0.5608138758110472
24,24,24,24,24,1.6200233697891235,0.2023350716510886,0.1305125412304945,15.172966110828767,243.65422914884408,63.293381459539816,8.569681986142161,1.41795228356313,0.1563766763033763,0.1535656104894993,0.1887104325641776,0.2980138397678651,0.0012042604193105,13.65500782952106,984068003.1629744,53.31092275533143,29.56840949434465,14.268936604983493,7.599931244597311,35.225148701056334,0.0013578458449217,0.0012857180707044,0.028737823738774,0.296381613339895,7.524124471641681,0.0208589117974042,5.28651805816443,5.28651805816443,4.783732219948433e-05,43.57108688354492,0.927943564684753,0.6666666269302368,0.410422682762146,69.49268341064453,1.0646440972929987,66.73511293634496,1.9419926404953003,0.4913659691810608,-1.338759422302246,0.4455852156057495,0.1668328493833542,0.4219231605529785,1.2285318974080877,6.442576000681912,3.1263828884821256,1.0510852227342755,0.5551429594379319
25,25,25,25,25,1.4751147031784058,0.1666418437687772,0.1264715962318532,14.220808467873262,402.3208660826208,60.99433118901714,7.592381362300263,1.129492954302325,0.1583601843800181,0.1604376953497517,0.1913886326378757,0.3188089105614203,0.0017692694471378,20.365744234183204,1310391678.9987123,75.90395650788734,54.95342986603325,20.963644266881182,12.367909576409684,43.0934894449841,0.0019152548719176,0.0018520578841645,0.0230389710787158,0.23118460401178,7.548229007817245,0.0310516990721225,5.407445128137668,5.407445128137668,7.748037751298398e-05,70.04369354248047,0.9032236164533812,0.7910447716712952,0.5847411751747131,66.67646026611328,1.0230019869650968,67.86447638603697,1.9448719024658203,0.5886847972869873,-1.201816201210022,0.3418891170431211,0.1426878571510315,0.9012320935726166,1.0381127867172832,8.904350154678703,2.730543991946538,0.8868363860906421,0.5147836986636181
26,26,26,26,26,1.6462968587875366,0.2101641439613595,0.1615463950254679,14.756477885305369,349.274513604295,59.95113064167041,7.938071300927015,1.1545748407685643,0.2309489378404101,0.2129719922220069,0.2399946067252543,0.3576518998141156,0.0013663339456897,11.8731869714186,1079168458.0908625,67.72852688419832,50.20207513575255,26.823627820838823,15.584664798266296,52.298618309932266,0.001455370032545,0.0014031656817508,0.0338028032699862,0.2499206206212805,7.541192418186467,0.0234164893627166,5.964769703441061,5.964769703441061,9.319397395302076e-05,46.55587005615234,1.1321197595141477,0.7922885417938232,0.5690738558769226,52.112789154052734,1.1717017051512035,42.50513347022588,1.9411700963974,0.5100564360618591,-1.4058727025985718,0.3090349075975359,0.141176238656044,0.8924210369586945,1.3217990194979097,11.34758852847504,3.500759100422676,1.1139207834934,0.5675886324013384
27,27,27,27,27,1.5572519302368164,0.1987509351068296,0.2030404718251682,13.04370431624736,352.7231473926063,62.62365239334964,6.795559128900403,1.1382860547838285,0.252769034069373,0.2490564548074082,0.311438551042443,0.4552245984073058,0.0031232335487167,31.51485444976645,1909166021.5053709,204.26755929037185,123.0382461257234,32.042681113207266,19.581761069310406,72.50471181095068,0.0032796095919067,0.003196382379123,0.0329387645320124,0.2345000889182246,7.616631462099964,0.0637407973408699,6.214559734245749,6.214559734245749,0.0004790075799974,111.11122131347656,0.9064882641504048,0.8694029450416565,0.6844281554222107,113.8773193359375,0.967042176290824,60.57494866529775,1.967923164367676,0.6491475105285645,-1.018639087677002,0.4373716632443531,0.1721366494894027,0.7588833868503571,1.3112285505984085,12.199260013297058,3.919208833118012,1.116435779112813,0.6689004650101877
28,28,28,28,28,1.2550365924835205,0.1567332161331233,0.1927123907697131,15.680262989366051,440.93546793289306,75.86149803164041,7.315919878641337,1.125977822705203,0.1133610729600575,0.2430980995009113,0.2859008348694032,0.4084228499922754,0.0013389042569185,11.276655693247864,1062690591.4250528,69.85118351713221,56.12993541182512,26.217913095803578,18.18752627415375,41.88633462636688,0.0014277709416232,0.0013843531645731,0.0303595427873166,0.2351911959315867,7.288119326182908,0.0238206423819065,6.541697551839977,6.541697551839977,5.2780542318942025e-05,32.11357879638672,1.342118170392537,0.7699005007743835,0.5548972487449646,37.42975997924805,1.363825768297674,58.62422997946612,1.936613202095032,0.5524939894676208,-1.3292603492736816,0.2186858316221765,0.0993931964039802,0.7710431516170502,1.1469797336757281,13.09961781369566,4.5755215743233055,1.2123384126792205,0.6165037164615681
29,29,29,29,29,1.3536581993103027,0.1438158947126924,0.1800137261345802,14.625147875843776,292.3534956205591,58.89318964882829,7.112374173273622,1.2441677832560094,0.1388669044900733,0.1768752676706273,0.2662054715669875,0.3907293712479018,0.0034649677871456,9.950785798625713,2376479344.0932407,60.229683597132045,53.718269386492,24.93393671746365,16.888231274937407,47.58449648620712,0.0037142911319811,0.0035253391168375,0.0272284359727979,0.2225268501235946,7.502992861988188,0.0814661905169487,6.6612201544448615,6.6612201544448615,0.0007159149972721,95.9380340576172,0.9718526969080232,0.8706467747688293,0.7776934504508972,102.3697738647461,1.0082736772812244,77.20739219712526,1.98003888130188,0.713162899017334,-0.8403146862983704,0.2720739219712526,0.1138867363333702,0.4443128407001495,0.9601973855604005,7.159194734172592,3.220610206338774,1.1150714866817424,0.6305053197658504
30,30,30,30,30,0.9748923778533936,1.242838310377782,0.0582415,5.283491214637949,33.81538709495812,10.766247569221456,3.4103656559422,1.4231595483554234,0.0427905999190479,0.4386424236381258,0.7181376754971851,0.8141333868093976,0.0005791042886796,7.092412464934594,126.97545657694997,0.909214795426705,7.859527866395308,7.673243447685737,6.578851467035338,29.915651269621105,0.0007293682528199,0.0007290835784772,0.1555938111296718,0.3447616355389303,5.597733813940906,0.0164389312267303,6.742425745903523,6.742425745903523,0.0002014072304064,8.839876174926758,1.795896902210108,0.4863184094429016,0.2670682072639465,7.022921085357666,2.229835297061107,61.60164271047229,1.9295607805252075,0.4029284119606018,-1.5089259147644043,0.2032854209445585,0.0429804362356662,0.0502969026565551,0.7274402253508258,0.4866495645193053,1.9024005970157327,1.4588833876329153,1.0874476508873168
31,31,31,31,31,0.9078127145767212,0.4779511902928572,0.1115298414244359,5.680682737427306,83.90391024883628,15.642066929731811,3.736728416632443,1.2679610664626906,0.0081438050596758,0.1273835022497016,0.1662377386255328,0.2485047921704922,0.0002260906677916,3.425717795340161,3.822627213533616,0.2620745736665806,5.045580465954662,3.471464885420127,3.085852264521144,3.7158626848832856,0.0003235602363667,0.0003130620326607,0.0476629347499208,0.2157337189283966,7.409980511596029,0.010333246551454,6.991083653573129,6.991083653573129,0.0002739736755756,8.222853660583496,1.4157979055557386,0.4054726362228393,0.1623548567295074,7.100247859954834,1.5375847630984916,16.83778234086242,1.930778741836548,0.3205794990062713,-1.5846680402755735,0.1540041067761807,0.0548832081258297,0.038595974445343,0.500826238035031,0.1999439952648025,0.9512825236241752,0.5292772756323573,0.4514193273477764
32,32,32,32,32,1.012505292892456,0.4805234637269949,0.1123618447453462,5.73278185505935,91.2017220509848,15.849982829958996,3.745346473957584,1.260767462160398,0.0093392978889888,0.1294735540037939,0.1647691856516945,0.2473406010957014,0.0002277428602984,3.4581175694763218,3.946911215329481,0.325039903871511,5.518086936364399,3.494196547758852,3.1967334674415024,4.004130405668454,0.0003237348514649,0.0003115096334679,0.0478292037077751,0.2209893438288094,7.404625497873192,0.0100459437817335,7.095057788841799,7.095057788841799,0.0002758375951543,8.222853660583496,1.4157979055557386,0.4017412960529327,0.162692904472351,7.100247859954834,1.5375847630984916,16.73511293634497,1.9306583404541016,0.3216036260128021,-1.591139554977417,0.1478439425051334,0.0567337125539779,0.0393893122673034,0.5096378065059038,0.2485146788528071,0.9731082308805884,0.5267349748496194,0.448297427773261
33,33,33,33,33,1.153136968612671,0.4689263092059438,0.0945930497398655,7.4863777553804125,159.8801130969865,18.046948433915368,4.887339521278426,1.6114834816610242,0.0103211011656381,0.098656112730619,0.1446229635805563,0.2313885931977012,0.0004263474497772,4.4446911611443785,6.350495972062315,1.6011700312462906,8.937969124658153,4.514707710027665,3.858516107709469,7.0726472346734015,0.0005587827976576,0.0005300605837454,0.0376278148621161,0.2213228081697886,7.406284959990378,0.0154489148408174,6.315212152541413,6.315212152541413,0.0004866617009611,8.222853660583496,1.4157979055557386,0.4465174078941345,0.1967532485723495,7.100247859954834,1.5375847630984916,17.453798767967147,1.9343593120574951,0.3445748686790466,-1.5473477840423584,0.1190965092402464,0.0540793761610984,0.0701910257339477,0.5512489260145985,0.4896818294524874,0.8602107101311777,0.5846857482130249,0.4907203886073056
34,34,34,34,34,0.9128918647766112,0.4780437935120333,0.1005156554192687,7.137869349236602,146.14696141774013,17.30462648981726,4.706835875717114,1.5757770545344745,0.0102506663023012,0.1076421234156792,0.151320037721872,0.2366016821358791,0.0003682805620317,4.423874539436881,5.826946117407974,1.0774509324867445,8.391596860158446,4.487165493570803,3.8621940399197374,6.234254440628277,0.0004826508231161,0.0004602221281686,0.0408742904278138,0.2223718247796307,7.403910376465537,0.0136902285739779,6.444288104815289,6.444288104815289,0.0004267355604952,8.222853660583496,1.4157979055557386,0.4427860677242279,0.1869089305400848,7.100247859954834,1.5375847630984916,16.940451745379878,1.932809829711914,0.3383660614490509,-1.558164119720459,0.1232032854209445,0.0546837113797664,0.0559351742267608,0.5591160425469893,0.4420375718599184,0.8963577553961236,0.5902681570910201,0.4928290109206656
35,35,35,35,35,1.4205387830734253,0.4393243238826567,0.0889987449287411,7.71755890330525,169.64702180285508,18.79013817994636,4.983118820491847,1.6122649829320084,0.0124443596472618,0.0867106971657848,0.1412834121528504,0.2311677647398822,0.000528109484736,4.532747480207985,7.164259908653421,5.386516174324238,9.90765783009102,4.616485393171975,3.899055762099274,9.218858197298738,0.0006901171937023,0.0006491898802245,0.0325545472783085,0.2218086811411238,7.419690839897294,0.0177164319902658,6.07352501802825,6.07352501802825,0.0006014110526848,8.222853660583496,1.4157979055557386,0.4639303386211395,0.2178976237773895,7.100247859954834,1.5375847630984916,16.324435318275153,1.935601830482483,0.3486611247062683,-1.5449293851852417,0.1262833675564681,0.0752986818552017,0.1025168001651763,0.5313607555091857,0.628669991319407,0.7872898033905467,0.5789345997972333,0.4904867348766585
36,36,36,36,36,0.9778905510902404,0.470149009179207,0.0978001240331297,7.318787931374603,156.29777736387257,17.80966760318279,4.79401342841058,1.5896944411285003,0.0116212430721319,0.1006515018568649,0.1500213998417042,0.2377880889944658,0.000396983899872,4.6461306851217765,6.57040631937805,1.8057497993599425,9.210877870302417,4.721213687836246,3.9979199585334726,6.936491141253854,0.0005140369400393,0.0004870670838599,0.0380985445628009,0.2223215514780668,7.408768623318566,0.0140626253560185,6.281723268911237,6.281723268911237,0.00043768586238,8.222853660583496,1.4157979055557386,0.4651741087436676,0.2098982036113739,7.100247859954834,1.5375847630984916,16.119096509240247,1.9328196048736568,0.3394166529178619,-1.5573924779891968,0.1180698151950718,0.0599366873502731,0.0674639642238617,0.5546036974249027,0.5370038580825649,0.8623824772415469,0.5925377347603308,0.4974991258283877
